L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nandos,"Nandos Sauce - Garlic Peri Peri, 250 g","No Artificial Colour / Artificial Flavour / Artificial Preservatives flavor: garlic Peri Peri, type of tin: bottle, vegetarian, stoarge: Once open, refrigerate and use within 3 months",250 g,g,250 g,1,1,390,390,"RamiaCV,Daldersewag 107,3734,Be Den Dalder, The Netherlands.",Netherlands,['6003770030325'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40039577_2-nandos-sauce-garlic-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039577-2_2-nandos-sauce-garlic-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039577-3_2-nandos-sauce-garlic-peri-peri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 6003770030325', 'Country of origin: Netherlands' | Address: INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034. | Email: customerservice@bigbasket.com']",-,-,-,-,"No Artificial Colour / Artificial Flavour / Artificial Preservatives flavor: garlic Peri Peri, type of tin: bottle, vegetarian, stoarge: Once open, refrigerate and use within 3 months",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nandos,"Nandos Sauce - Hot Peri Peri, 125 g","No Artificial Colour / Artificial Flavour / Artificial Preservatives If youâre after a bite to heat, youâve come to the right sauce by opting for Nando's Hot Peri-Peri Sauce. Bursting with Peri-Peri (African Bird's Eye Chilli), a kick of garlic and lemon, this is how hardcore Peri-Peri fans get caught in the heat of the moment. Nando's Hot Peri-Peri Sauce was made for pouring, dipping, cooking and adoring. It is packed with flavour and just the right amount of heat. The hot peri-peri is the perfect way to turn any meal into a tasty and fiery treat! It goes well with almost anything - meat, fish or vegetables weight: 125g, flavor: Peri-Peri Sauce, Hot, type of tin: bottle, vegetarian, storage: Once open, refrigerate and use within 3 months",125 g,g,125 g,1,1,250,250,"RamiaCV,Daldersewag 107,3734,Be Den Dalder, The Netherlands.",Netherlands,['6003770030172'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40039570_5-nandos-sauce-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039570-2_5-nandos-sauce-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039570-3_5-nandos-sauce-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039570-4_3-nandos-sauce-hot-peri-peri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 6003770030172', 'Country of origin: Netherlands' | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com manufacturer name: RamiaCV,Daldersewag 107,3734,Be Den Dalder, The Netherlands.']",-,-,-,-,"No Artificial Colour / Artificial Flavour / Artificial Preservatives If youâre after a bite to heat, youâve come to the right sauce by opting for Nando's Hot Peri-Peri Sauce. Bursting with Peri-Peri (African Bird's Eye Chilli), a kick of garlic and lemon, this is how hardcore Peri-Peri fans get caught in the heat of the moment. Nando's Hot Peri-Peri Sauce was made for pouring, dipping, cooking and adoring. It is packed with flavour and just the right amount of heat. The hot peri-peri is the perfect way to turn any meal into a tasty and fiery treat! It goes well with almost anything - meat, fish or vegetables weight: 125g, flavor: Peri-Peri Sauce, Hot, type of tin: bottle, vegetarian, storage: Once open, refrigerate and use within 3 months",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nandos,"Nandos Sauce - Hot Peri Peri, 125 g","No Artificial Colour / Artificial Flavour / Artificial Preservatives If youâre after a bite to heat, youâve come to the right sauce by opting for Nando's Hot Peri-Peri Sauce. Bursting with Peri-Peri (African Bird's Eye Chilli), a kick of garlic and lemon, this is how hardcore Peri-Peri fans get caught in the heat of the moment. Nando's Hot Peri-Peri Sauce was made for pouring, dipping, cooking and adoring. It is packed with flavour and just the right amount of heat. The hot peri-peri is the perfect way to turn any meal into a tasty and fiery treat! It goes well with almost anything - meat, fish or vegetables weight: 125g, flavor: Peri-Peri Sauce, Hot, type of tin: bottle, vegetarian, storage: Once open, refrigerate and use within 3 months",125 g,g,125 g,1,1,250,250,"RamiaCV,Daldersewag 107,3734,Be Den Dalder, The Netherlands.",Netherlands,['6003770030172'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40039570_5-nandos-sauce-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039570-2_5-nandos-sauce-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039570-3_5-nandos-sauce-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039570-4_3-nandos-sauce-hot-peri-peri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 6003770030172', 'Country of origin: Netherlands' | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com manufacturer name: RamiaCV,Daldersewag 107,3734,Be Den Dalder, The Netherlands.']",-,-,-,-,"No Artificial Colour / Artificial Flavour / Artificial Preservatives If youâre after a bite to heat, youâve come to the right sauce by opting for Nando's Hot Peri-Peri Sauce. Bursting with Peri-Peri (African Bird's Eye Chilli), a kick of garlic and lemon, this is how hardcore Peri-Peri fans get caught in the heat of the moment. Nando's Hot Peri-Peri Sauce was made for pouring, dipping, cooking and adoring. It is packed with flavour and just the right amount of heat. The hot peri-peri is the perfect way to turn any meal into a tasty and fiery treat! It goes well with almost anything - meat, fish or vegetables weight: 125g, flavor: Peri-Peri Sauce, Hot, type of tin: bottle, vegetarian, storage: Once open, refrigerate and use within 3 months",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nandos,"Nandos Sauce - Lemon Herb Peri Peri, 250 g","No Artificial Colour / Artificial Flavour / Artificial Preservatives Our famous blend of sun ripened lemons, garlic and medium peri peri (african bird's eye chilli). Peri peri is the heart and soul of nando's and the secret ingredient behind nando's restaurants worldwide. We have combined african bird's eye chilli with different flavours to create a marinade for tasty, juicy, tender chicken. flavor: Lemon & Herb, type of tin: bottle, vegetarian, storage: Once open, refrigerate and use within 3 months",250 g,g,250 g,1,1,390,390,"RamiaCV,Daldersewag 107,3734,Be Den Dalder, The Netherlands.",Netherlands,['6003770030301'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40039579_5-nandos-sauce-lemon-herb-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039579-2_5-nandos-sauce-lemon-herb-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039579-3_5-nandos-sauce-lemon-herb-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039579-4_3-nandos-sauce-lemon-herb-peri-peri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 6003770030301', 'Country of origin: Netherlands' ]",-,-,-,-,"No Artificial Colour / Artificial Flavour / Artificial Preservatives Our famous blend of sun ripened lemons, garlic and medium peri peri (african bird's eye chilli). Peri peri is the heart and soul of nando's and the secret ingredient behind nando's restaurants worldwide. We have combined african bird's eye chilli with different flavours to create a marinade for tasty, juicy, tender chicken. flavor: Lemon & Herb, type of tin: bottle, vegetarian, storage: Once open, refrigerate and use within 3 months",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nandos,"Nandos Sauce - Medium Peri Peri, 125 g","No Artificial Colour / Artificial Flavour / Artificial Preservatives Nando's Medium Peri Peri Sauce is everyone's sauce: a good dollop of Peri-Peri (African Birdâs Eye Chilli) with spices. For a while, it will be enough, but soon youâll want it all. What goes well with this Medium Peri-Peri sauce? We say chicken! (then again, we would), truth is, this sauce goes well with almost anything - meat, fish or vegetables. Splash, dash, dip or simply cook with it to add flavour and zest to any meal. This sauce is full of flavour with a tasty hint of heat, mild Peri-Peri is perfect for families and those who want all the flavour without the burn weight: 125g, flavor: peri peri, type of tin: bottle, vegetarian, stoarge: Once open, refrigerate and use within 3 months",125 g,g,125 g,1,1,250,250,"RamiaCV,Daldersewag 107,3734,Be Den Dalder, The Netherlands.",Netherlands,['6003770030165'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40039571_5-nandos-sauce-medium-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039571-2_5-nandos-sauce-medium-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039571-3_5-nandos-sauce-medium-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039571-4_3-nandos-sauce-medium-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40039571-5_1-nandos-sauce-medium-peri-peri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 6003770030165', 'Country of origin: Netherlands' | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com manufacturer name: RamiaCV,Daldersewag 107,3734,Be Den Dalder, The Netherlands.']",-,-,-,-,"No Artificial Colour / Artificial Flavour / Artificial Preservatives Nando's Medium Peri Peri Sauce is everyone's sauce: a good dollop of Peri-Peri (African Birdâs Eye Chilli) with spices. For a while, it will be enough, but soon youâll want it all. What goes well with this Medium Peri-Peri sauce? We say chicken! (then again, we would), truth is, this sauce goes well with almost anything - meat, fish or vegetables. Splash, dash, dip or simply cook with it to add flavour and zest to any meal. This sauce is full of flavour with a tasty hint of heat, mild Peri-Peri is perfect for families and those who want all the flavour without the burn weight: 125g, flavor: peri peri, type of tin: bottle, vegetarian, stoarge: Once open, refrigerate and use within 3 months",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nandos,"Nandos Sauce Extra Extra Hot Peri Peri, 250 g Bottle",Imported from UK,250 g Bottle,g Bottle,250 g Bottle,1,1,390,390,RamiaCV,Uk,['40022903'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022903_4-nandos-sauce-extra-extra-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022903-2_4-nandos-sauce-extra-extra-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022903-3_4-nandos-sauce-extra-extra-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022903-4_2-nandos-sauce-extra-extra-hot-peri-peri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40022903', 'Country of origin: UK' ]",-,-,-,-,"Water, Onion, Garlic, Tomato Paste, Soya Sauce, Vegetable Protein, Vegetable Oil, Lemon, Lemon Concentrate, White Vinegar, Sugar, Salt, Spices, Stabilisers, Preservatives, Antioxidant",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nandos,"Nandos Sauce Extra Extra Hot Peri Peri, 250 g Bottle",Imported from UK,250 g Bottle,g Bottle,250 g Bottle,1,1,390,390,RamiaCV,Uk,['40022903'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022903_4-nandos-sauce-extra-extra-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022903-2_4-nandos-sauce-extra-extra-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022903-3_4-nandos-sauce-extra-extra-hot-peri-peri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022903-4_2-nandos-sauce-extra-extra-hot-peri-peri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40022903', 'Country of origin: UK' ]",-,-,-,-,"Water, Onion, Garlic, Tomato Paste, Soya Sauce, Vegetable Protein, Vegetable Oil, Lemon, Lemon Concentrate, White Vinegar, Sugar, Salt, Spices, Stabilisers, Preservatives, Antioxidant",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nature's First,"Nature's First Tomato Puree - 100% Natural, Thick, No Salt Added, Preservative Free, 6 x 250 g Multipack","Nature's First Tomato Puree is prepared from fresh tomatoes and 100% natural ingredients. Made with hand-picked, fresh, juicy and ripe tomatoes without added preservatives. This Tomato Puree is perfect for all types of cuisines. It is slightly thicker than tomato sauce and has a more developed flavour. It has a texture between tomato paste and crushed tomatoes.",6 x 250 g Multipack,g,6 x 250 g Multipack,1,1,390,331.5,"Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â 635124.",India,['1221493'],['10012042000065'],https://datalabs.siva3.io/image/Eunimart_groceries_221493_1-natures-first-tomato-puree-100-natural-thick-no-salt-added-preservative-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1221493'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10012042000065'}, {'Manufactured & Marketed By': ""Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â\x80\x93 635124.""}]","Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â 635124.",-,-,-,Tomatoes,-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nature's First,"Nature's First Tomato Puree - 100% Natural, Thick, No Salt Added, Preservative Free, 6 x 250 g Multipack","Nature's First Tomato Puree is prepared from fresh tomatoes and 100% natural ingredients. Made with hand-picked, fresh, juicy and ripe tomatoes without added preservatives. This Tomato Puree is perfect for all types of cuisines. It is slightly thicker than tomato sauce and has a more developed flavour. It has a texture between tomato paste and crushed tomatoes.",6 x 250 g Multipack,g,6 x 250 g Multipack,1,1,390,331.5,"Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â 635124.",India,['1221493'],['10012042000065'],https://datalabs.siva3.io/image/Eunimart_groceries_221493_1-natures-first-tomato-puree-100-natural-thick-no-salt-added-preservative-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1221493'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10012042000065'}, {'Manufactured & Marketed By': ""Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â\x80\x93 635124.""}]","Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â 635124.",-,-,-,Tomatoes,-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nature's First,"Nature's First Tomato Puree - 100% Natural, Thick, No Salt Added, Preservative Free, 6 x 250 g Multipack","Nature's First Tomato Puree is prepared from fresh tomatoes and 100% natural ingredients. Made with hand-picked, fresh, juicy and ripe tomatoes without added preservatives. This Tomato Puree is perfect for all types of cuisines. It is slightly thicker than tomato sauce and has a more developed flavour. It has a texture between tomato paste and crushed tomatoes.",6 x 250 g Multipack,g,6 x 250 g Multipack,1,1,390,331.5,"Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â 635124.",India,['1221493'],['10012042000065'],https://datalabs.siva3.io/image/Eunimart_groceries_221493_1-natures-first-tomato-puree-100-natural-thick-no-salt-added-preservative-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1221493'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10012042000065'}, {'Manufactured & Marketed By': ""Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â\x80\x93 635124.""}]","Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â 635124.",-,-,-,Tomatoes,-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nature's First,"Nature's First Tomato Puree - 100% Natural, Thick, No Salt Added, Preservative Free, 6 x 250 g Multipack","Nature's First Tomato Puree is prepared from fresh tomatoes and 100% natural ingredients. Made with hand-picked, fresh, juicy and ripe tomatoes without added preservatives. This Tomato Puree is perfect for all types of cuisines. It is slightly thicker than tomato sauce and has a more developed flavour. It has a texture between tomato paste and crushed tomatoes.",6 x 250 g Multipack,g,6 x 250 g Multipack,1,1,390,331.5,"Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â 635124.",India,['1221493'],['10012042000065'],https://datalabs.siva3.io/image/Eunimart_groceries_221493_1-natures-first-tomato-puree-100-natural-thick-no-salt-added-preservative-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1221493'}, {'Country Of Origin': 'India'}, {'FSSAI No': '10012042000065'}, {'Manufactured & Marketed By': ""Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â\x80\x93 635124.""}]","Nature's first India Pvt LtdS.NO: 10-14, Batavarapalli Village, Belathur Post, BagalurHosur Taluk, Krishnagiri District, Tamilnadu â 635124.",-,-,-,Tomatoes,-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nature's Nectar,"Nature's Nectar 100% Natural Honey, 500 g",-,500 g,g,500 g,1,1,249,249,"Kejriwal Bee Care India (Pvt. ) Ltd. , Village Jalalpur, P. O. Banur Rajpura, Distt. Patiala, Punjab 140601",India,['8906022070170'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40038262_2-natures-nectar-100-natural-honey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40038262-2_2-natures-nectar-100-natural-honey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40038262-3_2-natures-nectar-100-natural-honey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40038262-4_1-natures-nectar-100-natural-honey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40038262-5_1-natures-nectar-100-natural-honey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40038262-6_1-natures-nectar-100-natural-honey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40038262-7_1-natures-nectar-100-natural-honey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40038262-8_1-natures-nectar-100-natural-honey.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40038262-9_1-natures-nectar-100-natural-honey.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906022070170'}, {'Country of origin': 'India'}]",-,-,-,-,Natural Honey,-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-15,Nature's Nectar Select,"Nature's Nectar Select Honey - Acacia, 400 g","Acacia Honey is procured from the beautiful heights of the North-West Kashmir region of Anantnag. Its colour and mild taste make it a favourite table honey. It has a number of health benefits, including its ability to boost skin health, prevent chronic diseases, support the immune system, increase energy and speed weight loss, among others.",400 g,g,400 g,1,1,675,675,"Kejriwal Bee Care India (Pvt. ) Ltd. , Village Jalalpur, P. O. Banur Rajpura, Distt. Patiala, Punjab 140601",India,['40129244'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40129244_3-natures-nectar-select-honey-acacia.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129244-2_3-natures-nectar-select-honey-acacia.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129244-3_3-natures-nectar-select-honey-acacia.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129244-4_3-natures-nectar-select-honey-acacia.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129244-5_3-natures-nectar-select-honey-acacia.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129244-6_1-natures-nectar-select-honey-acacia.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129244-7_1-natures-nectar-select-honey-acacia.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129244-8_1-natures-nectar-select-honey-acacia.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129244-9_1-natures-nectar-select-honey-acacia.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Enjoy a spoonful from the bottle or consume daily with green tea or lemon juice in lukewarm water to build immunity.,"[{'EAN Code': '40129244'}, {'Country Of Origin': 'India'}, {'Manufacturer Name & Address': 'Kejriwal Bee Care India (Pvt. ) Ltd. , Village Jalalpur, P. O. Banur Rajpura, Distt. Patiala, Punjab 140601'}]",-,-,-,-,Honey - Acacia,-,-,-
