L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,images.img1,images.img2,images.img3,images.img4,images.img5,Care for me,Pattern Coverage,Print or Pattern Type,Sleeve Styling,Sustainable,Wash Care,Weave Type,Character,images.img6,images.img7,Surface Styling,Type,Transparency,Sport Type,Fabric 2,Fabric Type,Contact Brand or Retailer for pre-sales product queries,images.img8,images.img9,Technology,Fabric 3,images.img10,Eunimart Reference Code
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Grey & Blue Printed Pure Cotton T-shirt,"Coral,Orange,Grey,Blue",18-24M,1,mothercare,999,599,"Grey, blue and coral orange Tshirt for boys
Conversational printed
Regular length
Round neck
Short, regular sleeves
Knitted pure cotton fabric
Snap button closure",-,-,1,Units,Cotton,"RetailNet, NA",Bangladesh,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Printed,Conversational",-,"Pure Cotton,Cotton","Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_mothercare_InfantBoysGrey&BluePrintedPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_mothercare_InfantBoysGrey&BluePrintedPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_mothercare_InfantBoysGrey&BluePrintedPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_mothercare_InfantBoysGrey&BluePrintedPureCottonT-shirt_4.jpg,-,,All-Over,Conversational,Regular Sleeves,Regular,-,Knitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404542
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Grey & Blue Printed Pure Cotton T-shirt,"Coral,Orange,Grey,Blue",24-36M,1,mothercare,999,599,"Grey, blue and coral orange Tshirt for boys
Conversational printed
Regular length
Round neck
Short, regular sleeves
Knitted pure cotton fabric
Snap button closure",-,-,1,Units,Cotton,"RetailNet, NA",Bangladesh,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,"Printed,Conversational",-,"Pure Cotton,Cotton","Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_mothercare_InfantBoysGrey&BluePrintedPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_mothercare_InfantBoysGrey&BluePrintedPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_mothercare_InfantBoysGrey&BluePrintedPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_mothercare_InfantBoysGrey&BluePrintedPureCottonT-shirt_4.jpg,-,,All-Over,Conversational,Regular Sleeves,Regular,-,Knitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404543
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White Polo Collar Cotton T-shirt,White,6-12M,1,max,349,349,"White Tshirt for boys
Solid 
Regular length
Polo collar
Short, regular sleeves
Knitted cotton fabric
Button closure",-,-,1,Units,Cotton,"Landmark Online India Pvt Ltd, Lifestyle Int Pvt Ltd, 77 Degree Town Centre, Building No. 3, West Wing, Off HAL Airport Road, Yamlur, Bangalore-560037",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,Knitted,-,-,Single,-,-,"Polo,Polo Collar",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Solid,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_4.jpg,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404630
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White Polo Collar Cotton T-shirt,White,12-18M,1,max,349,349,"White Tshirt for boys
Solid 
Regular length
Polo collar
Short, regular sleeves
Knitted cotton fabric
Button closure",-,-,1,Units,Cotton,"Landmark Online India Pvt Ltd, Lifestyle Int Pvt Ltd, 77 Degree Town Centre, Building No. 3, West Wing, Off HAL Airport Road, Yamlur, Bangalore-560037",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,Knitted,-,-,Single,-,-,"Polo,Polo Collar",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Solid,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_4.jpg,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404631
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White Polo Collar Cotton T-shirt,White,18-24M,1,max,349,349,"White Tshirt for boys
Solid 
Regular length
Polo collar
Short, regular sleeves
Knitted cotton fabric
Button closure",-,-,1,Units,Cotton,"Landmark Online India Pvt Ltd, Lifestyle Int Pvt Ltd, 77 Degree Town Centre, Building No. 3, West Wing, Off HAL Airport Road, Yamlur, Bangalore-560037",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,Knitted,-,-,Single,-,-,"Polo,Polo Collar",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Solid,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_InfantBoysWhitePoloCollarCottonT-shirt_4.jpg,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404632
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Green Striped & Batman Print Applique Cotton T-shirt,"Grey,White,Green",0-6M,1,YK Justice League,599,179,"White, green and grey Tshirt for boys
Batman striped
Regular length
Round neck
Applique detail 
Short, regular sleeves
Knitted cotton fabric
Snap button closure",-,-,1,Units,Cotton,"Supercom Net, SAR APPARELS INDIA PVT LTD6 Picasso Bithi Circus Avenue KolKata-West bengal-700017",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,Batman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404670
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Green Striped & Batman Print Applique Cotton T-shirt,"Grey,White,Green",6-12M,1,YK Justice League,599,179,"White, green and grey Tshirt for boys
Batman striped
Regular length
Round neck
Applique detail 
Short, regular sleeves
Knitted cotton fabric
Snap button closure",-,-,1,Units,Cotton,"Supercom Net, SAR APPARELS INDIA PVT LTD6 Picasso Bithi Circus Avenue KolKata-West bengal-700017",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,Batman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404671
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Green Striped & Batman Print Applique Cotton T-shirt,"Grey,White,Green",12-18M,1,YK Justice League,599,179,"White, green and grey Tshirt for boys
Batman striped
Regular length
Round neck
Applique detail 
Short, regular sleeves
Knitted cotton fabric
Snap button closure",-,-,1,Units,Cotton,"Supercom Net, SAR APPARELS INDIA PVT LTD6 Picasso Bithi Circus Avenue KolKata-West bengal-700017",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,Batman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404672
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys White & Green Striped & Batman Print Applique Cotton T-shirt,"Grey,White,Green",18-24M,1,YK Justice League,599,179,"White, green and grey Tshirt for boys
Batman striped
Regular length
Round neck
Applique detail 
Short, regular sleeves
Knitted cotton fabric
Snap button closure",-,-,1,Units,Cotton,"Supercom Net, SAR APPARELS INDIA PVT LTD6 Picasso Bithi Circus Avenue KolKata-West bengal-700017",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_YKJusticeLeague_InfantBoysWhite&GreenStriped&BatmanPrintAppliqueCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,Batman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404673
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Grey Melange & Blue Typography Print T-shirt,"Grey,Blue,Grey Melange",9-12M,1,Gini and Jony,349,209,"Grey Melange and blue typography print T-shirt, has a round neck, and short sleeves",-,-,1,Units,Polyester,"Gini & Jony Ltd, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,Typography,-,-,-,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_4.jpg,-,-,Chest,Typography,-,-,-,-,-,-,-,-,-,-,-,Polyester,-,-,-,-,-,-,-,EU00404949
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Grey Melange & Blue Typography Print T-shirt,"Grey,Blue,Grey Melange",12-18M,1,Gini and Jony,349,209,"Grey Melange and blue typography print T-shirt, has a round neck, and short sleeves",-,-,1,Units,Polyester,"Gini & Jony Ltd, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,Typography,-,-,-,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_4.jpg,-,-,Chest,Typography,-,-,-,-,-,-,-,-,-,-,-,Polyester,-,-,-,-,-,-,-,EU00404950
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Grey Melange & Blue Typography Print T-shirt,"Grey,Blue,Grey Melange",18-24M,1,Gini and Jony,349,209,"Grey Melange and blue typography print T-shirt, has a round neck, and short sleeves",-,-,1,Units,Polyester,"Gini & Jony Ltd, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Typography,Typography,-,-,-,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreyMelange&BlueTypographyPrintT-shirt_4.jpg,-,-,Chest,Typography,-,-,-,-,-,-,-,-,-,-,-,Polyester,-,-,-,-,-,-,-,EU00404951
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Max Infant Girls Olive Green & White Floral Printed Ruffles Empire Top,"Olive,White,Green",6-12M,1,max,399,399,"Olive green and white regular empire top
Floral print
Round neck, long, regular sleeves
Ruffles detail
Knitted and woven cotton
Button closure",-,-,1,Units,Cotton,"Landmark Online India Pvt Ltd, Lifestyle Int Pvt Ltd, 77 Degree Town Centre, Building No. 3, West Wing, Off HAL Airport Road, Yamlur, Bangalore-560037",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,"Ruffles,Floral,Floral Print","Printed,Floral",-,Cotton,"Printed,Woven,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Floral,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_4.jpg,-,-,-,Floral,Regular Sleeves,-,-,Knitted,-,-,-,Ruffles,Empire,-,-,-,Cotton,-,-,-,-,-,-,EU00404952
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Max Infant Girls Olive Green & White Floral Printed Ruffles Empire Top,"Olive,White,Green",12-18M,1,max,399,399,"Olive green and white regular empire top
Floral print
Round neck, long, regular sleeves
Ruffles detail
Knitted and woven cotton
Button closure",-,-,1,Units,Cotton,"Landmark Online India Pvt Ltd, Lifestyle Int Pvt Ltd, 77 Degree Town Centre, Building No. 3, West Wing, Off HAL Airport Road, Yamlur, Bangalore-560037",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,"Ruffles,Floral,Floral Print","Printed,Floral",-,Cotton,"Printed,Woven,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Floral,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_4.jpg,-,-,-,Floral,Regular Sleeves,-,-,Knitted,-,-,-,Ruffles,Empire,-,-,-,Cotton,-,-,-,-,-,-,EU00404953
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Max Infant Girls Olive Green & White Floral Printed Ruffles Empire Top,"Olive,White,Green",18-24M,1,max,399,399,"Olive green and white regular empire top
Floral print
Round neck, long, regular sleeves
Ruffles detail
Knitted and woven cotton
Button closure",-,-,1,Units,Cotton,"Landmark Online India Pvt Ltd, Lifestyle Int Pvt Ltd, 77 Degree Town Centre, Building No. 3, West Wing, Off HAL Airport Road, Yamlur, Bangalore-560037",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,"Ruffles,Floral,Floral Print","Printed,Floral",-,Cotton,"Printed,Woven,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Floral,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_max_MaxInfantGirlsOliveGreen&WhiteFloralPrintedRufflesEmpireTop_4.jpg,-,-,-,Floral,Regular Sleeves,-,-,Knitted,-,-,-,Ruffles,Empire,-,-,-,Cotton,-,-,-,-,-,-,EU00404954
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Cream-Coloured Long Sleeves T-shirt,"Green,Grey",0-3M,1,Marks & Spencer,799,391,"Cream-coloured Tshirt for girls
Solid
Regular length
Round neck
Long, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"MARKS AND SPENCER RELIANCE INDIA PRIVATE LIMITED, Marks and Spencer Reliance India Pvt. Ltd., Ground Floor, Infinity Tower C, Cyber City, DLF Phase 2 Gurugram -122 002, Haryana, India",United Kingdom of Great Britain and Northern Ireland,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,Knitted,-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Solid,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_Marks&Spencer_InfantGirlsCream-ColouredLongSleevesT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Marks&Spencer_InfantGirlsCream-ColouredLongSleevesT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Marks&Spencer_InfantGirlsCream-ColouredLongSleevesT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_Marks&Spencer_InfantGirlsCream-ColouredLongSleevesT-shirt_4.jpg,-,,-,Solid,Regular Sleeves,Regular,-,Knitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EU00404965
