L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Package Contains,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Salami Plain Sliced, 500 g",Meatzza Chickrn Salami is made from Tender Chicken Meat which gives you best taste in sandwich and salad.,500 g,g,500 g,1,1,345,310.5,"DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",India,['40059418'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40059418_5-meatzza-chicken-salami-plain-sliced.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059418-2_5-meatzza-chicken-salami-plain-sliced.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059418-3_462-meatzza-chicken-salami-plain-sliced.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059418-4_462-meatzza-chicken-salami-plain-sliced.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059418-5_462-meatzza-chicken-salami-plain-sliced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40059418', 'Manufactured & Marketed By:DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",-,-,-,-,"Poultry Meat (Chicken), Water, Vegetable Oil, Soya Protein, Starch, Iodised Salt, Onion, Wheat Fiber, Spices & Condiments, Dehydrated Garlic, Sequestrant INS-451(i), Anti Oxidant INS-316, Colour Fixative INS-250.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Salami Plain Sliced, 500 g",Meatzza Chickrn Salami is made from Tender Chicken Meat which gives you best taste in sandwich and salad.,500 g,g,500 g,1,1,345,310.5,"DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",India,['40059418'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40059418_5-meatzza-chicken-salami-plain-sliced.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059418-2_5-meatzza-chicken-salami-plain-sliced.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059418-3_462-meatzza-chicken-salami-plain-sliced.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059418-4_462-meatzza-chicken-salami-plain-sliced.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059418-5_462-meatzza-chicken-salami-plain-sliced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40059418', 'Manufactured & Marketed By:DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",-,-,-,-,"Poultry Meat (Chicken), Water, Vegetable Oil, Soya Protein, Starch, Iodised Salt, Onion, Wheat Fiber, Spices & Condiments, Dehydrated Garlic, Sequestrant INS-451(i), Anti Oxidant INS-316, Colour Fixative INS-250.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Sausage, 500 g","Its fine cold cuts mostly eaten in the breakfast. Mixture of freshly minced poultry, spices and flavouring agents.
The Finished result is delicious and soft in texture. Its properly packed and frozen to ensure that it retains its taste and aroma.",500 g,g,500 g,1,1,340,227.8,"DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",India,['8904055900228'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40055083_4-meatzza-chicken-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40055083-2_2-meatzza-chicken-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40055083-3_2-meatzza-chicken-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40055083-4_1-meatzza-chicken-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40055083-5_1-meatzza-chicken-sausage.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904055900228', 'Manufactured & Marketed by:DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",-,-,-,-,"Boneless chicken meat, Water ,Starch, Soya Protein, Iodised Salt, Spices &Condiments,Wheat Fiber, Sequestrant, anti oxidant, Color fixative.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Sausage, 500 g","Its fine cold cuts mostly eaten in the breakfast. Mixture of freshly minced poultry, spices and flavouring agents.
The Finished result is delicious and soft in texture. Its properly packed and frozen to ensure that it retains its taste and aroma.",500 g,g,500 g,1,1,340,227.8,"DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",India,['8904055900228'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40055083_4-meatzza-chicken-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40055083-2_2-meatzza-chicken-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40055083-3_2-meatzza-chicken-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40055083-4_1-meatzza-chicken-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40055083-5_1-meatzza-chicken-sausage.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904055900228', 'Manufactured & Marketed by:DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",-,-,-,-,"Boneless chicken meat, Water ,Starch, Soya Protein, Iodised Salt, Spices &Condiments,Wheat Fiber, Sequestrant, anti oxidant, Color fixative.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Seekh Kebab Hot & Spicy, 500 g",Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,500 g,g,500 g,1,1,365,310.25,"DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",India,['89040559045585'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40059420_8-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-2_7-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-3_7-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-4_6-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-5_6-meatzza-chicken-seekh-kebab-hot-spicy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 89040559045585', 'Manufactured & Marketed by:DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",-,-,-,-,"Chicken Meat, Water, Soya Protein, Green Vegetables( Onion, Garlic, Green Chili, Coriander Leaves, Ginger), Spices & Condiments, Iodised Salt, Kasoori Methi, Sequestrant INS-451(i), Dehydrated Onion Powder, Sugar, Anti Oxidant INS-316.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Seekh Kebab Hot & Spicy, 500 g",Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,500 g,g,500 g,1,1,365,310.25,"DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",India,['89040559045585'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40059420_8-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-2_7-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-3_7-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-4_6-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-5_6-meatzza-chicken-seekh-kebab-hot-spicy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 89040559045585', 'Manufactured & Marketed by:DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",-,-,-,-,"Chicken Meat, Water, Soya Protein, Green Vegetables( Onion, Garlic, Green Chili, Coriander Leaves, Ginger), Spices & Condiments, Iodised Salt, Kasoori Methi, Sequestrant INS-451(i), Dehydrated Onion Powder, Sugar, Anti Oxidant INS-316.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Seekh Kebab Hot & Spicy, 500 g",Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,500 g,g,500 g,1,1,365,310.25,"DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",India,['89040559045585'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40059420_8-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-2_7-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-3_7-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-4_6-meatzza-chicken-seekh-kebab-hot-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059420-5_6-meatzza-chicken-seekh-kebab-hot-spicy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 89040559045585', 'Manufactured & Marketed by:DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","DARSHAN FOODS PRIVATE LIMITED, 246, SECTOR 3, INDUSTRIAL GROWTH CENTRE, BAWAL, HARYANA -123501",-,-,-,-,"Chicken Meat, Water, Soya Protein, Green Vegetables( Onion, Garlic, Green Chili, Coriander Leaves, Ginger), Spices & Condiments, Iodised Salt, Kasoori Methi, Sequestrant INS-451(i), Dehydrated Onion Powder, Sugar, Anti Oxidant INS-316.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Seekh Kebab, 1 kg",Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,1 kg,kg,1 kg,1,1,670,603,"801 Udyog Vihar Phase V, Gurgaon-122 016, Haryana, India.",India,['40059419'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40059419_3-meatzza-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059419-2_2-meatzza-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059419-3_2-meatzza-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059419-4_1-meatzza-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059419-5_1-meatzza-chicken-seekh-kebab.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40059419', 'Manufactured & Marketed by:801 Udyog Vihar Phase V, Gurgaon-122 016, Haryana, India.', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","801 Udyog Vihar Phase V, Gurgaon-122 016, Haryana, India.",-,-,-,-,"Chicken Meat, Water, Soya Protein, Iodised Salt, Onion, Garlic, Green Chili, Coriander leaves, Ginger, Seasoning[Spices & Condiments , Starch], Sequestrant INS-451 (I), Sugar, Anti Oxidant INS-316",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken - Seekh Kebab, 1 kg",Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,1 kg,kg,1 kg,1,1,670,603,"801 Udyog Vihar Phase V, Gurgaon-122 016, Haryana, India.",India,['40059419'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40059419_3-meatzza-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059419-2_2-meatzza-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059419-3_2-meatzza-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059419-4_1-meatzza-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059419-5_1-meatzza-chicken-seekh-kebab.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40059419', 'Manufactured & Marketed by:801 Udyog Vihar Phase V, Gurgaon-122 016, Haryana, India.', 'Country of origin: India', 'FSSAI Number :', 'Best before 02-09-2023', '","801 Udyog Vihar Phase V, Gurgaon-122 016, Haryana, India.",-,-,-,-,"Chicken Meat, Water, Soya Protein, Iodised Salt, Onion, Garlic, Green Chili, Coriander leaves, Ginger, Seasoning[Spices & Condiments , Starch], Sequestrant INS-451 (I), Sugar, Anti Oxidant INS-316",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken Chapli Kebab, 1 Kg","Coarse ground chicken meat mixed exotic Indian herbs and pieces. Formed and cooked to perfection.Chicken Chapli Kebab is said to have originated in Asia and the middle east.
It is popular across this region and loved by the people. It is in the shape of a patty. It can be served with buns and sandwiches after cooking it thoroughly.
Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.",1 Kg,Kg,1 Kg,1,1,720,720,"Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501",India,['40183640'],['10012064000222'],https://datalabs.siva3.io/image/Eunimart_groceries_40183640_5-meatzza-chicken-chapli-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183640-2_10-meatzza-chicken-chapli-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183640-3_10-meatzza-chicken-chapli-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183640-4_8-meatzza-chicken-chapli-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183640-5_9-meatzza-chicken-chapli-kebab.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40183640', 'Country of origin: India', 'FSSAI Number: 10012064000222', 'Manufactured & Marketed By: Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501', 'Best before 02-09-2023', '","Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501",-,-,-,-,"Boneless Chicken Meat, Water Fresh Vegetables, Soya Protein, Iodised Salt, Spices & Condiments, Egg, Roasted Chana Powder, Refined Oil, Anti-Oxidant(INS 316)",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken Chapli Kebab, 500 g","Coarse ground chicken meat mixed exotic Indian herbs and pieces. Formed and cooked to perfection.
Chicken Chapli Kebab is said to have originated in Asia and the middle east. It is popular across this region and loved by the people.
It is in the shape of a patty. It can be served with buns and sandwiches after cooking it thoroughly.
Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.",500 g,g,500 g,1,1,390,351,"Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501",India,['40183639'],['10012064000222'],https://datalabs.siva3.io/image/Eunimart_groceries_40183639_4-meatzza-chicken-chapli-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183639-2_7-meatzza-chicken-chapli-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183639-3_8-meatzza-chicken-chapli-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183639-4_7-meatzza-chicken-chapli-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183639-5_7-meatzza-chicken-chapli-kebab.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40183639', 'Country of origin: India', 'FSSAI Number: 10012064000222', 'Manufactured & Marketed By: Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501', 'Best before 02-09-2023', '","Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501",-,-,-,-,"Boneless Chicken Meat, Water Fresh Vegetables, Soya Protein, Iodised Salt, Spices & Condiments, Egg, Roasted Chana Powder, Refined Oil, Anti-oxidant(INS 316)",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken Fries, 500 g","Boneless chicken meat, formed, batter-coated and breadcrumbed.
Made from chicken, our Chicken Fries are seasoned with light spices and herbs along with crisp breading.
Chicken Fries are made in the shape of fries and can be had with the accompaniment of delicious sauces. 
Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.",500 g,g,500 g,1,1,310,310,"Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501",India,['40183636'],['10012064000222'],https://datalabs.siva3.io/image/Eunimart_groceries_40183636_4-meatzza-chicken-fries.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183636-2_9-meatzza-chicken-fries.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183636-3_9-meatzza-chicken-fries.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183636-4_8-meatzza-chicken-fries.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183636-5_9-meatzza-chicken-fries.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40183636', 'Country of origin: India', 'FSSAI Number: 10012064000222', 'Manufactured & Marketed By: Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501', 'Best before 02-09-2023', '","Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501",-,-,-,-,"Boneless Chicken Meat, Water, Refined Palm Olein Oil, Bread Crumb, Iodised Salt, Yeast, Acidity Regulator, Isolated Soy Protein, Predust, Coriander Leaves, Sequestrant.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken Jalapeno Cheese Nuggets, 300 g","Boneless chicken meat, formed, batter-coated & breadcrumbed.
Bite into these mildly spiced cheese nuggets every weekend.Enjoy it with family and friends.
Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers.
Just heat and eat.",300 g,g,300 g,1,1,315,315,"Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501",India,['40183638'],['10012064000222'],https://datalabs.siva3.io/image/Eunimart_groceries_40183638_4-meatzza-chicken-jalapeno-cheese-nuggets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183638-2_6-meatzza-chicken-jalapeno-cheese-nuggets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183638-3_6-meatzza-chicken-jalapeno-cheese-nuggets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183638-4_6-meatzza-chicken-jalapeno-cheese-nuggets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40183638-5_6-meatzza-chicken-jalapeno-cheese-nuggets.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40183638', 'Country of origin: India', 'FSSAI Number: 10012064000222', 'Manufactured & Marketed By: Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501', 'Best before 02-09-2023', '","Darshan foods Pvt Ltd,DARSGAN FOODS PVT LTD, 264, SECTOR-3, INDUSTRIAL GROWTHCENTER, BAWAL, HARYANA-123501",-,-,-,-,"Boneless Meat, Cheese, Refined Oil, Water, Bread, Starch, Rice Flour, Salt, Garlic, Yellow Corn Flour, Sugar, Vinegar Powder,",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-10,Meatzza,"Meatzza Chicken Schezwan Spring Roll - Oriental Snackers, Semi Cooked, 100% Authentic, 280 g","Thinking of eating something delicious and healthy but dont wanna go out? No problem Meatzaa brings you Chicken Schezwan Rolls for the perfect snacking experience. These are quite easy to cook and take very less effort but are also a complete treat for your taste buds. These Rolls are made from the best quality ingredients and are ready to cook. All you must do is fry these Spring Rolls till golden brown. Serve these Rolls with sauce, ketchup or even on the side of a delicious salad. Explore an entire range of Meatzaa Chicken products and many more only on Big Basket!",280 g,g,280 g,1,1,230,207,"Darshan Foods Pvt Ltd, 246,Secto-3, Industrial Growth Center, Bawal-123501,Haryana(India)",India,['40276040'],['10018064001515'],https://datalabs.siva3.io/image/Eunimart_groceries_40276040_1-meatzza-chicken-schezwan-spring-roll-oriental-snackers-semi-cooked-100-authentic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276040-2_1-meatzza-chicken-schezwan-spring-roll-oriental-snackers-semi-cooked-100-authentic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276040-3_1-meatzza-chicken-schezwan-spring-roll-oriental-snackers-semi-cooked-100-authentic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276040-4_1-meatzza-chicken-schezwan-spring-roll-oriental-snackers-semi-cooked-100-authentic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276040-5_1-meatzza-chicken-schezwan-spring-roll-oriental-snackers-semi-cooked-100-authentic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276040-6_1-meatzza-chicken-schezwan-spring-roll-oriental-snackers-semi-cooked-100-authentic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276040-7_1-meatzza-chicken-schezwan-spring-roll-oriental-snackers-semi-cooked-100-authentic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276040-8_1-meatzza-chicken-schezwan-spring-roll-oriental-snackers-semi-cooked-100-authentic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40276040', 'FSSAI No: 10018064001515', 'Manufactured & Marketed by: Darshan Foods Pvt Ltd, 246,Secto-3, Industrial Growth Center, Bawal-123501,Haryana(India)', 'Country of origin: India', 'Best before 02-09-2023', '","Darshan Foods Pvt Ltd, 246,Secto-3, Industrial Growth Center, Bawal-123501,Haryana(India)",-,-,-,-,"Refined Wheat Flour, Water, Corn Starch, Iodized Salt, Refined Sunflower Oil, Emulsifier, Preservatives, Boneless Chicken Meat, Cabbage, Water, Onion, Pepper, Carrots, Refined Garlic Powder, Onion Powder, Spices And Condiments, Acidity Regulator, Permitted Natural Colour, Curing Salt, Ginger Paste, Say Protein, White Pepper, Sequestrant, Carriginan , Antioxidants, Schezwan Chutney, Spices.",-,-,-
