L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Porna,"Porna Refined Oil - Rice Bran, 1 L Pet","Rice Bran Oil is the only cooking medium which besides having an ideal SFA/MUFA/PUFA ratio and EFA ratio quite closer to the recommended levels, contain three types of natural anti-oxidants as against only one category found in most of the other vegetable oils, leading to comparatively better oxidation stability desirable for promotion of overall health.",1 L Pet,L Pet,1 L Pet,1,1,198,198,"SKM ANIMAL FEEDS AND FOODS (INDIA) PVT LTD, CHAVADIPALAYAM PUDUR ROAD, NANJAI UTHUKULI(PO)MODAKKURICHI(VIA).ERODE-638104",India,['40113056'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40113056_3-porna-refined-oil-rice-bran.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113056-2_3-porna-refined-oil-rice-bran.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113056-4_1-porna-refined-oil-rice-bran.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113056-5_1-porna-refined-oil-rice-bran.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40113056-6_1-porna-refined-oil-rice-bran.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40113056', 'Manufactured & Marketed By:SKM ANIMAL FEEDS AND FOODS (INDIA) PVT LTD, CHAVADIPALAYAM PUDUR ROAD, NANJAI UTHUKULI(PO)MODAKKURICHI(VIA).ERODE-638104', 'Country of origin:India', 'FSSAI Number :', 'Best before __PSL__ days from the date of delivery', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ', 'Country of origin: India']","SKM ANIMAL FEEDS AND FOODS (INDIA) PVT LTD, CHAVADIPALAYAM PUDUR ROAD, NANJAI UTHUKULI(PO)MODAKKURICHI(VIA).ERODE-638104",-,-,-,-,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Porna,"Porna Refined Rice Bran Oil - Free from Argemone Oil, 2 L Can",Rice Bran Is Naturally Enriched With Multiple Nutrients That Translate Into Health Benefits For Every Member In The Family. It Is Recommended By Doctors And Scientists All Over The World.,2 L Can,L Can,2 L Can,1,1,356,356,"SKM ANIMAL FEEDS AND FOODS (INDIA) PVT LTD, CHAVADIPALAYAM PUDUR ROAD, NANJAI UTHUKULI(PO)MODAKKURICHI(VIA).ERODE-638104",India,['40020573'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40020573_4-porna-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020573-2_5-porna-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020573-3_5-porna-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020573-4_5-porna-refined-rice-bran-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020573-5_5-porna-refined-rice-bran-oil.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code:40020573', 'Manufactured & Marketed By:SKM ANIMAL FEEDS AND FOODS (INDIA) PVT LTD, CHAVADIPALAYAM PUDUR ROAD, NANJAI UTHUKULI(PO)MODAKKURICHI(VIA).ERODE-638104', 'Country of origin:India', 'FSSAI Number :', 'Best before__PSL__days from the date of delivery', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ', 'Country of origin: India']","SKM ANIMAL FEEDS AND FOODS (INDIA) PVT LTD, CHAVADIPALAYAM PUDUR ROAD, NANJAI UTHUKULI(PO)MODAKKURICHI(VIA).ERODE-638104",-,-,-,-,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Pure Nut,"Pure Nut Filtered Groundnut Oil, 1 L","It is a light and healthy cooking oil. This oil is a good source of saturated, monounsaturated, and polyunsaturated fatty acids with natural flavour and taste of groundnut. It is an excellent source of vitamin e and vitamin A and D2. This groundnut oil is less filtered in keeping some of the groundnut proteins to continue the flavour and nutrition, vitamin A and D. It is a very fasten cooking medium. It is most generally used when frying foods and extra preparations.",1 L,L,1 L,1,1,210,210,"SRIKANYAKA PARAMESHWARI OILMILLS #14, 12TH CRTOSS, GANESH TEMPLE ROAD , BENDRE NAGAR 560070.",India,['40141968'],['11216334000515'],https://datalabs.siva3.io/image/Eunimart_groceries_40141968_2-pure-nut-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141968-2_2-pure-nut-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141968-3_1-pure-nut-filtered-groundnut-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40141968-4_1-pure-nut-filtered-groundnut-oil.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is best used in the grilling, sauteing and deep fry, because of its high smoke point and good taste.","['EAN Code: 40141968', 'FSSAI Number: 11216334000515', 'Manufactured & Marketed By: SRIKANYAKA PARAMESHWARI OILMILLS #14, 12TH CRTOSS, GANESH TEMPLE ROAD , BENDRE NAGAR 560070.', 'Country Of Origin: India', 'Best before 01-06-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","SRIKANYAKA PARAMESHWARI OILMILLS #14, 12TH CRTOSS, GANESH TEMPLE ROAD , BENDRE NAGAR 560070.",-,-,-,Filtered Ground Nut Oil,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,Pure Nutrition,"Pure Nutrition Pure Nutrition Vitals Raw Cold Pressed Olive Oil For Hair & Skin health, Dressing & Sauteing, 250 ml","This premium quality organic Extra Virgin Olive Oil is obtained through grinding, by mechanical cold pressing below 220C, allowing the oil to retain its natural colour, nutrition, aroma and rich antioxidants. Olive oil has a lot of health benefits and being of good quality, it is used for marinating and garnishing.",250 ml,ml,250 ml,1,1,250,225,"Harshmitha Enterprise, KUR Nagar mangalam road, Tirupur, Tamil Nadu- 641604, India",India,['40220282'],['10016022005191'],https://datalabs.siva3.io/image/Eunimart_groceries_40220282_2-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-2_2-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-3_2-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-4_2-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-5_1-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-6_1-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-7_1-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-8_1-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-9_1-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220282-10_1-pure-nutrition-vitals-olive-oil-raw-cold-pressed-for-marinating-garnishing.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40220282', 'FSSAI Number: 10016022005191', 'Manufacturer Name & Address: Harshmitha Enterprise, KUR Nagar mangalam road, Tirupur, Tamil Nadu- 641604, India', 'Marketed by: Herb Nutriproducts Private LimitedArcadia, office No. 404, 4th floor, Narima Point, Mumbai 400021, India', 'Country of origin: India', 'Best before 01-03-2024', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","Herb Nutriproducts Private LimitedArcadia, office No. 404, 4th floor, Narima Point, Mumbai 400021, India",-,-,-,Olive Oil 100%,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,RAS CHEKKU OIL,"RAS CHEKKU OIL Chekku Gingelly/Sesame Oil - Argemone Oil Free, No Preservatives, For Cooking Use, 2 l","Gingelly oil is also called sesame oil. Ras Chekku Gingelly Oil is filtered Gingelly Oil and it is free from preservatives and additives. Sesame seeds are naturally dried under sunlight and taken for crushing. The sesame seeds are crushed by Chekku (Rotary) by adding palm jaggery and molasses, so the taste, flavour and nutrition content of the sesame in the oil is retained. Consuming a teaspoon of sesame oil every day on an empty stomach will help you to remove bad cholesterol.
Benefits:
Free from argemone Oil.
A proud product of India.
Preservatives and additives free.
Hygienically processed and packed.
It has a shelf life of 182 days.",2 l,l,2 l,1,1,896,896,"Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076.",India,['40264286'],['11214334000011'],https://datalabs.siva3.io/image/Eunimart_groceries_40264286_1-ras-chekku-gingellysesame-oil-argemone-oil-free-no-preservatives-for-cooking-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264286-2_1-ras-chekku-gingellysesame-oil-argemone-oil-free-no-preservatives-for-cooking-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264286-3_1-ras-chekku-gingellysesame-oil-argemone-oil-free-no-preservatives-for-cooking-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264286-4_1-ras-chekku-gingellysesame-oil-argemone-oil-free-no-preservatives-for-cooking-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264286-5_1-ras-chekku-gingellysesame-oil-argemone-oil-free-no-preservatives-for-cooking-use.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"You can use it in stir-fries and salad dressings.
Gingelly oil helps you to keep your body cool and refreshing by having an oil bath once a week.
Storage Instructions: Best to be stored in a cool and dry place.","['EAN Code: 40264286', 'Country Of Origin: India', ""Manufacturer Name and Address: Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076."", 'FSSAI Number:11214334000011', 'Best before 02-06-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at:Phone:1860 123 1000 | Address:Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore-560016, ']",-,-,-,-,Gingelly Oil,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,RAS CHEKKU OIL,"RAS CHEKKU OIL Oil - Coconut, 1 L Pet Bottle","Chekku Oil are manufactured by old traditional method by using the rotary chekku which prevents disintegration of original nutrients. These oil gives strength, stamina and long life.",1 L Pet Bottle,L Pet Bottle,1 L Pet Bottle,1,1,280,271.6,"R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",India,['40128785'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40128785_2-ras-chekku-oil-oil-coconut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128785-2_3-ras-chekku-oil-oil-coconut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128785-3_3-ras-chekku-oil-oil-coconut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128785-4_2-ras-chekku-oil-oil-coconut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128785-5_2-ras-chekku-oil-oil-coconut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40128785', 'Manufactured & Marketed By: R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU', 'Country of origin: India', 'FSSAI Number :', 'Best before 16-07-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",-,-,-,Copra,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,RAS CHEKKU OIL,"RAS CHEKKU OIL Oil - Gingelly, 500 ml Pet Bottle","Chekku Oil are manufactured by old traditional method by using the rotary chekku which prevents disintegration of original nutrients. These oil gives strength, stamina and long life.",500 ml Pet Bottle,ml Pet Bottle,500 ml Pet Bottle,1,1,250,250,"R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",India,['8908009442303'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40128782_1-ras-chekku-oil-oil-gingelly.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128782-2_1-ras-chekku-oil-oil-gingelly.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128782-3_1-ras-chekku-oil-oil-gingelly.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8908009442303', 'Manufactured & Marketed By: R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU', 'Country of origin: India', 'FSSAI Number :', 'Best before 15-07-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",-,-,-,Seasame Seeds,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,RAS CHEKKU OIL,"RAS CHEKKU OIL Oil - Gingelly, 500 ml Pet Bottle","Chekku Oil are manufactured by old traditional method by using the rotary chekku which prevents disintegration of original nutrients. These oil gives strength, stamina and long life.",500 ml Pet Bottle,ml Pet Bottle,500 ml Pet Bottle,1,1,250,250,"R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",India,['8908009442303'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40128782_1-ras-chekku-oil-oil-gingelly.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128782-2_1-ras-chekku-oil-oil-gingelly.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128782-3_1-ras-chekku-oil-oil-gingelly.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8908009442303', 'Manufactured & Marketed By: R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU', 'Country of origin: India', 'FSSAI Number :', 'Best before 15-07-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",-,-,-,Seasame Seeds,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,RAS CHEKKU OIL,"RAS CHEKKU OIL Oil - Groundnut, 1 L Pet Bottle","Chekku Oil are manufactured by old traditional method by using the rotary chekku which prevents disintegration of original nutrients.
These oil gives strength, stamina and long life.",1 L Pet Bottle,L Pet Bottle,1 L Pet Bottle,1,1,354,354,"R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",India,['40128783'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40128783_1-ras-chekku-oil-oil-groundnut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128783-2_1-ras-chekku-oil-oil-groundnut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128783-3_1-ras-chekku-oil-oil-groundnut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40128783', 'Manufactured & Marketed By: R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU', 'Country of origin: India', 'FSSAI Number :', 'Best before 16-07-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",-,-,-,Groundnut Seeds,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,RAS CHEKKU OIL,"RAS CHEKKU OIL Oil - Groundnut, 500 ml Pet Bottle","Chekku Oil are manufactured by old traditional method by using the rotary chekku which prevents disintegration of original nutrients. These oil gives strength, stamina and long life.",500 ml Pet Bottle,ml Pet Bottle,500 ml Pet Bottle,1,1,180,174.6,"R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",India,['40128784'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40128784_2-ras-chekku-oil-oil-groundnut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128784-2_2-ras-chekku-oil-oil-groundnut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128784-3_2-ras-chekku-oil-oil-groundnut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128784-4_1-ras-chekku-oil-oil-groundnut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128784-5_1-ras-chekku-oil-oil-groundnut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40128784-6_1-ras-chekku-oil-oil-groundnut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40128784', 'Manufactured & Marketed By: R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU', 'Country of origin: India', 'FSSAI Number :', 'Best before 15-07-2023', 'For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 ']","R.ARUMUGAM CHETTIAR SONS, 95& 97, TIRUPUR ROAD , KANGAYAM-638701, TAMILNADU",-,-,-,Groundnut Seeds,-,-,-
RET,RET-10,RET-10-1B,RET-10-1B-10,RET-10-1B-10-11,RUCHI,"RUCHI Gold Palmolein Oil, 893 g Pouch","Patanjali Foods Ltd Ruchi Gold Palmolein Oil high-quality oil used primarily for cooking in developing countries. Palmolein oil is an edible vegetable oil derived from the mesocarp of the fruit of the oil palms. The oil palmolein is blessed with many attributes that have helped it on its path to dominance. Palmolein oil is a highly versatile crop. It has many uses ì like foaming, binding and stabilizing. It is a cost-competitive, versatile and widely produced vegetable oil.",893 g Pouch,g Pouch,893 g Pouch,1,1,136,100,"Patanjali Foods Ltd.(CH) Ellapuram Block NO.90, Knnigaiper Village, Tthukottai Taluk Thiruvallur, Kanchipuram, Tamil Nadu- 601102",India,['40018402'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40018402_5-ruchi-gold-palmolein-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40018402-2_6-ruchi-gold-palmolein-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40018402-3_6-ruchi-gold-palmolein-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40018402-4_6-ruchi-gold-palmolein-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40018402-5_6-ruchi-gold-palmolein-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40018402-6_2-ruchi-gold-palmolein-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40018402-7_2-ruchi-gold-palmolein-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40018402-8_1-ruchi-gold-palmolein-oil.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40018402-9_1-ruchi-gold-palmolein-oil.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Palmolein oil is used for cooking and is also added to many ready-to-eat foods in your grocery store.
2. Its taste is considered savory and earthy.","[{'EAN Code': '40018402'}, {'Manufactured Name & Marketed By': 'Patanjali Foods Ltd.(CH) Ellapuram Block NO.90, Knnigaiper Village, Tthukottai Taluk Thiruvallur, Kanchipuram, Tamil Nadu- 601102'}, {'Marketed by': 'Ruchi house, Royal Palms , Survey No. 169, Aarey colony, Near Mayur Nagar, Goregaon (E)-400065'}, {'Country of Origin': 'India'}, {'Best Before 15-07-2023. For Queries/Feedback/Complaints, Contact our Customer Care Executive at': 'Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 '}]","Ruchi house, Royal Palms , Survey No. 169, Aarey colony, Near Mayur Nagar, Goregaon (E)-400065",-,-,-,Refined Palmolien Oil.,-,-,-
