L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredient,Specification,About
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Express Shine Sponge - Black, 5 ml","Gives an instant shine to leather 
Extremely easy to handle and apply",5 ml,ml,5 ml,1,1,88,88,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['8906006432505'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6530_8-kiwi-express-shine-sponge-black.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6530-2_6-kiwi-express-shine-sponge-black.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remove heavy dirt from the surface. Glide sponge lightly over leather.,"[{'EAN Code': '8906006432505'}, {'Manufacturer Name & Marketed by ': 'Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003'}, {'Country of Origin': 'India'}]","Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Express Shine Sponge - For ALL Colours, 5 ml","Gives an instant shine to leather 
Extremely easy to handle and apply",5 ml,ml,5 ml,1,1,88,88,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['8906006432512'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6531_7-kiwi-express-shine-sponge-for-all-colours.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6531-2_6-kiwi-express-shine-sponge-for-all-colours.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remove heavy dirt from the surface. Glide sponge lightly over leather.,"[{'EAN Code': '8906006432512'}, {'Manufacturer Name & Marketed by ': 'Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003'}, {'Country of Origin': 'India'}]","Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Instant Polish - All Colour Leather, 75 ml","Easy to use liquid wax polish
Concentrated formula, wax-rich formulation to nourish & protect leather",75 ml,ml,75 ml,1,1,101,101,S C Johnson Products Pvt. Ltd,India,['8904271201130'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6541_4-kiwi-instant-polish-all-colour-leather.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6541-2_1-kiwi-instant-polish-all-colour-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Shake well before use.,"[{'EAN Code': '8904271201130'}, {'Country of origin': 'India'}, {'Manufactured by': 'S C Johnson Products Pvt. Ltd'}]",-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Instant Polish - Black Leather, 2 x 75 ml Multipack","Kiwi Instant Polish - Black Leather, 2 x 75 ml Multipack",2 x 75 ml Multipack,ml,2 x 75 ml Multipack,1,1,202,191.9,S C Johnson Products Pvt. Ltd,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_222581_1-kiwi-instant-polish-black-leather.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222581-2_1-kiwi-instant-polish-black-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Instant Polish - Black Leather, 40 ml","Easy to use liquid wax polish
Concentrated formula, wax-rich formulation to nourish and protect the leather.",40 ml,ml,40 ml,1,1,66,66,S C Johnson Products Pvt. Ltd,India,['8906006432369'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6528_4-kiwi-instant-polish-black-leather.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6528-2_1-kiwi-instant-polish-black-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Shake well before use.,"['EAN Code: 8906006432369', 'Country of origin: India', 'Manufactured by: S C Johnson Products Pvt. Ltd', 'Best before __PSL__ days from the date of delivery', '",-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Instant Polish - Black Leather, 75 ml","Easy to use liquid wax polish
Concentrated formula, wax-rich formulation to nourish & protect leather",75 ml,ml,75 ml,1,1,101,101,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['8904271201116'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6549_5-kiwi-instant-polish-black-leather.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6549-2_2-kiwi-instant-polish-black-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Shake well before use.,"['EAN Code: 8904271201116', 'Manufacturer Name & Marketed by :Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003', 'Country of Origin:India', 'Best before 23-08-2024', '","Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Instant Polish - Brown Leather, 2 x 75 ml Multipack","Kiwi Instant Polish - Brown Leather, 2 x 75 ml Multipack",2 x 75 ml Multipack,ml,2 x 75 ml Multipack,1,1,202,191.9,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_222582_1-kiwi-instant-polish-brown-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Instant Polish - Brown Leather, 40 ml","Kiwi Instant Polish has a liquid wax rich formula that makes the leather shine in one easy step. Just Instant shine, no need to buff. Kiwi liquid shoe polish (brown) is a superior, convenient-to-use liquid polish with a unique double sponge applicator. It contains the richness of dysol wax polish, which nourishes and protects shoes while giving them a fresh shine.",40 ml,ml,40 ml,1,1,60,60,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['8906006432376'],-,https://datalabs.siva3.io/image/Eunimart_groceries_305908_4-kiwi-instant-polish-brown-leather.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_305908-2_1-kiwi-instant-polish-brown-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Shake well before use.,"['EAN Code: 8906006432376', 'Manufacturer Name & Marketed by :Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003', 'Country of Origin:India', '","Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Instant Polish - Brown Leather, 75 ml","Easy to use liquid wax polish
Concentrated formula, wax-rich formulation to nourish & protect leather",75 ml,ml,75 ml,1,1,101,101,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['8904271201123'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6551_4-kiwi-instant-polish-brown-leather.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6551-2_1-kiwi-instant-polish-brown-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Shake well before use.,"['EAN Code: 8904271201123', 'Manufacturer Name & Marketed by :Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003', 'Country of Origin:India', 'Best before 23-08-2024', '","Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Shoe Brush Shine, 1 pc Pouch","Buffs shoes to a brilliant shine
Top-quality brush made of soft, nylon bristles set in a sturdy handle",1 pc Pouch,pcs,1 pc Pouch,1,1,72,72,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['100006533'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6533_1-kiwi-shoe-brush-shine.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6533-2_1-kiwi-shoe-brush-shine.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remove excess dirt or dust with a soft cloth. Apply Polish with the kiwi Polish Applicator. Allow polish to dry. Brush with kiwi Shoe Shine Brush.,"['EAN Code: 100006533', 'Manufacturer Name & Marketed by :Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003', 'Country of Origin:India', '","Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Shoe Polish - Dark Tan Leather, 2 x 40 g Multipack","Kiwi Shoe Polish - Dark Tan Leather, 2 x 40 g Multipack",2 x 40 g Multipack,g,2 x 40 g Multipack,1,1,126,119.7,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_222584_1-kiwi-shoe-polish-dark-tan-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Shoe Polish - Dark Tan Leather, 40 g",#NAME?,40 g,g,40 g,1,1,63,63,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['8906006432475'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40006074_5-kiwi-shoe-polish-dark-tan-leather.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40006074-2_1-kiwi-shoe-polish-dark-tan-leather.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8906006432475', 'Manufacturer Name & Marketed by :Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003', 'Country of Origin:India', 'Best before 23-08-2024', '","Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Shoe Polish Paste - Black Leather, 15 g","It renews and protects leather
Contains a blend of quality wax that nourishes the leather and produces a long-lasting glossy shine",15 g,g,15 g,1,1,36,36,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['8906006432413'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6523_4-kiwi-shoe-polish-paste-black.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6523-2_1-kiwi-shoe-polish-paste-black.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906006432413'}, {'Country of origin': 'India'}]",-,-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Kiwi,"Kiwi Shoe Polish Paste - Dark Tan, 15 g","Renews and protects leather
Contains a blend of quality wax that nourishes the leather and produces a long-lasting glossy shine",15 g,g,15 g,1,1,36,36,"Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",India,['8906006432420'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6524_4-kiwi-shoe-polish-paste-dark-tan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6524-2_1-kiwi-shoe-polish-paste-dark-tan.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8906006432420', 'Manufacturer Name & Marketed by :Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003', 'Country of Origin:India', '","Brillon Consumer Products Pvt. Ltd. (Formerly SC Johnson) 68, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122003",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Little Trees,"Little Trees Caribbean Colada Air Freshener Fragrance For Home & Car Use, 1 pc","Add a little fragrance to your life with Little Tree air fresheners. With many fragrances to choose from, hang a Little Tree anywhere. An escape to a tropical island with juicy pineapple and sweet coconut. It has such a heavenly aroma that every time you sit in your car, you will feel that it's new. It will change the experience with your car in terms of fragrance. The compact liquid vent design clips securely onto any car vent leaf and won't block airflow.",1 pc,pcs,1 pc,1,1,375,375,"Little Trees Watertown, New York, USA.",Usa,['76171526250'],['10012041000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40264229_1-little-trees-caribbean-colada-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264229-2_1-little-trees-caribbean-colada-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264229-3_1-little-trees-caribbean-colada-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264229-4_1-little-trees-caribbean-colada-air-freshener-fragrance-for-home-car-use.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Water, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Hexyl Cinnamic Aldehyde, Linalool.","Fresh, long-lasting fragrance experience.
Multi-use.
Easy to use and quick.",-,"['EAN Code: 76171526250', 'Manufactured by: Little Trees Watertown, New York, USA.', 'Marketed by: Sunbeam Mercantile Ventures Pvt Ltd, 7/838, Darussalam Road Jew Town Kochi-02', 'Fssai details:10012041000136', 'Country of Origin:USA', 'Best before 31-08-2025', '","Sunbeam Mercantile Ventures Pvt Ltd, 7/838, Darussalam Road Jew Town Kochi-02",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Little Trees,"Little Trees Cherry Blast Air Freshener Fragrance For Home & Car Use, 30 g","Add a little fragrance to your life with Little Tree air fresheners. With many fragrances to choose from, hang a Little Tree anywhere. A blast of juicy cherries makes this sweet and tart fragrance irresistible. It has such a heavenly aroma that every time you sit in your room, you will feel as if you are in heaven. It will change your room completely in terms of fragrance. If you love the woods and their natural smell, hang a Little Tree today in your room.",30 g,g,30 g,1,1,350,350,"Little Trees Watertown, New York, USA.",Usa,['76171178114'],['10012041000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40264228_1-little-trees-cherry-blast-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264228-2_1-little-trees-cherry-blast-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264228-3_1-little-trees-cherry-blast-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264228-4_1-little-trees-cherry-blast-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264228-5_1-little-trees-cherry-blast-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264228-6_1-little-trees-cherry-blast-air-freshener-fragrance-for-home-car-use.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Water, Benzyl Benzoate, Benzyl Salicylate, Cinnamic Aldehyde, Coumarin, Eugeneol, Hexyl Cinnamic Aldehyde, Limonene.","Fresh, long-lasting fragrance experience.
Multi-use.
Easy to use and quick.",-,"['EAN Code: 76171178114', 'Manufactured by: Little Trees Watertown, New York, USA.', 'Marketed by: Sunbeam Mercantile Ventures Pvt Ltd, 7/838, Darussalam Road Jew Town Kochi-02', 'Fssai details:10012041000136', 'Country of Origin:USA', 'Best before 31-08-2025', '","Sunbeam Mercantile Ventures Pvt Ltd, 7/838, Darussalam Road Jew Town Kochi-02",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Little Trees,"Little Trees Golden Vanilla Air Freshener Fragrance For Home & Car Use, 1 pc","Add a little fragrance to your life with Little Tree air fresheners. With many fragrances to choose from, hang a Little Tree anywhere. Indulge in the comforting aroma of creamy vanilla and rich caramel. It has such a heavenly aroma that every time you sit in your car, you will feel that it's new. It will change the experience with your car in terms of fragrance. The compact liquid vent design clips securely onto any car vent leaf and won't block airflow.",1 pc,pcs,1 pc,1,1,375,375,"Little Trees Watertown, New York, USA.",Usa,['76171526328'],['10012041000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40264230_1-little-trees-golden-vanilla-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264230-2_1-little-trees-golden-vanilla-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264230-3_1-little-trees-golden-vanilla-air-freshener-fragrance-for-home-car-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264230-4_1-little-trees-golden-vanilla-air-freshener-fragrance-for-home-car-use.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Linalool, Courmarin, Benzyl Alcohol.","Fresh, long-lasting fragrance experience.
Multi-use.
Easy to use and quick.",-,"['EAN Code: 76171526328', 'Manufactured by: Little Trees Watertown, New York, USA.', 'Marketed by: Sunbeam Mercantile Ventures Pvt Ltd, 7/838, Darussalam Road Jew Town Kochi-02', 'Fssai details:10012041000136', 'Country of Origin:USA', 'Best before 31-08-2025', '","Sunbeam Mercantile Ventures Pvt Ltd, 7/838, Darussalam Road Jew Town Kochi-02",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Little Trees,"Little Trees New Car Scent Air Freshener For Vehicle - Aromatic & Natural, Smell Of Woods, Product Of USA, 30 g","Add a little fragrance to your life with Little Tree air fresheners. With many fragrances to choose from, hang a Little Tree anywhere. Give your vehicle a tune-up with the rich scent of a brand-new car. It has such a heavenly aroma that every time you sit in your car, you will feel that it's new. It will change the experience with your car in terms of fragrance. If you love the woods and their natural smell, hang a Little Tree today in your car.",30 g,g,30 g,1,1,120,120,"Little Trees Watertown, New York, USA.",Usa,['76171101891'],['10012041000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40236654_2-little-trees-air-freshener-new-car-scent-provides-long-lasting-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236654-2_2-little-trees-air-freshener-new-car-scent-provides-long-lasting-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236654-3_2-little-trees-air-freshener-new-car-scent-provides-long-lasting-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236654-4_1-little-trees-air-freshener-new-car-scent-provides-long-lasting-fragrance.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236654-5_1-little-trees-air-freshener-new-car-scent-provides-long-lasting-fragrance.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Methyl Ionone Gamma Butylphenyl Methylpropional Hexyl cinnamic aldehyde Linalool Eugenol,"Fresh, long-lasting fragrance experience.
Multi-use.
Easy to use and quick.",-,"['EAN Code: 76171101891', 'Manufactured by: Little Trees Watertown, New York, USA.', 'Marketed by: Sunbeam Mercantile Ventures Pvt Ltd, 7/838, Darussalam Road Jew Town Kochi-02', 'Fssai details:10012041000136', 'Country of Origin:USA', 'Best before 31-08-2025', '","Sunbeam Mercantile Ventures Pvt Ltd, 7/838, Darussalam Road Jew Town Kochi-02",-,-,-,-,-,-,-
