L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,Package Contains,About
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Gulab Jamun, 500 g Tin",Haldirams Gulab Jamun is Fresh canned soft cottage cheese dumplings with cardamom flavoured sugar syrup. Heat or microwave the content before serving. Gulab Jamun is a famous sweet from Bengal and Orissa that is loved across the length and breadth of the country.  Celebrate those happy occasions or lighten up your weekends with the gulab jamun.,500 g Tin,g,500 g Tin,1,1,125,125,"Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)",India,['8904004405034'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40001719_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-2_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-3_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-4_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-5_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-6_2-haldirams-gulab-jamun.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904004405034', 'Country Of Origin: India', 'Manufactured by: Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)', 'Best before 02-09-2023', '",-,-,-,-,"Sugar, Water, Concentrated Milk Solids (5%), Cottage Cheese Solids (2%), Wheat Flour, Clarified Milk Fat (1%), Rose Water, Cardamom.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Gulab Jamun, 500 g Tin",Haldirams Gulab Jamun is Fresh canned soft cottage cheese dumplings with cardamom flavoured sugar syrup. Heat or microwave the content before serving. Gulab Jamun is a famous sweet from Bengal and Orissa that is loved across the length and breadth of the country.  Celebrate those happy occasions or lighten up your weekends with the gulab jamun.,500 g Tin,g,500 g Tin,1,1,125,125,"Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)",India,['8904004405034'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40001719_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-2_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-3_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-4_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-5_2-haldirams-gulab-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001719-6_2-haldirams-gulab-jamun.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904004405034', 'Country Of Origin: India', 'Manufactured by: Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)', 'Best before 02-09-2023', '",-,-,-,-,"Sugar, Water, Concentrated Milk Solids (5%), Cottage Cheese Solids (2%), Wheat Flour, Clarified Milk Fat (1%), Rose Water, Cardamom.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Khatta Meetha - Premium Quality, Guilt-free Snack, Authentic Taste, 1 kg Pouch","Haldiram‚‚s Khatta Meetha is a guilt free snack that offers you premium quality and taste. Haldiram‚‚s Khatta Meetha is a perfect tea-time snack and a perfect sweet and tangy snack for your family and friends. Made with premium quality ingredients like Refined palmolein oil, rice granules, Bengal gram flour, split pulse Bengal gram, groundnuts, sago, refined sugar, red lentils, green peas, iodized salt, black salt, red chilli, acidity regulator, and antioxidants. Haldiram‚‚s Khatta Meetha has an amazing finger-licking taste which you can‚‚t resist. It is suitable for people of all age groups and can be your perfect partner for binge eating, Netflix and chilling or travel. Explore an entire range of Haldiram products and many more only on Big Basket!",1 kg Pouch,kg Pouch,1 kg Pouch,1,1,200,200,"HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",India,['8904063216403'],['10012022000308'],https://datalabs.siva3.io/image/Eunimart_groceries_20002426_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-2_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-3_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-4_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-5_1-haldirams-namkeen-khatta-meetha.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904063216403'}, {'FSSAI No': '10012022000308'}, {'Manufactured & Marketed by': 'HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA'}, {'Country of origin': 'India'}]","HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",-,-,-,"Refined Palmolein Oil, Rice Granules, Bengal Gram Flour, Split Pulse Bengal Gram, Groundnuts, Sago, Refined Sugar, Red Lentils, Green Peas, Iodized Salt, Black Salt, Red Chilli, Acidity Regulator, Antioxidants.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Khatta Meetha - Premium Quality, Guilt-free Snack, Authentic Taste, 1 kg Pouch","Haldiram‚‚s Khatta Meetha is a guilt free snack that offers you premium quality and taste. Haldiram‚‚s Khatta Meetha is a perfect tea-time snack and a perfect sweet and tangy snack for your family and friends. Made with premium quality ingredients like Refined palmolein oil, rice granules, Bengal gram flour, split pulse Bengal gram, groundnuts, sago, refined sugar, red lentils, green peas, iodized salt, black salt, red chilli, acidity regulator, and antioxidants. Haldiram‚‚s Khatta Meetha has an amazing finger-licking taste which you can‚‚t resist. It is suitable for people of all age groups and can be your perfect partner for binge eating, Netflix and chilling or travel. Explore an entire range of Haldiram products and many more only on Big Basket!",1 kg Pouch,kg Pouch,1 kg Pouch,1,1,200,200,"HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",India,['8904063216403'],['10012022000308'],https://datalabs.siva3.io/image/Eunimart_groceries_20002426_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-2_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-3_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-4_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-5_1-haldirams-namkeen-khatta-meetha.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904063216403', 'FSSAI No: 10012022000308', 'Manufactured & Marketed by: HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA', 'Country of origin: India', 'Best before 02-05-2023', '","HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",-,-,-,"Refined Palmolein Oil, Rice Granules, Bengal Gram Flour, Split Pulse Bengal Gram, Groundnuts, Sago, Refined Sugar, Red Lentils, Green Peas, Iodized Salt, Black Salt, Red Chilli, Acidity Regulator, Antioxidants.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Khatta Meetha - Premium Quality, Guilt-free Snack, Authentic Taste, 1 kg Pouch","Haldiram‚‚s Khatta Meetha is a guilt free snack that offers you premium quality and taste. Haldiram‚‚s Khatta Meetha is a perfect tea-time snack and a perfect sweet and tangy snack for your family and friends. Made with premium quality ingredients like Refined palmolein oil, rice granules, Bengal gram flour, split pulse Bengal gram, groundnuts, sago, refined sugar, red lentils, green peas, iodized salt, black salt, red chilli, acidity regulator, and antioxidants. Haldiram‚‚s Khatta Meetha has an amazing finger-licking taste which you can‚‚t resist. It is suitable for people of all age groups and can be your perfect partner for binge eating, Netflix and chilling or travel. Explore an entire range of Haldiram products and many more only on Big Basket!",1 kg Pouch,kg Pouch,1 kg Pouch,1,1,200,200,"HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",India,['8904063216403'],['10012022000308'],https://datalabs.siva3.io/image/Eunimart_groceries_20002426_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-2_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-3_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-4_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20002426-5_1-haldirams-namkeen-khatta-meetha.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904063216403', 'FSSAI No: 10012022000308', 'Manufactured & Marketed by: HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA', 'Country of origin: India', 'Best before 02-05-2023', '","HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",-,-,-,"Refined Palmolein Oil, Rice Granules, Bengal Gram Flour, Split Pulse Bengal Gram, Groundnuts, Sago, Refined Sugar, Red Lentils, Green Peas, Iodized Salt, Black Salt, Red Chilli, Acidity Regulator, Antioxidants.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Khatta Meetha - Premium Quality, Guilt-free Snack, Authentic Taste, 400 g Pouch","Haldiram‚‚s Khatta Meetha is a perfect tea-time snack and a perfect sweet and tangy snack for your family and friends. Made with premium quality ingredients like Refined palmolein oil, rice granules, Bengal gram flour, split pulse Bengal gram, groundnuts, sago, refined sugar, red lentils, green peas, iodized salt, black salt, red chilli, acidity regulator, and antioxidants. Haldiram‚‚s Khatta Meetha has an amazing finger-licking taste which you can‚‚t resist. It is suitable for people of all age groups and can be your perfect partner for binge eating, Netflix and chilling or travel. Haldiram‚‚s Khatta Meetha is a guilt-free snack that offers you premium quality and taste. Explore an entire range of Haldiram products and many more only on Big Basket!",400 g Pouch,g,400 g Pouch,1,1,75,75,"HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",India,['890400401134'],['10012022000308'],https://datalabs.siva3.io/image/Eunimart_groceries_306_3-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_306-2_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_306-3_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_306-4_1-haldirams-namkeen-khatta-meetha.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_306-5_1-haldirams-namkeen-khatta-meetha.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '890400401134'}, {'FSSAI No': '10012022000308'}, {'Manufactured & Marketed by': 'HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA'}, {'Country of origin': 'India'}]","HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",-,-,-,"Refined Palmolein Oil, Rice Granules, Bengal Gram Flour, Split Pulse Bengal Gram, Groundnuts, Sago, Refined Sugar, Red Lentils, Green Peas, Iodized Salt, Black Salt, Red Chilli, Acidity Regulator, Antioxidants.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Rasgulla - Syrup-based Dessert, Soft & Spongy, 1 kg Tin","Haldiram‚‚s Rasgulla is one of its high-quality products that comes packed in a tin and is ideal for dessert time. Rasgulla is a syrup-based dessert that has a soft and spongy feel. A Bengali favourite, this is a popular Indian sweet dish. Haldirams has been known to recreate the magic of several traditional sweets and savouries. The spongy ball of this dessert is prepared with the help of paneer like chhena and semolina which are kneaded into a dough and then turned into the yummy dumpling we know as Rasgulla. This tin also contains a syrup made of sugar, water and rose water. Explore an entire range of Haldiram products and many more only on Big Basket!",1 kg Tin,kg,1 kg Tin,1,1,225,225,"HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",India,['8904004405729'],['10012022000308'],https://datalabs.siva3.io/image/Eunimart_groceries_212_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_212-2_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_212-3_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_212-4_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_212-5_2-haldirams-rasgulla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904004405729', 'FSSAI No: 10012022000308', 'Manufactured & Marketed by: HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA', 'Country of origin: India', 'Best before 01-09-2023', '","HALDIRAM FOODS INTERNATIONAL PVT. LTD. (UNIT - KASANA) 20 Km Stone, Kh. No. 405, Vill. Gumthala, Tah. Kamptee, Bhandara Road, Nagpur-441 104 (M.S.) INDIA",-,-,-,"Refined Sugar, Water, Milk Solids, Rose Water",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Rasgulla, 500 g Tin","Rasgulla is a syrup based dessert that has a soft and spongy feel. A Bengali favourite, this is a popular Indian sweet dish. Haldirams has been known to recreate the magic of several traditional sweets and savouries. The Rasgulla is one of its high quality products that comes packed in a tin and is ideal for dessert time.",500 g Tin,g,500 g Tin,1,1,125,125,"Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)",India,['8904004405712'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40001717_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-2_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-3_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-4_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-5_2-haldirams-rasgulla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,This product is the ideal dessert that can be taken after meals. It is also perfect for entertaining. The fresh taste of this traditional sweet makes it perfect for festive occasions as well. It can also be turned into desserts with fruity syrups.,"['EAN Code: 8904004405712', 'Country Of Origin: India', 'Manufactured by: Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)', 'Best before 01-09-2023', '",-,-,-,-,"The spongy ball of this dessert is prepared with the help of paneer like chhena and semolina which are kneaded into a dough and then turned into the yummy dumpling we know as Rasgulla. This 450 gram tin also contains a syrup made of sugar, water and rose water.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Rasgulla, 500 g Tin","Rasgulla is a syrup based dessert that has a soft and spongy feel. A Bengali favourite, this is a popular Indian sweet dish. Haldirams has been known to recreate the magic of several traditional sweets and savouries. The Rasgulla is one of its high quality products that comes packed in a tin and is ideal for dessert time.",500 g Tin,g,500 g Tin,1,1,125,125,"Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)",India,['8904004405712'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40001717_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-2_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-3_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-4_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-5_2-haldirams-rasgulla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,This product is the ideal dessert that can be taken after meals. It is also perfect for entertaining. The fresh taste of this traditional sweet makes it perfect for festive occasions as well. It can also be turned into desserts with fruity syrups.,"['EAN Code: 8904004405712', 'Country Of Origin: India', 'Manufactured by: Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)', 'Best before 02-09-2023', '",-,-,-,-,"The spongy ball of this dessert is prepared with the help of paneer like chhena and semolina which are kneaded into a dough and then turned into the yummy dumpling we know as Rasgulla. This 450 gram tin also contains a syrup made of sugar, water and rose water.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Haldirams,"Haldirams Rasgulla, 500 g Tin","Rasgulla is a syrup based dessert that has a soft and spongy feel. A Bengali favourite, this is a popular Indian sweet dish. Haldirams has been known to recreate the magic of several traditional sweets and savouries. The Rasgulla is one of its high quality products that comes packed in a tin and is ideal for dessert time.",500 g Tin,g,500 g Tin,1,1,125,125,"Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)",India,['8904004405712'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40001717_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-2_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-3_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-4_2-haldirams-rasgulla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001717-5_2-haldirams-rasgulla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,This product is the ideal dessert that can be taken after meals. It is also perfect for entertaining. The fresh taste of this traditional sweet makes it perfect for festive occasions as well. It can also be turned into desserts with fruity syrups.,"['EAN Code: 8904004405712', 'Country Of Origin: India', 'Manufactured by: Haldiram Foods International Private Ltd, 20 Km Stone, Vill. Gumthala, Bhandara Road, Nagpur - 441104 (M.S.)', 'Best before 02-09-2023', '",-,-,-,-,"The spongy ball of this dessert is prepared with the help of paneer like chhena and semolina which are kneaded into a dough and then turned into the yummy dumpling we know as Rasgulla. This 450 gram tin also contains a syrup made of sugar, water and rose water.",-,-,-,-
