L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Specification,About
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Open Plastic Dustbin / Garbage Bin - Ringo, 7.3 L","Keep your home free from scrap by using Nakoda dustbins. Designed focusing on your modern requirements and needs, this dustbin is made using good quality plastic which adds to its durability.",7.3 L,L,7.3 L,1,1,172,109,"NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210",India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_40126856_1-nakoda-open-plastic-dustbin-garbage-bin-ringo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126856-2_1-nakoda-open-plastic-dustbin-garbage-bin-ringo.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: __EAN_&&', 'Manufactured Name &  : NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210', '",-,-,-,Keep away from fire. Wash and rinse with liquid soap and lukewarm water. Avoid the use of abrasive scrubbers.,"‚ Brand - Nakoda
‚ Body Material - Plastic
‚ No of Pieces - 1
‚ Package Content - 1 Dust Bin
‚ Dimension - 222mm Dia * 255mm Height
‚Colour - Assorted
‚ Capacity: 7.3 Litre
‚ Product Type: Open Dust Bin
‚ Printed: No",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Pebble Laundry Basket - Assorted Colour, 32 L","Pebble laundry basket is made of BPA free virgin plastic for strength and durability. Keep your clean space uninterrupted by the soiled odour of dirty clothes with Nakoda laundry baskets that come in superb capacities, which will cater to your needs. The laundry equipment is crafted with good quality materials and is designed and styled with trendy and attractive patterns, textures, and colours. It is strong, durable and lightweight which makes the laundry basket a multi-purpose utility item. Its attractive colour will add a touch of sophistication to your home interior.",32 L,L,32 L,1,1,455,289,"NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277",India,['40209512'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209512_1-nakoda-pebble-laundry-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209512-2_1-nakoda-pebble-laundry-basket-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209512-3_1-nakoda-pebble-laundry-basket-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40209512', 'Manufacturer Name & : NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277', 'Marketed by: CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873', 'Country of Origin: India', 'Best before __PSL__ days from delivery date', '","CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873",-,-,"Wipe with soap water and sponge, your product will be as good as new again.","Body Material - Plastic
Type -Laundry Basket
Colour - Assorted
Package Content - 32000 ml, Laundry basket With Lid * 1 Pc
No of Pieces: 01
Dimension : 395 * 395 * 500mm
Capacity - 32 Litre",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Pebble Laundry Basket With Lid - Big, Assorted Colour, 46 L","Pebble laundry basket with lid is made of BPA free virgin plastic for strength and durability. Keep your clean space uninterrupted by the soiled odour of dirty clothes with Nakoda laundry baskets that come in superb capacities, which will cater to your needs. The laundry equipment is crafted with good quality materials and is designed and styled with trendy and attractive patterns, textures, and colours. It is strong, durable and light weight which makes the laundry basket a multi-purpose utility item. Its attractive color will add a touch of sophistication to your home interior.",46 L,L,46 L,1,1,596,379,"NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277",India,['40209513'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209513_1-nakoda-pebble-laundry-basket-with-lid-big-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209513-2_1-nakoda-pebble-laundry-basket-with-lid-big-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209513-3_1-nakoda-pebble-laundry-basket-with-lid-big-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40209513', 'Manufacturer Name & : NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277', 'Marketed by: CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873', 'Country of Origin: India', 'Best before __PSL__ days from delivery date', '","CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873",-,-,"Wipe with soap water and sponge, your product will be as good as new again.","Body Material - Plastic
Type -Laundry Basket
Colour - Assorted
Package Content - 46000 ml, Laundry basket With Lid
No of Pieces : 01
Dimension :442 * 442 * 578mm
Capacity - 46 Litre",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Pixel Printed Designer Tub - Assorted Colour, 20 L","This Pixel Printed Designer Tub is made from BPA free virgin plastic for strength and durability. Ideal for any type of bathroom, this bathroom set has been wonderfully designed and will look amazing when kept in your bathroom. It is made of virgin plastic, which is strong and durable. It is perfect for the bathroom, garden, kitchen, etc‚¦.",20 L,L,20 L,1,1,576,369,"NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277",India,['40209511'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209511_1-nakoda-pixel-printed-designer-tub-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209511-2_1-nakoda-pixel-printed-designer-tub-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209511-3_1-nakoda-pixel-printed-designer-tub-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209511-4_1-nakoda-pixel-printed-designer-tub-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209511-5_1-nakoda-pixel-printed-designer-tub-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40209511', 'Manufacturer Name & : NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277', 'Marketed by: CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873', 'Country of Origin: India', 'Best before __PSL__ days from delivery date', '","CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873",-,-,"Wipe with soap water and sponge, your product will be as good as new again.","Body Material - Plastic
Type -Tub;
Colour - Assorted
Package Content - 20 Litre Tub, 1 Pc
No of Pieces : 01
Dimension 438 Dia * 232 H 
Capacity -20 Litre",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Pixel Printed Patla & Bathroom Stool - Assorted Colour, 1 pc","This Pixel Printed Patla & Bathroom Stool is made from BPA free virgin plastic for strength and durability. It is ideal for the kitchen or bathroom, this designer printed patla has been wonderfully designed and will look amazing when kept in a kitchen room or bathroom.",1 pc,pc,1 pc,1,1,526,339,"NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277",India,['40209509'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209509_1-nakoda-pixel-printed-patla-bathroom-stool-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209509-2_1-nakoda-pixel-printed-patla-bathroom-stool-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209509-3_1-nakoda-pixel-printed-patla-bathroom-stool-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40209509', 'Manufacturer Name & : NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277', 'Marketed by: CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873', 'Country of Origin: India', 'Best before __PSL__ days from delivery date', '","CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873",-,-,"Wipe with soap water and sponge, your product will be as good as new again.","Body Material - Plastic
Type -Patla
Colour - Assorted
Package Content - Patla  1 Pc
No of Pieces : 01
Dimension :324 * 324 * 262mm",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Pixel Printed Patla & Bathroom Stool - Big, Assorted Colour, 1 pc","This Pixel Printed Patla & Bathroom Stool is made from BPA free virgin plastic is for strength and durability. It is ideal for the kitchen or bathroom, this designer printed patla has been wonderfully designed and will look amazing when kept in a kitchen room or bathroom.",1 pc,pc,1 pc,1,1,658,419,"NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277",India,['8904073807578'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209508_1-nakoda-pixel-printed-patla-bathroom-stool-big-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209508-2_1-nakoda-pixel-printed-patla-bathroom-stool-big-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209508-3_1-nakoda-pixel-printed-patla-bathroom-stool-big-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904073807578', 'Manufacturer Name & : NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277', 'Marketed by: CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873', 'Country of Origin: India', 'Best before __PSL__ days from delivery date', '","CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873",-,-,"Wipe with soap water and sponge, your product will be as good as new again.","Body Material - Plastic
Type -Patla
Colour - Assorted
Package Content - Patla Big, 1 Pc
No of Pieces : 01
Dimension :342 * 342 * 362mm",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Plastic Basket - With Lid, Konark, 222, 1 pc","Nakoda's stylish, the silky woven designer basket is made using thick plastic and has ample of space for keeping multiple items. It can be used for storing fruits and vegetables in the kitchen and can also be kept in the office or at home, indoor or outdoor, to store daily use items.",1 pc,pc,1 pc,1,1,190,129,"NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210",India,['8904073805970'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40126891_3-nakoda-plastic-basket-with-lid-konark-222.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126891-2_2-nakoda-plastic-basket-with-lid-konark-222.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126891-3_1-nakoda-plastic-basket-with-lid-konark-222.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904073805970', 'Manufactured Name &  : NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210', '",-,-,-,Keep away from fire. Wash and rinse with liquid soap and lukewarm water. Avoid the use of abrasive scrubbers.,"Brand - Nakoda
Body Material - Plastic
No of Pieces - 1
Package Content - 1 pc Konark
Colour - Assorted
Dimensions; 400mm Length * 300mm Width * 40mm Height
Product Type: Basket
Printed: No",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Plastic Basket With Lid - Round, Silky, 222, 1 pc","Nakoda's stylish, the silky woven designer basket is made using thick plastic and has ample of space for keeping multiple items. It can be used for storing fruits and vegetables in the kitchen and can also be kept in the office or at home, indoor or outdoor, to store daily use items.",1 pc,pc,1 pc,1,1,242,159,"NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210",India,['8904073805506'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40126890_2-nakoda-plastic-basket-with-lid-round-silky-222.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126890-2_2-nakoda-plastic-basket-with-lid-round-silky-222.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126890-3_1-nakoda-plastic-basket-with-lid-round-silky-222.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126890-4_1-nakoda-plastic-basket-with-lid-round-silky-222.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904073805506'}, {'Manufactured Name & ': 'NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210'}]",-,-,-,Keep away from fire. Wash and rinse with liquid soap and lukewarm water. Avoid the use of abrasive scrubbers.,"Brand - Nakoda
Body Material - Plastic
No of Pieces - 1
Package Content - 1 pc silky Basket
Colour - Assorted
Dimensions (LXBXH) in cms 40 x 30 x 4
Product Type: Basket
Printed: No",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Plastic Bread Box - With Lid Assorted, Colour, 2.9 L","This airtight bread box is freezer and dishwasher safe. It is made up of superior virgin plastic with durability. 100% food-grade, it is made of BPA free virgin plastic. This can be used for reheating in the microwave without lid (low to medium heat only). The design of the containers enables excellent space saving in the refrigerator, freezer, cupboard and drawers.",2.9 L,L,2.9 L,1,1,130,89,"NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210",India,['40180994'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40180994_6-nakoda-plastic-bread-box-with-lid-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40180994', 'Country of origin: India', '",-,-,-,"Wipe with soap water and sponge, your product will be as good as new again.","‚ Body Material - Plastic
‚ Type - Basket ‚ Colour - Transparent
‚ Capacity - 2900 ml
‚ Package Content - 1 Pc
‚ Dimension - 247 MM Length x 140 MM Width x 100 MM Height",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Plastic Pedal Dustbin / Garbage Bin For Wet & Dry Waste - Assorted Colour, 25 L","This BPA free virgin plastic made strong and convenient twin bins are used for dry and wet waste for offices and homes, hotels, hospitals, gardens, etc. It has separate twin waste compartments for dry and wet waste.",25 L,L,25 L,1,1,1697,1079,"NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210",India,['40180993'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40180993_7-nakoda-plastic-pedal-dustbin-garbage-bin-for-wet-dry-waste-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180993-2_3-nakoda-plastic-pedal-dustbin-garbage-bin-for-wet-dry-waste-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180993-3_3-nakoda-plastic-pedal-dustbin-garbage-bin-for-wet-dry-waste-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40180993', 'Country of origin: India', '",-,-,-,"Wipe with soapy water and sponge, your product will be as good as new again.","‚ Body Material - Plastic
‚ Type - Dustbin 
‚ Colour - Assorted
‚ Capacity - 25 Litre
‚ Package Content - 1 Pc
‚ Dimension - 320x220x117 in mm",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Plastic Tub - Assorted Colour, Modern, 35 L","Nakoda Tub is made using high quality material which features wear and tear resistance. The tub is suitable to store water for dish wash, cloth wash, garden work, cleaning, etc. Made from premium quality plastic, it is sturdy and will last for a long time.",35 L,L,35 L,1,1,520,329,"NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210",India,['8904073807226'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40126852_2-nakoda-plastic-tub-assorted-colour-modern.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40126852-2_2-nakoda-plastic-tub-assorted-colour-modern.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904073807226', 'Country of origin: India', 'Manufactured Name &  : NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210', '",-,-,-,Keep away from fire. Wash and rinse with liquid soap and lukewarm water. Avoid the use of abrasive scrubbers.,"‚ Brand - Nakoda
‚ Body Material - Plastic
‚ No of Pieces - 1
‚ Package Content - 1 Tub
‚ Colour - Assorted
‚ Capacity: 35 Litre
‚ Shape: Round
‚ Product Type: Tub
‚ Printed: No",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Power Shaker Bottle - Assorted Colour, 710 ml","This Power Shaker Bottle is made up of BPA Free Food Grade Virgin Plastic. It is an advance designed shaker easy to open the lid with just a simple push on the flip. You can open and drink with one hand, let you stay hydrated while performing other actions. Add your ingredients, drop in the Shaker Mixer Sports Bottle, Mixer Ball wire whips around inside the bottle mixing your drinks to a smooth consistency. No Leaks. It is large enough (710ml) to keep your water all day when you are in gym, practice, class, hiking, Yoga or other sports. Nakoda Shaker Bottles are made Food grade material, BPA Free. Eco Friendly, safe for all.",710 ml,ml,710 ml,1,1,260,169,"NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277",India,['40209523'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209523_1-nakoda-power-shaker-bottle-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209523-2_1-nakoda-power-shaker-bottle-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209523-3_1-nakoda-power-shaker-bottle-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209523-4_1-nakoda-power-shaker-bottle-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209523-5_1-nakoda-power-shaker-bottle-assorted-colour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209523-6_1-nakoda-power-shaker-bottle-assorted-colour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40209523', 'Manufacturer Name & : NAKODA PLAST INDUSTRIES, 22/C, 24/F, DAMAN INDUSTRIAL ESTATE, DAMAN, 396277', 'Marketed by: CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873', 'Country of Origin: India', 'Best before __PSL__ days from delivery date', '","CUBIX MARKETING, K 60, SONAL HEAVY IND ESTATE. RAMACHANDRA LANE.MALAD. MUMBAI. 400064. TEL 022 28820873",-,-,"Wipe with soap water and sponge, your product will be as good as new again.","Body Material - Plastic
Type - shaker bottle
Colour - Assorted
Package Content - 710 ML Shaker
No of Pieces: 01
Dimension 94 D x 210 H ‚ Capacity - 710 ML",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-11,Nakoda,"Nakoda Royal Plastic Basket - Big, 1 pc","All the products are made of BPA free virgin plastic using food-grade material. The range spreads across food storage containers, dust bins, storage bins, buckets, laundry baskets, shopping baskets, wastebaskets, trays, jugs (pitchers), glasses, plates, bowls, pet bowls, stools, tubs, etc. Stable colours and enduring designs that the world loves, great versatility in the use and international quality standard is what nakoda plast product is all about and when you think it's a time new one give it a wipe with soap water and sponge and your nakoda plast product will be as good as new again.",1 pc,pc,1 pc,1,1,821,519,"NAKODA PLASTICS, No. 24/F & 22/C, Daman Industrial Estate, Somnath Road, Dabhel, Daman - 396210",India,['8904073805222'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40081168_3-nakoda-royal-plastic-basket-big.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081168-2_2-nakoda-royal-plastic-basket-big.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081168-3_2-nakoda-royal-plastic-basket-big.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081168-4_2-nakoda-royal-plastic-basket-big.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081168-5_2-nakoda-royal-plastic-basket-big.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081168-6_2-nakoda-royal-plastic-basket-big.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081168-7_1-nakoda-royal-plastic-basket-big.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8904073805222', '",-,-,-,Wipe with soap water and sponge and your product will be as good as new again.,"Body Material - Plastic
Colour - Assorted
No. Of Pieces - 01
Size - 446 L x 335 W x 289 H",-
