L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,Package Contains,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BAKERS,"BAKERS Essence Rose White - Artificial Flavoring Agent, 20 ml","Bakers Essence - Rosewhite flavouring that you need to experiment with! Rosewhite essence is a concentrated, liquid form of rose and white tea flavour that is commonly used in cooking and baking to add a delicate and floral taste to dishes. It is made from a blend of natural and artificial flavourings and is perfect for adding a subtle and sophisticated flavour to cakes, cookies, ice cream, and other sweet treats. Whether you're looking to add a touch of elegance to your baking or simply want to experiment with unique and unusual flavours, rosewhite essence is the perfect ingredient to have on hand. Explore other treats by Bakers, only on BigBasket!",20 ml,ml,20 ml,1,1,33,33,"S.F.NO:365,AGARWAL SCHOOL ROAD,SOMAYAMPALAYAM VILLAGE(POST),COIMBATORE-108",India,['8906012970152'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40289954_1-bakers-essence-rose-white-artificial-flavoring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289954-2_1-bakers-essence-rose-white-artificial-flavoring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289954-3_1-bakers-essence-rose-white-artificial-flavoring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289954-4_1-bakers-essence-rose-white-artificial-flavoring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289954-5_1-bakers-essence-rose-white-artificial-flavoring-agent.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Used in cakes, cookies & sweets.","[{'EAN Code': '8906012970152'}, {'Manufactured & Marketed by': 'S.F.NO:365,AGARWAL SCHOOL ROAD,SOMAYAMPALAYAM VILLAGE(POST),COIMBATORE-108'}, {'Country of origin': 'India'}]","S.F.NO:365,AGARWAL SCHOOL ROAD,SOMAYAMPALAYAM VILLAGE(POST),COIMBATORE-108",-,-,-,-,"Propylene, Glycol, Water, Nature Identical, Artificial Flavouring Substance",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BAKERS,"BAKERS Essence Vanilla - Flavouring Agent, 20 ml","Bakers Essence - Vanilla is every baker's favourite! Vanilla essence is the perfect way to add a sweet and aromatic touch to any dish. Whether you're baking a batch of cookies or whipping up a delicious sauce, a splash of vanilla essence can take your recipe to the next level. This versatile flavouring is made from a blend of natural and artificial flavourings and adds a depth of flavour that is hard to achieve with any other ingredient. So why wait? Break out the vanilla essence and start exploring the limitless culinary possibilities it offers today! Explore other treats by Bakers, only on BigBasket!",20 ml,ml,20 ml,1,1,33,33,"S.F.NO:365,AGARWAL SCHOOL ROAD,SOMAYAMPALAYAM VILLAGE(POST),COIMBATORE-108",India,['8906012970169'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40289951_1-bakers-essence-vanilla-flavouring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289951-2_1-bakers-essence-vanilla-flavouring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289951-3_1-bakers-essence-vanilla-flavouring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289951-4_1-bakers-essence-vanilla-flavouring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289951-5_1-bakers-essence-vanilla-flavouring-agent.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40289951-6_1-bakers-essence-vanilla-flavouring-agent.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Used in cakes, cookies & sweets","['EAN Code: 8906012970169', 'Manufactured & Marketed by:S.F.NO:365,AGARWAL SCHOOL ROAD,SOMAYAMPALAYAM VILLAGE(POST),COIMBATORE-108', 'Country of origin: India', 'Best before 02-12-2023', '","S.F.NO:365,AGARWAL SCHOOL ROAD,SOMAYAMPALAYAM VILLAGE(POST),COIMBATORE-108",-,-,-,-,"Water, Ethanol, Propylene Glycol, Emulsifiers, And Chemically Produced Flavours And Colours",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BAKERS,"BAKERS Falooda Mix - Elaichi Pista Flavour, 200 g Box","Wow your guests by serving them the elaichi pista falooda you have made with Bakers Elaichi Pista Falooda Mix. This falooda mix is extremely easy to make as all you need is milk, water, and a stove. It is ready within a matter of minutes and you can enjoy it warm or better yet, refrigerate and gulp it down cold. This falooda fills your mouth with the rich flavours of elaichi and pista that overpower you. Go ahead and make this your own by adding some chocolate chips to it or topping it with some chocolate syrup. Try the different Bakers products like custard powder, baking soda and others on Big Basket!",200 g Box,g,200 g Box,1,1,60,60,"333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",India,['8906012891013'],['12421999000191'],https://datalabs.siva3.io/image/Eunimart_groceries_40283320_1-bakers-falooda-mix-elaichi-pista-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283320-2_1-bakers-falooda-mix-elaichi-pista-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283320-3_1-bakers-falooda-mix-elaichi-pista-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283320-4_1-bakers-falooda-mix-elaichi-pista-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283320-5_1-bakers-falooda-mix-elaichi-pista-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Take 1 litre of milk in a vessel, add 1 glass of water (200 ml ) to this and heat for 2-3 minutes, on medium flame.
Empty the contents of the falooda mix pack into the milk and boil it while stirring continuously for 10-15 minutes until the mixture becomes creamy.
Remove the vessel from the flame and allow the mixture to cool. Refrigerate to chill (do not deep freeze) and your falooda is ready to serve.","[{'EAN Code': '8906012891013'}, {'FSSAI No': '12421999000191'}, {'Manufactured & Marketed by': '333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108'}, {'Country of origin': 'India'}]","333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",-,-,-,-,"Sugar, Vermicelli, Edible Starch, Sabja Seeds, Dextrose, Cashew Nut, Thickening Agent & Stabiliser (INS 415) & Elachi Pista Flavour. Contains Permitted Synthetic Food Colour (S) (INS 102, INS 133) & Added Flavours (Nature Identical & Artificial Flavouring Substance - Elaichi Pista Flavour).",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BAKERS,"BAKERS Falooda Mix - Mango Flavour, 200 g Box","Bakers Falooda Mix Mango can be used to make a scrumptious mango falooda for the summer holidays. This falooda mix has no traces of trans fat and is a healthy choice indeed. It does not contain any cholesterol, so you can gorge on this. It contains sabja seeds aka basil seeds that are very good for health and help in digestion, making this falooda something you can drink after a heavy meal. Scoop a nice, big dollop of vanilla ice cream into a bowl, and pour some chilled mango falooda onto it for the ultimate dessert. Try the different Baker's products like elaichi pista falooda mix, custard powder and others on Big Basket!",200 g Box,g,200 g Box,1,1,60,60,"333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",India,['8906012891020'],['12421999000191'],https://datalabs.siva3.io/image/Eunimart_groceries_40283319_1-bakers-falooda-mix-mango-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283319-2_1-bakers-falooda-mix-mango-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283319-3_1-bakers-falooda-mix-mango-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283319-4_1-bakers-falooda-mix-mango-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283319-5_1-bakers-falooda-mix-mango-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Take 1 litre of milk in a vessel, add 1 glass of water (200 ml ) to this and heat for 2-3 minutes, on medium flame.
Empty the contents of the falooda mix pack into the milk and boil it while stirring continuously for 10-15 minutes until the mixture becomes creamy.
Remove the vessel from the flame and allow the mixture to cool.
Refrigerate to chill (do not deep freeze) and your falooda is ready to serve.","[{'EAN Code': '8906012891020'}, {'FSSAI No': '12421999000191'}, {'Manufactured & Marketed by': '333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108'}, {'Country of origin': 'India'}]","333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",-,-,-,-,"Sugar, Vermicelli, Edible Starch, Sabja Seeds, Dextrose, Cashew Nut, Thickening Agent & Stabiliser (INS 415) & Mango Flavour. Contains Permitted Synthetic Food Colour (S) (INS 102, INS 110) & Added Flavours (Nature Identical & Artificial Flavouring Substance - Mango Flavour).",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BAKERS,"BAKERS Falooda Mix - Rose Flavour, 200 g Box","Serve mouth-watering rose faloodas at your child's birthday that you made using Bakers Falooda Mix Rose. Rose is a flavour that is royal and leaves you feeling surprised because you are always blown away by how good it tastes. This is the case with this rose falooda as well - you keep reaching for more. With dry fruits and ice cream, it becomes a dessert worthy of serving in a 3-star hotel. It has no cholesterol or trans fat which makes it a healthy choice as well. The basil seeds aid in digestion and leave you feeling refreshed on a hot day. Try the different products of Bakers like mango custard powder, choco chips, and others on Big Basket!",200 g Box,g,200 g Box,1,1,60,60,"333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",India,['8906012890955'],['12421999000191'],https://datalabs.siva3.io/image/Eunimart_groceries_40283322_1-bakers-falooda-mix-rose-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283322-2_1-bakers-falooda-mix-rose-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283322-3_1-bakers-falooda-mix-rose-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283322-4_1-bakers-falooda-mix-rose-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283322-5_1-bakers-falooda-mix-rose-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Take 1 litre of milk in a vessel, add 1 glass of water (200 ml ) to this and heat for 2-3 minutes, on medium flame.
Empty the contents of the falooda mix pack into the milk and boil it while stirring continuously for 10-15 minutes until the mixture becomes creamy.
Remove the vessel from the flame and allow the mixture to cool.
Refrigerate to chill (do not deep freeze) and your falooda is ready to serve.","[{'EAN Code': '8906012890955'}, {'FSSAI No': '12421999000191'}, {'Manufactured & Marketed by': '333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108'}, {'Country of origin': 'India'}]","333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",-,-,-,-,"Sugar, Vermicelli, Edible Starch, Sabja Seeds, Dextrose, Cashew Nut, Thickening Agent & Stabiliser (INS 415), Nature Identical & Artificial Flavouring Substance - Rose Flavour. Contains Permitted Synthetic Food Colour (INS 122) & Added Artificial Rose Flavour.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BAKERS,"BAKERS Falooda Mix - Strawberry Flavour, 200 g Box","Use Bakers Falooda Mix Strawberry and make a delectable falooda for your parents on their anniversary. This zero-fat falooda mix is designed so to make you feel less guilty while eating it. Its strawberry flavour is such that you will want to keep eating it without stopping. The vermicelli adds to the taste and the sabja seeds help not only in ensuring proper digestion but also in enhancing your body's immunity. You can add some fresh fruits and dry fruits to this to make it an exotic dessert. Try the different products of Bakers like baking soda, choco chips and others on Big Basket!",200 g Box,g,200 g Box,1,1,60,60,"333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",India,['8906012891006'],['12421999000191'],https://datalabs.siva3.io/image/Eunimart_groceries_40283321_1-bakers-falooda-mix-strawberry-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283321-2_1-bakers-falooda-mix-strawberry-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283321-3_1-bakers-falooda-mix-strawberry-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283321-4_1-bakers-falooda-mix-strawberry-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283321-5_1-bakers-falooda-mix-strawberry-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Take 1 litre of milk in a vessel, add 1 glass of water (200 ml ) to this and heat for 2-3 minutes, on medium flame.
Empty the contents of the falooda mix pack into the milk and boil it while stirring continuously for 10-15 minutes until the mixture becomes creamy.
Remove the vessel from the flame and allow the mixture to cool. Refrigerate to chill (do not deep freeze) and your falooda is ready to serve.","[{'EAN Code': '8906012891006'}, {'FSSAI No': '12421999000191'}, {'Manufactured & Marketed by': '333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108'}, {'Country of origin': 'India'}]","333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",-,-,-,-,"Sugar, Vermicelli, Edible Starch, Sabja Seeds, Dextrose, Cashew Nut, Xanthan Gum, Strawberry Flavour & Carmoisine. Contains Permitted Synthetic Food Colour (INS 122) & Added Artificial Strawberry Flavour.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BAKERS,"BAKERS Vegetarian Jelly Crystals - Strawberry Flavour, 90 g Box","Bakers Vegetarian Jelly Crystals Strawberry is the perfect treat for your sundae. The Bakers Vegetarian Jelly Crystals are fruity, tasty and just right. Jelly is a fruit-flavoured dessert made by warming and then cooling a liquid containing gelatin or a similar setting agent in a mould or dish so that it sets into a semi-solid, somewhat elastic mass. With a variety of flavour options, this super delicious and fun dessert is perfect for your kids and you! Enjoy jelly with ice creams, fruits, custard or even just as! This chilled dessert is super delectable and perfect for parties. Try the different Bakers' products like elaichi pista falooda mix, custard powder, and others on Big Basket!",90 g Box,g,90 g Box,1,1,45,45,"333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",India,['8906012890573'],['12421999000191'],https://datalabs.siva3.io/image/Eunimart_groceries_40283324_1-bakers-vegetarian-jelly-crystals-strawberry-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283324-2_1-bakers-vegetarian-jelly-crystals-strawberry-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283324-3_1-bakers-vegetarian-jelly-crystals-strawberry-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283324-4_1-bakers-vegetarian-jelly-crystals-strawberry-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283324-5_1-bakers-vegetarian-jelly-crystals-strawberry-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Mix the contents of Bakers jelly mix and jelly premix (break the lumps if any) in a dry vessel.
Pour 500ml of boiling water into the above mixture and dissolve the jelly crystals completely.
Pour into moulds. Jelly sets at room temperature for 1 hour.
Unmould and serve. Jelly is doubly delicious if chill.","[{'EAN Code': '8906012890573'}, {'FSSAI No': '12421999000191'}, {'Manufactured & Marketed by': '333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108'}, {'Country of origin': 'India'}]","333/1B1, KALAPANAICKENPALAYAM, GAS BUNK, SOMAYAMPALAYAM VILLAGE, COIMBATORE-641108",-,-,-,-,"Sugar, Acid (INS 297), Acidity Regulator (INS 332), Strawberry Flavour. Contains Permitted Synthetic Food Colour (INS 122) & Added Flavour (Nature Identical & Artificial Flavouring Substance - Strawberry Flavour).",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BALASA,"BALASA ABCD Fryums - Crispy, 180 g PP","Fryum are nostalgic papad made with wheat flour, rice flour. Fryums come in a range of sizes, shapes, and flavours. Enjoy your dinner with some excellent spicy fryums papad. It is made using high-quality ingredients. Fryums are a great side dish for rice dishes. In the lack of veggies, they are an excellent substitute. They can be fried or roasted in the microwave and served with a sprinkle of light chat masala.",180 g PP,g,180 g PP,1,1,56,56,"BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai - 67.",India,['40241837'],['11515011000056'],https://datalabs.siva3.io/image/Eunimart_groceries_40241837_1-balasa-abcd-fryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241837-2_1-balasa-abcd-fryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241837-3_1-balasa-abcd-fryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241837-4_1-balasa-abcd-fryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241837-5_1-balasa-abcd-fryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241837-6_1-balasa-abcd-fryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241837-7_1-balasa-abcd-fryums-crispy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Place one or two fryums under a hot grill for a few seconds, flipping if necessary.
2. These may be fried and served with any meal.
3. These papads are ideal for serving with rice and sauces.","[{'EAN Code': '40241837'}, {'Country Of Origin': 'India'}, {'FSSAI No': '11515011000056'}, {'Manufactured & Marketed By': 'BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai - 67.'}]","BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai - 67.",-,-,-,-,"Rice, Salt, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BALASA,"BALASA Aloo Sabudana Sticks/Papad/Fryums - Crispy, 100 g PP",Traditional Maharashtrian staple Aloo Sabudana Sticks is popular during fasting or upvas. Sago flour and potato flakes are used to make these nostalgic papads. They can be cooked and served with a black pepper sprinkling. Favorite of all time.,100 g PP,g,100 g PP,1,1,68,68,"BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai - 67.",India,['40241841'],['11515011000056'],https://datalabs.siva3.io/image/Eunimart_groceries_40241841_1-balasa-aloo-sabudana-stickspapadfryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241841-2_1-balasa-aloo-sabudana-stickspapadfryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241841-3_1-balasa-aloo-sabudana-stickspapadfryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241841-4_1-balasa-aloo-sabudana-stickspapadfryums-crispy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40241841-5_1-balasa-aloo-sabudana-stickspapadfryums-crispy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Place one or two papadums under a hot grill for a few seconds, flipping if necessary.
2. These may be fried and served with any meal.
3. These papads are ideal for serving with rice and sauces.","[{'EAN Code': '40241841'}, {'Country Of Origin': 'India'}, {'FSSAI No': '11515011000056'}, {'Manufactured & Marketed By': 'BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai - 67.'}]","BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai - 67.",-,-,-,-,"Rice, Salt, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,BALASA,"BALASA Appalam Papad, 200 g",Balasa Appalam papad is a snack composed of rice flour and urad dal flour. It puffs when deep-fried and tastes delicious. It is crisp and delicious. This papad has the goodness of rice flavoured with a blend of spices and salt. It is usually served with a meal or can be taken as a snack. Papad is a good appetizer and digestive. It tastes delicious because of its crispiness.,200 g,g,200 g,1,1,88,88,"BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai-67",India,['40217970'],['11515011000056'],https://datalabs.siva3.io/image/Eunimart_groceries_40217970_1-balasa-appalam-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40217970-2_1-balasa-appalam-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40217970-3_1-balasa-appalam-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40217970-4_1-balasa-appalam-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40217970-5_1-balasa-appalam-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40217970-6_1-balasa-appalam-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Roast it, deep fry or air fry and enjoy its delicacy and crispiness.
It is usually served with a meal or can be taken as a snack.","[{'EAN Code': '40217970'}, {'Country Of Origin': 'India'}, {'FSSAI No': '11515011000056'}, {'Manufactured & Marketed by': 'BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai-67'}]","BALASA COMPANY, 57/B, Govt. Ind. Est., Charkop, Kandivali (W), Mumbai-67",-,-,-,-,"Rice Flour, Udad Dal Flour, Papad Khar, Oil, Salt, Cumin, Spices",-,-,-,-
