Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Product Quantity,UOM,MRP,Price,Short Product Description,Long Product Description,SKU Code,Manufacturer,Country Of Origin,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD Available (Y/N),Images,Images.1,Images.2,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,Net Quantity,Brand,Pack Quantity,Pack Size,UPC/EAN,FSSAI no,Preservatives,Preservatives (details),Flavours & Spices,Ready to cook,Ready to eat,Rice grain type,Recommended Age ,Baby Weight,Absorption Duration (in Hrs),Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Ingredients,Usage,Marketed By,Nutritional Facts
EU00002764,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Vahdam Organic Earl Grey Green Tea Bags - With Bergamot Citrus, 30 g (15 Pyramid Bags x 2 g each)",30 g (15 Pyramid bags x 2 g each),Grams,200,160,"Our take of the original English cuppa with a blend of the best green teas sourced from the divine region of Darjeeling. Our Earl Grey Green tea brings together a mix of exquisite, mellow green teas with the joyous, uplifting notes of natural bergamot oil, a marvellous concoction! Discover a smooth golden liquor with the soothing notes of zesty lime and orange, and the signature undertones of fresh greens. The whole experience is enlivened by the sweet and appetising finish!
Why Vahdam India?

Our Herbal Teas are 100% organic, caffeine free and non-toxic.
Our whole-leaf Teas are non-bitter, more nutritious and better for you and your health.
Innovation runs in our âproduct portfolioâ.
Ingredients sourced from all over the country which is organic, functional, and 100% real with no preservatives.", , ,"Vahdam Teas (P) Ltd. ,B-108, Okhla Industrial Area, Phase 1,New Delhi- 110020, India",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40193287_2-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40193287-2_1-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40193287-3_1-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40193287-4_1-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40193287-5_1-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40193287-6_1-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40193287-7_2-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40193287-8_1-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40193287-9_1-vahdam-organic-earl-grey-green-tea-bags-with-bergamot-citrus.jpg,,, ,Vahdam , , ,'40193287,'10018011005213, , , , , , , , , , , , , , , , ,"Bergamot Extracts, Green Tea","Heat 200ml Water to 80-90Degree Celsius; Steep 2-3 Mins
For iced, refrigerate for 3-4 hours. Add ice cubes.","Vahdam Teas (P) Ltd. ,B-108, Okhla Industrial Area, Phase 1,New Delhi- 110020, India","Typical value per serving (2 g)

Energy (kcal) - 7. 48
Protein (g) - 0. 24
Carbohydrates (g) - 1. 49
Fat (g) - 0. 06"
EU00002765,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Organic India Tea - Tulsi and Ginger, 100 g Tin",100 g Tin,Grams,210,178.5,"An all-time favourite, Tulsi Ginger combines the healing properties of Tulsi, with the added boost of Ginger, traditionally used to activate the body's fire element, burn up toxins and improve digestion. Soothing to the stomach, Ginger is used to preventing and relieving nausea, heartburn and morning sickness. Ginger warms emotions and sharpens the senses. Ideal for times of cold and flu, Tulsi Ginger is a delicious daily treat.
Throughout India Tulsi (also known as Holy Basil) is considered âThe Queen of Herbsâ and is revered as a sacred plant infused with healing powers. Traditionally grown in an earthen pot in every family home or garden, Tulsiâs remarkable life-enhancing qualities, repeatedly noted in ancient Indian scriptures dating back over 5,000 years, are nowhere for you to fully enjoy.Wishing you good health and happiness.

Caffeine-free
100% Certified Organic", , ,,India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_263378_2-organic-india-the-original-tulsi-ginger-caffeine-free.jpg,,,,,,,,,,, ,Organic India, , ,'263378,, , , , , , , , , , , , , , , , ,Ginger Krishna Tulsi Vana Tulsi Rama Tulsi (https://www. organicindia. com/shop/tulsi-teas-infusions/tulsi-ginger-100-gram-tin. html),Place one heaping teaspoonful per cup (120 ml) in Tea-pot/cup and then pour boiling water directly on it. Infuse for 3-5 minutes. Add sweetener if desired strain and serve. Double the strength when serving iced. Best when consumed without milk.,,
EU00002766,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Typhoo Ginger Tea, 50 g (25 Bags x 1.8 g each)",50 g (25 bags x 1.8 g each),Grams,195,195,Typhoo Ginger Tea Bag tastes and warmth spread as the flavour of ginger overwhelms you with a sense of comfort. The anti-oxidant rich green tea aids in proper digestion and improves metabolism. It also helps make immunity and enhance overall well being. Each pack of this tea envelopes the goodness of ginger and its strong flavours overwhelm your senses., , ,,India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_100446237_2-typhoo-ginger-tea.jpg,,,,,,,,,,, ,Typhoo, , ,'100446237,, , , , , , , , , , , , , , , , ,"Ginger, Green tea leaf.",Take one tea bag and dip with cup of hot water. Allow to brew for 2 minutes or to your desired strength.,,"Typical value per 100 gm tea

Energy (kcal) - 93. 5
Protein (g) - 10
Carbohydrates (g) - 13. 5
Fat (g) - Nil"
EU00002767,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Chaika Firangi Chai Instant Tea Premix - Lemongrass and Ginger, 140 g (10 Sachets * 14 g each)",140 g (10 Sachets * 14 g each),Grams,140,140,"Craving a taste of the orient but stuck at home/ office with no vacation days left? Don't fret, Chaika has you covered! Our Firangi chai brings the flavour of Thai lemongrass and ginger into your daily cup of milk tea! All you have to do is empty a sachet into a cup and add hot water! One box contains 10 sachets, each good for a cup of tea.", , ,"Insta-Tea ventures, 3A Ripon Street, Kolkata 700016",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40197897_1-chaika-firangi-chai-lemongrass-ginger-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197897-2_1-chaika-firangi-chai-lemongrass-ginger-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197897-3_1-chaika-firangi-chai-lemongrass-ginger-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197897-4_1-chaika-firangi-chai-lemongrass-ginger-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197897-5_1-chaika-firangi-chai-lemongrass-ginger-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197897-6_1-chaika-firangi-chai-lemongrass-ginger-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197897-7_1-chaika-firangi-chai-lemongrass-ginger-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197897-8_1-chaika-firangi-chai-lemongrass-ginger-instant-tea-premix.jpg,,,, ,Chaika, , ,'40197897,'11517036001482, , , , , , , , , , , , , , , , ,"Tea Extracts, Milk Solids, Sugar, Ginger And Lemongrass Flavours",All you have to do is empty out the contents of a sachet in a mug and add hot water to get a steaming cup of Masala Tea.,"Insta-Tea ventures, 3A Ripon Street, Kolkata 700016",
EU00002768,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Organic India Masala Chai - Tulsi, 100 g",100 g ,Grams,250,240,"Sweet, Spicy and enlightening, ORGANIC INDIA Tulsi Masala Chai is a winner! WeÃ¢â¬â¢ve combined our favourite blend of freshly ground, organic spices (masala), premium Assam Tea and the finest Tulsi with all its impressive health benefits. Delightful plain or with milk and sweetener, Tulsi Masala Chai is an everyday sweetener. Tulsi Masala Chai is also an everyday encounter with the exotic.", , ,,India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_20005447_2-organic-india-chai-masala-tulsi.jpg,,,,,,,,,,, ,Organic India, , ,'20005447,, , , , , , , , , , , , , , , , ,Premium assam tea,"Use 1 heaping teaspoon per cup (120 ml) of water, bring water to boil in a saucepan, add Tulsi Masala Chai and stir. Slimmer for 3-5 minutes, and add milk and sweetener if desired. Strain and serve.",,
EU00002769,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Vahdam Organic Vanilla Spiced Long Leaf Chai, 30 g (15 Pyramid Bags x 2 g each)",30 g (15 Pyramid bags x 2 g each),Grams,200,160,"A unique in-house blend of Masala chai, our Vanilla Spiced Chai has warm flavours of creamy vanilla beans, soft undertones of cappuccino, and the engulfing top notes of woody spices. Discover a warm, soothing, and creamy aftertaste. The perfectly rolled blackish-brown leaves are mixed with small nuggets of prime Madagascar Vanilla and freshly pounded spices. The smooth and mellow liquor has a lingering character. The creamy and nutty vanilla flavours invoke subtle notes of smoky cappuccino in the middle, while the fresh spices result in a warm flavour in the end. It can be brewed hot and also, like ice tea.", , ,"VAHDAM Teas (P) Ltd. B-108, Okhla Industrial Area, Phase 1, New Delhi- 110020, India",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40142523_2-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40142523-2_1-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40142523-3_1-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40142523-4_1-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40142523-5_1-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40142523-6_1-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40142523-7_1-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40142523-8_1-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,,,, ,Vahdam , , ,'40142523,'10018011005213, , , , , , , , , , , , , , , , ,"Black Tea, Vanilla Extracts, Cappuccino Extracts, Cinnamon, Cloves, Black Pepper and Cardamom.","Boil fresh or cold or filtered water.
Place 1 Pyramid Tea Bag in a teacup before pouring the boiled water.
Allow the leaves to steep for 2-3 minutes.
Discard the tea bag to avoid over-steeping.
Add sugar or honey, as desired, while the tea is still hot.","VAHDAM Teas (P) Ltd. B-108, Okhla Industrial Area, Phase 1, New Delhi- 110020, India",
EU00002770,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Girnar Green Tea Bag - Tulsi, 36 pcs",36 pcs,Units,265,265,"Take a sip of ancient wisdom with Girnar Green Tea with Tulsi. A harmonious blend of tulsi referred as, The Queen of Herbs, and green tea, which provides a sensational taste and blast of freshness in a cup. Tulsi's remarkable life-enhancing qualities, noted repeatedly in ancient Indian scriptures dating back 5000 years are nowhere for you to fully adore. Revitalise your soul after an arduous day.", , ,"VAHDAM Teas (P) Ltd. B-108, Okhla Industrial Area, Phase 1, New Delhi- 110020, India",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40120817_1-girnar-green-tea-bag-tulsi.jpg,,,,,,,,,,, ,Girnar, , ,'40142523,'10018011005213, , , , , , , , , , , , , , , , ,"Green Tea, Tulsi Natural Flavor, Ram Tulsi and Krishna Tulsi.","Insert the tea bag into an empty cup. Add 100-120ml of hot water (90 degrees). Infuse tea bag for 2-3 minutes. Remove the tea bag. If desired, add honey/sugar to taste.","VAHDAM Teas (P) Ltd. B-108, Okhla Industrial Area, Phase 1, New Delhi- 110020, India",
EU00002771,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Phalada Pure and Sure Organic Tea, 250 g",250 g ,Grams,215,215,"A natural way to re-energise, this tea helps with blood circulation and with keeping cholesterol in check. Phalada Pure and sure is a range of certified organic food products stemmed from our aim of providing complete solutions across the organic supply chain. By offering end consumers quality organic food products which are sourced directly from farmers, we make sure our involvement in the supply chain from farm to hand. Our products guarantee purity and reach your hands without the use of chemical fertilizers, additives or artificial ingredients. We go one step further to satisfy our customers- In areas where our supplies are limited, we source premium organic products from across the globe and deliver a complete range of pure products that sure serves you the best. By sowing our vision, we harvest quality and spread healthy organic practices.", , ,"Phalada Pure and Sure, No 92/5, Kannalli, Seegehalli Cross, Magadi Main Road, Bengaluru, Karnataka 560060",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40014332_2-phalada-pure-sure-organic-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40014332-2_1-phalada-pure-sure-organic-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40014332-3_1-phalada-pure-sure-organic-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40014332-4_1-phalada-pure-sure-organic-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40014332-5_1-phalada-pure-sure-organic-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40014332-6_1-phalada-pure-sure-organic-tea.jpg,,,,,, ,Phalada Pure and Sure, , ,'40014332,, , , , , , , , , , , , , , , , ,Organic Tea Powder,"Heat a cup of water. Just before boiling point is reached, put off heat and add tea to taste.
Cover with lid and allow to infuse for a couple of minutes.
Strain and drink plain or add honey or sugar to taste.",,"Typical value per 100 gm of product

Energy (kcal) - 100
Fat (g) - Traces
Carbohydrates (g) - 4
Protein (g) - 20"
EU00002772,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Vahdam Maharaja Breakfast Long Leaf Black Tea, 30 g (15 Bags x 2 g each)",30 g (15 bags x 2 g each),Grams,200,170,"Unlike standard breakfast tea, which is a blend of black tea sourced from multiple regions, Vahdams Maharaja Breakfast is the traditional single region blend of rich and aromatic black tea. It is sourced and hand-picked from the finest tea plantations in the region of Assam in India. The state of Assam in India produces the worlds finest full-bodied black tea. The high daytime temperature creates greenhouse-like conditions of extreme humidity which contributes to Assams unique malty taste strength. It can be brewed hot and also, like ice tea.", , ,"VAHDAM Teas (P) Ltd. B-108, Okhla Industrial Area, Phase 1, New Delhi- 110020, India",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40131761_3-vahdam-organic-english-breakfast-black-tea-bags-high-energy-coffee-replacement.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131761-2_3-vahdam-organic-english-breakfast-black-tea-bags-high-energy-coffee-replacement.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131761-3_3-vahdam-organic-english-breakfast-black-tea-bags-high-energy-coffee-replacement.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131761-4_3-vahdam-organic-english-breakfast-black-tea-bags-high-energy-coffee-replacement.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131761-5_2-vahdam-organic-english-breakfast-black-tea-bags-high-energy-coffee-replacement.jpg,,,,,,, ,Vahdam , , ,'40131761,'10018011005213, , , , , , , , , , , , , , , , ,100% Natural Assam Black Tea,"Boil fresh or cold or filtered water.
Place 1 Pyramid Tea Bag in a teacup before pouring the boiled water.
Allow the leaves to steep for 2-3 minutes.
Discard the tea bag to avoid over-steeping.
Add sugar or honey, as desired, while the tea is still hot.","VAHDAM Teas (P) Ltd. B-108, Okhla Industrial Area, Phase 1, New Delhi- 110020, India",
EU00002773,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Wingreens Farms Lemongrass With Green Tea, 60 g",60 g ,Grams,250,250,"Wingreens Farms Lemongrass with Green Tea is a perfect blend of green tea and dried lemongrass. It is made with all-natural ingredients. It has a great aroma from lemongrass. You will certainly enjoy this delicious tea if you are a fan of lemongrass. This flavourful cup of aromatic tea with powerful antioxidants. It reduces acne, indigestion, pimples, and eczema. It lends a tangy and tart flavour with a refreshing aroma.
Perfectly light and refreshing all-natural lemongrass with green tea. Grown fresh at the farm, the lemongrass undergoes a special drying process which enhances its fragrance and flavor. Health benefits: Lemongrass is known to have a calming effect on the body, thereby this tea helps in inducing sleep and curing insomnia. The health benefits of green tea stretch to detoxification of the liver, pancreas, kidneys, bladder and the digestive tract. 
prodcut form: ?Loose Leaves 
weight: 60g
storage: ?Store in a cool dark place, away from sunlight
product dimension: ?9.5 x 9.5 x 8.5 cm", , ,"WINGREENS FARMS PVT LTD, B-19 Info Technology Park, Sector 34, Gurugram, Haryana 122001",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_30010741_4-wingreens-farms-lemongrass-with-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30010741-2_3-wingreens-farms-lemongrass-with-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30010741-3_1-wingreens-farms-lemongrass-with-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30010741-4_1-wingreens-farms-lemongrass-with-green-tea.jpg,,,,,,,, ,Wingreens Farms, , ,'8906064650606,['10812105400457'], , , , , , , , , , , , , , , , ,,"1. Add boiling water to 1 spoon of tea leaves.
2. Brew it for 3 to 5 minutes.","WINGREENS FARMS PVT LTD, B-19 Info Technology Park, Sector 34, Gurugram, Haryana 122001",
EU00002774,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Wingreens Farms Lemongrass With Green Tea, 2 x 60 gMultipack",2 x 60 g Multipack,Grams,500,500,"Wingreens Farms Lemongrass with Green Tea is a perfect blend of green tea and dried lemongrass. It is made with all-natural ingredients. It has a great aroma from lemongrass. You will certainly enjoy this delicious tea if you are a fan of lemongrass. This flavourful cup of aromatic tea with powerful antioxidants. It reduces acne, indigestion, pimples, and eczema. It lends a tangy and tart flavour with a refreshing aroma.
Perfectly light and refreshing all-natural lemongrass with green tea. Grown fresh at the farm, the lemongrass undergoes a special drying process which enhances its fragrance and flavor. Health benefits: Lemongrass is known to have a calming effect on the body, thereby this tea helps in inducing sleep and curing insomnia. The health benefits of green tea stretch to detoxification of the liver, pancreas, kidneys, bladder and the digestive tract. 
prodcut form: ?Loose Leaves 
weight: 60g
storage: ?Store in a cool dark place, away from sunlight
product dimension: ?9.5 x 9.5 x 8.5 cm", , ,"WINGREENS FARMS PVT LTD, B-19 Info Technology Park, Sector 34, Gurugram, Haryana 122001",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_30010741_4-wingreens-farms-lemongrass-with-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30010741-2_3-wingreens-farms-lemongrass-with-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30010741-3_1-wingreens-farms-lemongrass-with-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30010741-4_1-wingreens-farms-lemongrass-with-green-tea.jpg,,,,,,,, ,Wingreens Farms, , ,'8906064650606,['10812105400457'], , , , , , , , , , , , , , , , ,,"1. Add boiling water to 1 spoon of tea leaves.
2. Brew it for 3 to 5 minutes.","WINGREENS FARMS PVT LTD, B-19 Info Technology Park, Sector 34, Gurugram, Haryana 122001",
EU00002775,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Twinings Green Tea - Green Apple, 50 g (25 Bags x 2 g each)",50 g (25 bags x 2 g each),Grams,300,300,"Looking for that green tea boost? Pure or fruity - we think our green teas are the best in the business. Carefully selected from the best tea gardens around the world, we really know how to take care of it. Green Tea is delicate and beautiful so it should be treated with the utmost respect. Green Tea and Green Apple create a perfectly balanced dink. Savour this entirely new take on the traditional green tea and allow yourself a little uplifting boost. Pure, fruity and indulgent. This blend is a stunning recipe that will colour your day the natural way. Distinct flavour. Distinct taste.
Uplifting Boost: Green Tea and Green Apple create a perfectly balanced drink. Savour this entirely new take on the traditional green tea and allow yourself a little uplifting boost.", , ,"Twinings Private Ltd, G3-41, New B.B.T.Rod, Maheshtala, Kolkata- 700 141, West Bengal.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40208104_1-twinings-green-tea-green-apple.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40208104-2_1-twinings-green-tea-green-apple.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40208104-3_1-twinings-green-tea-green-apple.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40208104-4_1-twinings-green-tea-green-apple.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40208104-5_1-twinings-green-tea-green-apple.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40208104-6_1-twinings-green-tea-green-apple.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40208104-7_1-twinings-green-tea-green-apple.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40208104-8_1-twinings-green-tea-green-apple.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40208104-9_1-twinings-green-tea-green-apple.jpg,,, ,Twinings, , ,'70177178628,'10012031000102, , , , , , , , , , , , , , , , ,"Green Tea (79%), Green Apple Flavour, Green Apple Pieces","How to make the perfect green tea green apple? Boil some water, but let it cool slightly before pouring. Add a teabag to the cup of hot water and allow to brew for a maximum of 2 minutes, any longer and you may lose the delicate taste. Take the first sip and let the whole cup revitalise your spirits.","Twinings Private Ltd, G3-41, New B.B.T.Rod, Maheshtala, Kolkata- 700 141, West Bengal.","Typical Values per serve* Energy(Kcal)- 0.00, Protien(g)-0.00, Cabohydrate(g)- 0.00, Sugar(g)-0.00, Fat(g)- 0.00 *Made from 1 tea bag in 100ml of hot distled water. Does not include value of added milk and sugar"
