L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Havmor,"Havmor Signature Pista Malai Ice Cream, 1 L Tub","Ice cream made with thickened milk and rich dry fruits like almonds, pistachio.
Started in 1944, today Havmor is one of the most loved ice cream brands of the country. Everyone who will ever taste a Havmor ice-cream will always come back for more. Havmor ice creams are made with the purest milk and the finest ingredients. Havmor is every ice cream lovers dream come true. Ice cream loves you, now pamper yourself with some Havmor Ice cream.",1 L Tub,L,1 L Tub,1,1,250,250,"Havmor Ice cream pvt ltd 185/A, GIDC phase-1, Naroda, Ahmedabad-382330",India,['40164893'],['10013021000813'],https://datalabs.siva3.io/image/Eunimart_groceries_40164893_2-havmor-dry-fruit-malai-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40164893-2_4-havmor-dry-fruit-malai-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40164893-3_4-havmor-dry-fruit-malai-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40164893-4_4-havmor-dry-fruit-malai-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40164893-5_4-havmor-dry-fruit-malai-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to serve or use to make dessert recipes that will satisfy your sweet cravings all summer long.,"[{'EAN Code': '40164893'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10013021000813'}, {'Manufactured & Marketed by': 'Havmor Ice cream pvt ltd 185/A, GIDC phase-1, Naroda, Ahmedabad-382330'}]","Havmor Ice cream pvt ltd 185/A, GIDC phase-1, Naroda, Ahmedabad-382330",-,-,-,Made From Milk and Milk Products.
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Havmor,"Havmor Strawberry Cheese Ice Cream Cake - Made of Milk, 500 ml","This strawberry cheese ice cream & cake with strawberry fruit sauce and topped with strawberry sauce and fruit will surely become your favourite. The mouth-watering taste will delight your taste buds. A perfect option for taming your sweet cravings, enjoy this sweet delight with your loved ones.",500 ml,ml,500 ml,1,1,500,500,Shivom Industries.,India,['40193424'],['10013021000813'],https://datalabs.siva3.io/image/Eunimart_groceries_40193424_2-havmor-strawberry-cheese-ice-cream-cake.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193424-2_2-havmor-strawberry-cheese-ice-cream-cake.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193424-3_2-havmor-strawberry-cheese-ice-cream-cake.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193424-4_2-havmor-strawberry-cheese-ice-cream-cake.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193424-5_2-havmor-strawberry-cheese-ice-cream-cake.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193424-6_2-havmor-strawberry-cheese-ice-cream-cake.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to serve,"[{'EAN Code': '40193424'}, {'Country of origin': 'India'}, {'FSSAI NO': '10013021000813'}, {'Manufacturer Name': 'Shivom Industries.'}, {'Marketed By': '\x83\x80\x9a\x82 Reliance Brands Limited, Plot No. 34, Vevoor, Palghar (east), Palghar-401404,Maharastra, India.'}]","‚‚‚š‚‚ Reliance Brands Limited, Plot No. 34, Vevoor, Palghar (east), Palghar-401404,Maharastra, India.",-,-,-,"Ice Cream (52%): Water, Milk Solids, Sugar, Processed Strawberry (12%) (Strawberry, Sugar, Liquid Glucose, Water, Strawberry Pulp, Acidity Regulator (330), Stabilizer (466, 401, 407)), Cheese Powder, Permitted Emulsifier (471) And Stabilisers (412, 407, 410). Contains Permitted Synthetic Food Colour (122) And Added Artificial Strawberry And Cheese Flavour. 
Bottom Layer ‚‚“ Eggless Cake Crust (15.5%): Wheat Flour, Milk Solids, Sugar, Salt. Contains Added Artificial Vanilla Flavour. 
Toppings (32.5%): Strawberry Chocolate Sauce (13.6%) (White Chocolate, Milk Solids), Processed Strawberry (10.4%) (Strawberry, Sugar), Non-Dairy Whip Cream (6%), Strawberry Crunchies (2.5%) (Sugar, Strawberry Fruit Solids, Corn Starch). Contains Permitted Synthetic Food Colour (122)."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Afghan Delight Ice Cream, 950 ml","Heritage‚‚s Alpenvie Premium Ice Cream brand is created to deliver superior taste and experience with an extensive choice of flavours, best of milk and cream with the finest ingredients.",950 ml,ml,950 ml,1,1,290,261,"Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",India,-,['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40193337_1-heritage-alpenvie-afghan-delight-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193337-2_1-heritage-alpenvie-afghan-delight-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193337-3_1-heritage-alpenvie-afghan-delight-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193337-4_1-heritage-alpenvie-afghan-delight-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193337-5_1-heritage-alpenvie-afghan-delight-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct to eat.,"[{'EAN Code': '__ EAN__'}, {'FSSAI Number': '10014047000258'}, {'Manufactured & Marketed By': 'Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082'}]","Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",-,-,-,"Water, Sugar, Milk Solids, Fruit(Dates) & Dry Fruits (Anjeer, Almond) Honey Stabilizers & Emulsifier(407, E410E412&E471) Contains Permitted Synthetic Food Color (E110)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Belgian Chocolate Ice Cream, 450 ml","Heritage‚‚s Alpenvie Premium Ice Cream brand is created to deliver superior taste and experience with an extensive choice of flavours, best of milk and cream with the finest ingredients.",450 ml,ml,450 ml,1,1,140,126,"Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",India,-,['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40193335_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193335-2_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193335-3_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193335-4_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193335-5_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct to eat.,"[{'EAN Code': '__ EAN__'}, {'FSSAI Number': '10014047000258'}, {'Manufactured & Marketed By': 'Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082'}]","Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",-,-,-,"Water, Sugar, Milk Solids, Cocoa Solids, Choco Chips, Dark Choco Slab (Cocoa Solids, Cocoa Butter), Liquid Glucose, Stabilizers & Emulsifier (E322, E407, E410, E412, E471 & E476)."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Belgian Chocolate Ice Cream, 950 ml","Heritage‚‚s Alpenvie Premium Ice Cream brand is created to deliver superior taste and experience with an extensive choice of flavours, best of milk and cream with the finest ingredients.",950 ml,ml,950 ml,1,1,260,234,"Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",India,-,['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40193338_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193338-2_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193338-3_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193338-4_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193338-5_1-heritage-alpenvie-belgian-chocolate-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct to eat.,"[{'EAN Code': '__ EAN__'}, {'FSSAI Number': '10014047000258'}, {'Manufactured & Marketed By': 'Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082'}]","Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",-,-,-,"Water, Sugar, Milk Solids Cocoa Solids, Choco Chips, Dark Choco Slab,(Cocoa Solids, Cocoa Butter) Liquid Glucose, Stabilizer & Emulsifier (E322, E407, E410, E412, E471 & E476)"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Black Currant Ice Cream, 450 ml","Heritage‚‚s Alpenvie Premium Ice Cream brand is created to deliver superior taste and experience with an extensive choice of flavours, best of milk and cream with the finest ingredients.",450 ml,ml,450 ml,1,1,150,135,"Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",India,-,['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40193332_1-heritage-alpenvie-black-currant-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193332-2_1-heritage-alpenvie-black-currant-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193332-3_1-heritage-alpenvie-black-currant-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193332-4_1-heritage-alpenvie-black-currant-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193332-5_1-heritage-alpenvie-black-currant-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct to eat.,"[{'EAN Code': '__ EAN__'}, {'FSSAI Number': '10014047000258'}, {'Manufactured & Marketed By': 'Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082'}]","Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",-,-,-,"Water, Sugar, Milk Solids, Processed Fruit ( Black Current), Raisin, Liquid Glucose, Stabilisers & Emulsifier (E407, E410, E412 & E471) Contains Permitted Synthetic Food Colors (E122, E133) And Added Black Currant and Red Grape Flavouring Substances"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Fruit Fusion Ice Cream, 450 ml","Heritage‚‚s Alpenvie Premium Ice Cream brand is created to deliver superior taste and experience with an extensive choice of flavours, best of milk and cream with the finest ingredients.",450 ml,ml,450 ml,1,1,135,121.5,"Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",India,-,['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40193331_1-heritage-alpenvie-fruit-fusion-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193331-2_1-heritage-alpenvie-fruit-fusion-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193331-3_1-heritage-alpenvie-fruit-fusion-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193331-4_1-heritage-alpenvie-fruit-fusion-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193331-5_1-heritage-alpenvie-fruit-fusion-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct to eat.,"[{'EAN Code': '__ EAN__'}, {'FSSAI Number': '10014047000258'}, {'Manufactured & Marketed By': 'Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082'}]","Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",-,-,-,"Water, Sugar, Milk Solids, Tutti Fruity (Papaya Cubes) Processed Fruit (Black Current, Raisin, Anjeer, Pine Apple), Liquid Glucose, Stabilisers & Emulsifier (E407, E410, E412 & E471) Acidity Regulator (E330). Contains Permitted Synthetic Hawaiian Flavouring Substances."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Kohinoor Kulfi Ice Cream, 950 ml","Heritage‚‚s Alpenvie Premium Ice Cream brand is created to deliver superior taste and experience with an extensive choice of flavours, best of milk and cream with the finest ingredients.",950 ml,ml,950 ml,1,1,290,261,"Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",India,-,['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40193336_1-heritage-alpenvie-kohinoor-kulfi-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193336-2_1-heritage-alpenvie-kohinoor-kulfi-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193336-3_1-heritage-alpenvie-kohinoor-kulfi-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193336-4_1-heritage-alpenvie-kohinoor-kulfi-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193336-5_1-heritage-alpenvie-kohinoor-kulfi-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct to eat.,"[{'EAN Code': '__ EAN__'}, {'FSSAI Number': '10014047000258'}, {'Manufactured & Marketed By': 'Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082'}]","Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",-,-,-,"Water, Sugar, Milk Solids, Processed Fruit(Anjeer) Dry Nuts (Almond, Pista, Cashew, Cardamom), Liquid Glucose, Stabilizers & Emulsifiers (E407, E410, E412&E471) Contains Permitted Synthetic Food Color(E102, E110), And Added Saffron and Cardamom Flavouring Substances."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Premium Butter Scotch Ice Cream, 950 ml Tub","What better than ice cream to beat the scorching summer heat? Out of many interesting flavours readily available, butterscotch is one such flavour that is majorly loved by everyone. It has a fun texture and superb crunch. Beat the heat of soaring temperatures with the Alpenvie Butter Scotch Bliss Ice Cream from the house of Heritage. It has a rich and flavoursome taste. It comes with a great creamy texture and has all the freshness and crunch of chikki. This is undoubtedly one of the top class treats to soothe your taste buds. If you are looking for a good dessert option then this tub of ice cream will be at your rescue.",950 ml Tub,ml,950 ml Tub,1,1,235,211.5,"Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039",India,['8904089372060'],['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40252786_1-heritage-alpenvie-premium-ice-cream-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252786-2_1-heritage-alpenvie-premium-ice-cream-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252786-3_1-heritage-alpenvie-premium-ice-cream-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252786-4_1-heritage-alpenvie-premium-ice-cream-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252786-5_1-heritage-alpenvie-premium-ice-cream-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252786-6_1-heritage-alpenvie-premium-ice-cream-rich-flavour-creamy-delicious.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904089372060'}, {'Manufactured & Marketed by': 'Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039'}, {'Fssai details': '10014047000258'}, {'Country of Origin': 'India'}]","Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039",-,-,-,"Water, Sugar, Milk Solids, Chikki (Sugar Cashew), Liquid Glucose, Stabilizers & Emulsifier, Acidity Regulator"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Premium Ice Cream - Butterscotch Bliss, Rich Flavour, Creamy & Delicious, 450 ml","What better than ice cream to beat the scorching summer heat? Out of many interesting flavours readily available, butterscotch is one such flavour that is majorly loved by everyone. It has a fun texture and superb crunch. Beat the heat of soaring temperatures with the Alpenvie Butter Scotch Bliss Ice Cream from the house of Heritage. It has a rich and flavoursome taste. It comes with a great creamy texture and has all the freshness and crunch of chikki. This is undoubtedly one of the top class treats to soothe your taste buds. If you are looking for a good dessert option then this tub of ice cream will be at your rescue.",450 ml,ml,450 ml,1,1,130,117,"Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039",India,['8904089369961'],['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40252784_1-heritage-alpenvie-premium-ice-cream-butterscotch-bliss-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252784-2_1-heritage-alpenvie-premium-ice-cream-butterscotch-bliss-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252784-3_1-heritage-alpenvie-premium-ice-cream-butterscotch-bliss-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252784-4_1-heritage-alpenvie-premium-ice-cream-butterscotch-bliss-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252784-5_1-heritage-alpenvie-premium-ice-cream-butterscotch-bliss-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252784-6_1-heritage-alpenvie-premium-ice-cream-butterscotch-bliss-rich-flavour-creamy-delicious.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904089369961'}, {'Manufactured & Marketed by': 'Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039'}, {'Fssai details': '10014047000258'}, {'Country of Origin': 'India'}]","Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039",-,-,-,"Water, Sugar, Milk Solids, Chikki (Sugar Cashew), Liquid Glucose, Stabilizers & Emulsifier, Acidity Regulator"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Premium Ice Cream - Pistachio, Rich Flavour, Creamy & Delicious, 450 ml","Pistachio is one of the widely used and accepted nuts of the dry fruit family. It is super flavoursome and has an interesting colour for its use in desserts. Talking about favourites, do you have a soft corner for pistachio flavoured Ice cream? Alpenvie Pistachio Ice Cream from the house of Heritage is right here at your service. This delightful product will leave you spellbound with its mild yet beautiful flavour coming from the finest quality pistachios and has everything you are looking for a great sweet treat. A supremely rich ice cream, it has an excellent texture derived from milk and pistachio crunch making it your go-to option for any occasion.",450 ml,ml,450 ml,1,1,135,121.5,"Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039",India,['8904089374163'],['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40252785_1-heritage-alpenvie-premium-ice-cream-pistachio-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252785-2_1-heritage-alpenvie-premium-ice-cream-pistachio-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252785-3_1-heritage-alpenvie-premium-ice-cream-pistachio-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252785-4_1-heritage-alpenvie-premium-ice-cream-pistachio-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252785-5_1-heritage-alpenvie-premium-ice-cream-pistachio-rich-flavour-creamy-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40252785-6_1-heritage-alpenvie-premium-ice-cream-pistachio-rich-flavour-creamy-delicious.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904089374163'}, {'Manufactured & Marketed by': 'Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039'}, {'Fssai details': '10014047000258'}, {'Country of Origin': 'India'}]","Heritage Food Limited ,C-10.Road No7 IDA,Uppal,Hyderabad,(TS)-500039",-,-,-,"Water, Sugar, Milk Solids, Liquid Glucose, Dry Nut (Pista), Stabilizers & Emulsifier, Acidity Regulator"
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Heritage,"Heritage Alpenvie Rajbhog Ice Cream, 450 ml","Heritage‚‚s Alpenvie Premium Ice Cream brand is created to deliver superior taste and experience with an extensive choice of flavours, best of milk and cream with the finest ingredients.",450 ml,ml,450 ml,1,1,150,135,"Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",India,-,['10014047000258'],https://datalabs.siva3.io/image/Eunimart_groceries_40193333_1-heritage-alpenvie-rajbhog-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193333-2_1-heritage-alpenvie-rajbhog-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193333-3_1-heritage-alpenvie-rajbhog-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193333-4_1-heritage-alpenvie-rajbhog-ice-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40193333-5_1-heritage-alpenvie-rajbhog-ice-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct to eat,"[{'EAN Code': '__ EAN__'}, {'FSSAI Number': '10014047000258'}, {'Manufactured & Marketed By': 'Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082'}]","Heritage Foods Limited, ?6-3-541/C, Panjagutta, Hyderabad - 500082",-,-,-,"Water, Sugar, Milk Solids, Chena (Milk solids), Liquid Glucose, Dry nuts (Cashew, Badam), Saffron, Stabilizers & Emulsifier (E407, E410, E412 & E471), Acidity Regulator (E330) Contains Permitted Synthetic Food Color (E110) and Added Rajbhog Flavouring Substance"
