L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Specification,Package Contains,About
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Bostonshots Shot Glass, 60 ml (Set of 6)","These Pasabahce Shot Glasses are beautiful looking with its fabulous design, made with good quality Glass Material. These are also extra strong, freezer safe, food grade, moisture resistant, scratch resistant with nosharp edges & no woobling. These glasses are ideal for drinking Wine & other beverages.",60 ml (Set of 6),ml,60 ml (Set of 6),6,1,582,479,"Sisecam, meler Mah., D-100 Karayolu Cad. 44A, 34947 Tuzla/istanbul, Turkey",Turkey,['8693357035157'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40212059_2-pasabahce-bostonshots-shot-glass.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212059-2_2-pasabahce-bostonshots-shot-glass.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212059-3_2-pasabahce-bostonshots-shot-glass.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8693357035157', 'Manufacturer Name & : Sisecam, meler Mah., D-100 Karayolu Cad. 44A, 34947 Tuzla/istanbul, Turkey', 'Imported & Marketed by: Bohra Marketing, #250/450/11, 2nd Floor, Puttappa Ind. Est., Deepanjali Nagar, Mysore Road Cross, Bangalore -560039', 'Country Of Origin: Turkey', '","Bohra Marketing, #250/450/11, 2nd Floor, Puttappa Ind. Est., Deepanjali Nagar, Mysore Road Cross, Bangalore -560039",-,-,Handle with care.,"Brand: Pasabahce
Type: Shot Glass
Body Material: Glass
Material: Shot Glass
Colour: Clear
Dimension : Length-52mm, Breadth-52mm, Height-87mm
Package Content : Shot Glass 6 Pcs",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Bostonshots Shot Glass, 60 ml (Set of 6)","These Pasabahce Shot Glasses are beautiful looking with its fabulous design, made with good quality Glass Material. These are also extra strong, freezer safe, food grade, moisture resistant, scratch resistant with nosharp edges & no woobling. These glasses are ideal for drinking Wine & other beverages.",60 ml (Set of 6),ml,60 ml (Set of 6),6,1,582,479,"Sisecam, meler Mah., D-100 Karayolu Cad. 44A, 34947 Tuzla/istanbul, Turkey",Turkey,['8693357035157'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40212059_2-pasabahce-bostonshots-shot-glass.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212059-2_2-pasabahce-bostonshots-shot-glass.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212059-3_2-pasabahce-bostonshots-shot-glass.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8693357035157', 'Manufacturer Name & : Sisecam, meler Mah., D-100 Karayolu Cad. 44A, 34947 Tuzla/istanbul, Turkey', 'Imported & Marketed by: Bohra Marketing, #250/450/11, 2nd Floor, Puttappa Ind. Est., Deepanjali Nagar, Mysore Road Cross, Bangalore -560039', 'Country Of Origin: Turkey', '","Bohra Marketing, #250/450/11, 2nd Floor, Puttappa Ind. Est., Deepanjali Nagar, Mysore Road Cross, Bangalore -560039",-,-,Handle with care.,"Brand: Pasabahce
Type: Shot Glass
Body Material: Glass
Material: Shot Glass
Colour: Clear
Dimension : Length-52mm, Breadth-52mm, Height-87mm
Package Content : Shot Glass 6 Pcs",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Bowl Set For Pudding - Tempered Glass, Marmara, 7 pcs (Set of 7)","These Pasabahce Bowl Sets are beautiful looking with its fabulous design, made with good quality Glass Material. These are also extra strong, freezer safe, food-grade, moisture resistant, scratch resistant with no sharp edges & no wobbling. These glasses are ideal for serving fruits, snacks, dessert items & other food articles. These are made with tempered glass & can be used in a microwave oven, oven & these are also heat resistant.",7 pcs (Set of 7),pcs,7 pcs (Set of 7),7,1,816,669,"Bohra Marketing, #250/450/11, 2nd Floor, Puttappa Ind. Est., Deepanjali Nagar, Mysore Road Cross, Bangalore -560039",Turkey,['40206992'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40206992_3-pasabahce-bowl-set-for-pudding-tempered-glass-marmara.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40206992-2_3-pasabahce-bowl-set-for-pudding-tempered-glass-marmara.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40206992-3_2-pasabahce-bowl-set-for-pudding-tempered-glass-marmara.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40206992-4_1-pasabahce-bowl-set-for-pudding-tempered-glass-marmara.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40206992-5_1-pasabahce-bowl-set-for-pudding-tempered-glass-marmara.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40206992', 'Manufactured & Marketed By: Bohra Marketing, #250/450/11, 2nd Floor, Puttappa Ind. Est., Deepanjali Nagar, Mysore Road Cross, Bangalore -560039', 'Country Of Origin: Turkey', '","Bohra Marketing, #250/450/11, 2nd Floor, Puttappa Ind. Est., Deepanjali Nagar, Mysore Road Cross, Bangalore -560039",-,-,-,1. Brand : Pasabahce. 2. Type : Bowl Set. 3. Body Material : Tempered Glass. 4. Material : Glass. 5. Color : Clear. 6. Size : NA 7. Capacity : NA 8. Dimentions : NA 9. Length : NA 10. Width : NA 11. Height : NA 12. Available Color : Clear. 13 . Package Contents : Bowl Set 7 Pcs.,-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Capri Cocktail Glass - Long-Lasting, Dishwasher Safe, 44872, 380 ml (Set of 2)","Pasabahce Capri Cocktail Glass is a multipurpose glass set. It is made with the use of high-quality material. It offers you an air of class to any occasion and feels superb in your hands. These glasses are exceptionally long-lasting and make sure stability. Bring these modern-day and useful glasses at home. It is available in a hard and fast of 2 with the ability of 380 ml and features an appealing design. It guarantees elegance, creativity and reliability with a huge variety of functionality a revolutionary approach and an easy but exclusive design.",380 ml (Set of 2),ml,380 ml (Set of 2),2,1,600,399,Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey,Turkey,['40285498'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40285498_1-pasabahce-capri-cocktail-glass-long-lasting-dishwasher-safe-44872.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285498-2_1-pasabahce-capri-cocktail-glass-long-lasting-dishwasher-safe-44872.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40285498-3_1-pasabahce-capri-cocktail-glass-long-lasting-dishwasher-safe-44872.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made using high-quality material.
It is highly durable and ensures stability.
Stylish look and perfect for serving various beverages.
It ensures elegance, creativity and reliability with a wide range of functionality, innovative approach and simple yet distinctive design.","Ideal for serving juice, cocktails, soft drinks, and other drinks.
Perfect for a casual party or a conversational evening with friends.
Makes a great gifting option.","[{'EAN Code': '40285498'}, {'Manufacturer Name & ': 'Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey'}, {'Imported & Marketed by': 'Bohra Marketing, No.250/450/11, puttappa Ind. Est, Deepanjalinagar, Mysore Road Cross, Bangalore - 560039'}, {'Customer Care Details (Phone Number & Email)': 'Ph - 080 - 26755848 Email - customercare@bohramarketing.com'}, {'Country of Origin': 'Turkey'}]","Bohra Marketing, No.250/450/11, puttappa Ind. Est, Deepanjalinagar, Mysore Road Cross, Bangalore - 560039",-,-,-,"Brand:- PASABAHCE
Type:- PASABAHCE CAPRI COCKTAIL GLASS 380ML SET OF 2 (44872)
Material:- Glass
Colour:- Transparent
Dimensions in mm:- 195X95X185
Capacity:- 380ML
Design:- Plain
Microwave safe:- Yes
Dishwasher Safe:- Yes
 Freezer Safe:- Yes
Package Content:- 6 pcs of Cocktail Glass",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Casablanca Shot Glass Tumbler, 36 ml Set of 6",These shot glasses are made of tempered or toughened glassware for maximum safety of food service professionals as well as for the superior resistance and durability. They are ideal for your party time shots. Enhance the beauty of your in-house bar with this beautifully crafted crockery.,36 ml Set of 6,ml,36 ml Set of 6,6,1,396,379,Pasabahce,Turkey,['693357153479'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40134142_4-pasabahce-casablanca-shot-glass-tumbler.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40134142-2_4-pasabahce-casablanca-shot-glass-tumbler.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40134142-3_4-pasabahce-casablanca-shot-glass-tumbler.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40134142-4_4-pasabahce-casablanca-shot-glass-tumbler.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40134142-5_2-pasabahce-casablanca-shot-glass-tumbler.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40134142-6_2-pasabahce-casablanca-shot-glass-tumbler.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 693357153479', 'Marketed by: Namoo Impex, # 7,Bohra Mansion, Dattatreya Road, Gandhibazar,Basavangudi, Bangalore- 560 004 Phone- 080-26754460', 'Country of origin: Turkey', 'For queries call 1860 123 1000']","Namoo Impex, # 7,Bohra Mansion, Dattatreya Road, Gandhibazar,Basavangudi, Bangalore- 560 004 Phone- 080-26754460",-,-,Avoid the use of abrasive scrubbers and hard washing powders. Cleanse thoroughly before first use.," Brand: Pasabahce
 Type: Shot Glass
 Material: Glass
 Colour: Transparent
 Capacity: 36 ml
 Microwave Safe: Yes
 Dishwasher Safe: Yes
 Package Content: 6 Pcs.",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Casablanca Tempered Juice Glass - 52714, Sturdy, High Quality, Freezer Safe, 140 ml (Set of 6)","Well, in this forthcoming summer, you might be thinking of a trendy & stylish Glass to serve water/ juice to impress your family & guests. Yes! Then there is a better choice for you. Pasabahce has brought a very beautifully designed stylish glass water/ juice Glass for you & your family. These Casablanca glass tumblers from Pasabahce are stylish & elegant looking. These are made from fine quality glass raw materials, these are 100% clarity glass, extra strong, heavy bottom, freezer safe, dishwasher safe, with no sharp edges, no wobbling & also 100% food grade in nature. These are tempered glasses so you can use them in the microwave oven & oven too. These Glasses are ideal for serving water, juice & other soft beverages.",140 ml (Set of 6),ml,140 ml (Set of 6),6,1,798,579,Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey,India,['8903614003462'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40272290_2-pasabahce-casablanca-tempered-juice-glass-52714-sturdy-high-quality-freezer-safe.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272290-2_2-pasabahce-casablanca-tempered-juice-glass-52714-sturdy-high-quality-freezer-safe.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272290-3_2-pasabahce-casablanca-tempered-juice-glass-52714-sturdy-high-quality-freezer-safe.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272290-4_2-pasabahce-casablanca-tempered-juice-glass-52714-sturdy-high-quality-freezer-safe.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Very Effective
2. Easy to be cleaned
3. Easy to hold
4. Safe to use
5. High Quality",It can be used to serve different drinks and juices.,"['EAN Code: 8903614003462', 'Manufactured & Marketed by: Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey', 'Country of origin: India', 'Best before __PSL__ days from the date of delivery', '",Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey,-,-,-,"1. Brand :- PASABAHCE.
2. Type :- Juice Glass.
3. Material :- Glass.
4. Colour :- Transparent.
5. Dimensions in mm :- 278x155x93
6. Capacity :- 140ML.
7. Design :- Plain.
8. Microwave safe :- Yes.
9. Dishwasher Safe :- Yes.
10. Freezer Safe :- Yes.
11. Package Content :- 6 Set of Juice Glass.",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Casablanca Tempered Whisky Glass - 52707, Sturdy, High Quality, Freezer Safe, 475 ml (Set of 6)","Well, in this forthcoming summer, you might be thinking of a trendy & stylish Glass to serve water/ juice to impress your family & guests. Yes! Then there is a better choice for you. Pasabahce has brought a very beautifully designed stylish glass water/ juice Glass for you & your family. These Casablanca glass tumblers from Pasabahce are stylish & elegant looking. These are made from fine quality glass raw materials, these are 100% clarity glass, extra strong, heavy bottom, freezer safe, dishwasher safe, with no sharp edges, no wobbling & also 100% food grade in nature. These are tempered glasses so you can use them in the microwave oven & oven too. These Glasses are ideal for serving water, juice & other soft beverages.",475 ml (Set of 6),ml,475 ml (Set of 6),6,1,1440,1189,Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey,India,['40272291'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40272291_2-pasabahce-casablanca-tempered-whisky-glass-52707-sturdy-high-quality-freezer-safe.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272291-2_2-pasabahce-casablanca-tempered-whisky-glass-52707-sturdy-high-quality-freezer-safe.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272291-3_2-pasabahce-casablanca-tempered-whisky-glass-52707-sturdy-high-quality-freezer-safe.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272291-4_1-pasabahce-casablanca-tempered-whisky-glass-52707-sturdy-high-quality-freezer-safe.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Very Effective
2. Easy to be cleaned
3. Easy to hold
4. Safe to use
5. High Quality",It can be used to serve different drinks and juices.,"['EAN Code: 40272291', 'Manufactured & Marketed by: Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey', 'Country of origin: India', 'Best before __PSL__ days from the date of delivery', '",Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey,-,-,-,"1. Brand :- PASABAHCE.
2. Type :- Whisky Glass Set .
3. Material :- Glass.
4. Colour :- Transparent.
5. Dimensionsin mm :- 335x180x167
6. Capacity :- 475ML.
7. Design :- Plain.
8. Microwave safe :- Yes.
9. Dishwasher Safe :- Yes.
10. Freezer Safe :- Yes.
11. Package Content :- 6 Set of Whisky Glass.",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Chai/Keyif Coffee Mug, 140 ml Set of 6","Spend some warm moments with your dear ones and catch up on what is happening, over a cup of steaming aromatic coffee. What is more, stylish crockery can transform a sumptuous afternoon tea party into an unforgettable experience. Serve your valuable guests tea and coffee in style in these attractive and elegant coffee mugs. These Icon coffee mugs make an excellent housewarming gift",140 ml Set of 6,ml,140 ml Set of 6,6,1,662,549,Pasabahce,Turkey,['8693357147010'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40186726_9-pasabahce-chaikeyif-coffee-mug.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40186726-2_5-pasabahce-chaikeyif-coffee-mug.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40186726-3_4-pasabahce-chaikeyif-coffee-mug.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40186726-4_3-pasabahce-chaikeyif-coffee-mug.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40186726-5_2-pasabahce-chaikeyif-coffee-mug.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40186726-6_2-pasabahce-chaikeyif-coffee-mug.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40186726-7_2-pasabahce-chaikeyif-coffee-mug.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40186726-8_2-pasabahce-chaikeyif-coffee-mug.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8693357147010', 'Country of origin: Turkey', '",-,-,-,"Fragile.
Wash and rinse with liquid soap and lukewarm water.
Avoid the use of abrasive scrubbers and washing powders."," Brand : Pasabahche
 Type : Coffee Mug
 Material : Glassware
 Colour : Assorted
 Package Content : 6 Piece
 Capacity 140 ml each",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Cotton Candy Juice Glass - 420805, Sturdy, Highly Durable, 365 ml (Set of 6)","There is always something new in the creative world of fashion, art and cuisine. Bormioli Rocco new products capture International trends and translate them into new ideas with a touch of Italian sensitivity. We will lose ourselves into the magic cocktail world with the new bartender collection where the vintage designs and textures meet the mixology afecionados¬‚„‚ needs perfectly. New stem glasses and tumblers Ideal for innovative cocktails and endless drinks¬‚„‚ combinations. Coffee lovers will be fascinated by the new collection aromateca, a combination of unique and contemporary shapes that encapsulate the Italian Coffee culture and its rituals. A variety of new colors and decorations will add a unique touch to any mise en table. A perfect example is eclipse total where the deep black and the sleek design are the perfect balance between tradition and innovation. Bormioli Rocco new collections have an answer to every style. Let¬‚„‚s discover it together.",365 ml (Set of 6),ml,365 ml (Set of 6),6,1,1590,1089,Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey,India,['8693357540231'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40272281_2-pasabahce-cotton-candy-juice-glass-420805-sturdy-highly-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272281-2_2-pasabahce-cotton-candy-juice-glass-420805-sturdy-highly-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272281-3_1-pasabahce-cotton-candy-juice-glass-420805-sturdy-highly-durable.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40272281-4_1-pasabahce-cotton-candy-juice-glass-420805-sturdy-highly-durable.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Very Effective
2. Easy to be cleaned
3. Easy to hold
4. Safe to use
5. High Quality",It can be used to serve different drinks and juices.,"['EAN Code: 8693357540231', 'Manufactured & Marketed by: Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey', 'Country of origin: India', 'Best before __PSL__ days from the date of delivery', '",Pasabahce Cam Sanayi tic A. S SISECAM GENEL MERKEZ D-100 KARAYOLU CAD. NO;44/A - 34947 TUZLA - Istanbul Turkey,-,-,-,"1. Brand :- PASABAHCE.
2. Type :- Juice Glass.
3. Material :- Glass.
4. Colour :- Transparent.
5. Dimensions in mm :- 220x145x137
6. Capacity :- 365ML.
7. Design :- Cotton Candy.
8. Microwave safe :- No.
9. Dishwasher Safe :- Yes.
10. Freezer Safe :- No.
11. Package Content :- 6 Set of Juice Glass.",-,-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Pasabahce,"Pasabahce Diamond Whisky/Juice Glass Tumbler, 275 ml Set of 6","This is a brand that is an essential part of our lives. At home or in the office, its the symbol of elegance, creativity and reliability with its wide product range, functionality, innovative perspective, distinctive designs and 80 years of experience. Enhance the beauty of your In-House bar or your kitchen with this perfectly crafted crockery.",275 ml Set of 6,ml,275 ml Set of 6,6,1,786,649,Pasabahce,Turkey,['8693357215870'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40059961_6-pasabahce-diamond-whiskyjuice-glass-tumbler.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059961-2_4-pasabahce-diamond-whiskyjuice-glass-tumbler.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059961-3_4-pasabahce-diamond-whiskyjuice-glass-tumbler.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40059961-4_4-pasabahce-diamond-whiskyjuice-glass-tumbler.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8693357215870', 'Marketed by: Namoo Impex, # 7,Bohra Mansion, Dattatreya Road, Gandhibazar,Basavangudi, Bangalore- 560 004 Phone- 080-26754460', 'Country of origin: Turkey', '","Namoo Impex, # 7,Bohra Mansion, Dattatreya Road, Gandhibazar,Basavangudi, Bangalore- 560 004 Phone- 080-26754460",-,-,Avoid the use of abrasive scrubbers and hard washing powders. Cleanse thoroughly before first use.," Brand: Pasabahce
 Type: Glass Tumbler
 Material: Glass
 Colour: Transparent
 Capacity: 275 ML
 Microwave Safe: Yes
 Dishwasher Safe: Yes
 Package Content: 6 Pcs.",-,-
