L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Priya,"Priya Pickle - Mango Thokku (With Garlic), 500 g Bottle",Tempting Taste Made Naturally,500 g Bottle,g,500 g Bottle,1,1,190,190,"Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India",India,['20005125'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20005125_3-priya-pickle-mango-thokku-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005125-2_1-priya-pickle-mango-thokku-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005125-3_1-priya-pickle-mango-thokku-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005125-4_1-priya-pickle-mango-thokku-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005125-5_1-priya-pickle-mango-thokku-with-garlic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 20005125', 'Country of origin: India', 'Manufactured by: Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India', 'Best before __PSL__days from delivery date', '",-,-,-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Priya,"Priya Pickle - Mango Thokku Without Garlic, 300 g Bottle",Priya Mango Thokku Pickle is always tasted awesome compare to store-bought. No Preservatives and artificial colouring. The freshly ground spice gives a nice flavour to the pickle. Mango thokku is a very traditional pickle in Indian cuisines.,300 g Bottle,g,300 g Bottle,1,1,110,110,"Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India",India,['8904246910364'],-,https://datalabs.siva3.io/image/Eunimart_groceries_260424_2-priya-pickle-mango-thokku-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260424-2_2-priya-pickle-mango-thokku-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260424-3_2-priya-pickle-mango-thokku-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260424-4_2-priya-pickle-mango-thokku-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260424-5_2-priya-pickle-mango-thokku-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260424-6_1-priya-pickle-mango-thokku-without-garlic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904246910364'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India'}]",-,-,-,-,"Grated Mango, Refined Oil, Salt, Chilli Powder, Mustard Powder, Fenugreek Powder, Mixed Spices, Mustard Seeds, Dry Chillies, Curry Leaves, Acidity Regulator, Turmeric Powder, Asafoetida",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Priya,"Priya Pickle - Mixed Vegetable With Garlic, 300 g Bottle",Tempting Taste Made Naturally. Priya Mixed Veg Pickle a unique taste that captures the essence of several vegetables. Priya Mixed Veg Pickle is distinct in terms of the diverse vegetable tastes that merge to make it a feast and a great accompaniment for many rice and roti dishes besides snacks and breakfast items.,300 g Bottle,g,300 g Bottle,1,1,110,110,"Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India",India,['8904246910395'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20005148_1-priya-pickle-mixed-vegetable-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005148-2_1-priya-pickle-mixed-vegetable-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005148-3_1-priya-pickle-mixed-vegetable-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005148-4_1-priya-pickle-mixed-vegetable-with-garlic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904246910395'}, {'Country of origin': 'India'}, {'Manufactured by': 'Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India'}]",-,-,-,-,"Pieces Of Mango, Carrot, Green Chilli, Green Tomato, Lime, Ginger, Refined Rice Bran Oil, Iodised Salt, Tamarind Extract, Garlic, Chilli Powder, Turmeric Powder, Acetic Acid, Citric Acid, Mixed Spices.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Priya,"Priya Pickle - Onion Without Garlic, 300 g Bottle",Tempting Taste Made Naturally. Priya Mixed Veg Pickle a unique taste that captures the essence of several vegetables. Priya Mixed Veg Pickle is distinct in terms of the diverse vegetable tastes that merge to make it a feast and a great accompaniment for many rice and roti dishes besides snacks and breakfast items.,300 g Bottle,g,300 g Bottle,1,1,110,110,"Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India",India,['20005149'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20005149_2-priya-pickle-onion-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005149-2_1-priya-pickle-onion-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005149-3_1-priya-pickle-onion-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005149-4_1-priya-pickle-onion-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005149-5_1-priya-pickle-onion-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005149-6_1-priya-pickle-onion-without-garlic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '20005149'}, {'Country of origin': 'India'}, {'Manufactured by': 'Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India'}]",-,-,-,-,"Onions, Refined Rice Bran Oil, Iodised Salt, Tamarind Extract, Mixed Spices, Acetic Acid, Mustard Seeds, Dry Chillies, Curry Leaves And Asafoetida.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Priya,"Priya Pickle - Red Chillies With Garlic, 300 g Bottle","Tempting Taste Made Naturally. For ages, Gongura has been a proud possession in the hearts & kitchens of Telugu people. Our Priya represents the essence of this signature Telugu pickle Ã¢ÂÂGonguraÃ¢ÂÂ processed with specially sourced leaves and no one else bottles it finest than Priya Foods. With specially sourced plant leaves and finely prepared pickle, Priya Gongura pickles will breach the boundaries of bliss.",300 g Bottle,g,300 g Bottle,1,1,110,110,"Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India",India,['20005150'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20005150_1-priya-pickle-red-chillies-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005150-2_1-priya-pickle-red-chillies-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005150-3_1-priya-pickle-red-chillies-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005150-4_1-priya-pickle-red-chillies-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005150-5_1-priya-pickle-red-chillies-with-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005150-6_1-priya-pickle-red-chillies-with-garlic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '20005150'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India'}]",-,-,-,-,"Red Chillies Paste, Refined Rice Bran Oil, Iodised Salt, Tamarind Extract, Garlic, Fenugreek Powder, Turmeric Powder, Mixed Spices, Mustard Seeds, Dry Chillies, Curry Leaves.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Priya,"Priya Pickle - Sweet Ginger Without Garlic, 300 g Bottle","Tempting Taste Made Naturally. Priya Tomato pickle is a lip-smacking pickle absorbing the freshness, pungency and flavor of Tomatoes that are sourced fresh from farms. The authentic Indian pickle is simple in its making yet sizzling in its offering. Priya Tomato Pickle is a mandatory meal and goes perfectly with snack and breakfast items top. Available with Garlic & Without Garlic.",300 g Bottle,g,300 g Bottle,1,1,110,110,"Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India",India,['20005157'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20005157_1-priya-pickle-sweet-ginger-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005157-2_1-priya-pickle-sweet-ginger-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005157-3_1-priya-pickle-sweet-ginger-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005157-4_1-priya-pickle-sweet-ginger-without-garlic.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_20005157-5_1-priya-pickle-sweet-ginger-without-garlic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '20005157'}, {'Country of origin': 'India'}, {'Manufactured by': 'Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India'}]",-,-,-,-,"Tomato Pieces, Iodised Salt, Refined Rice Bran Oil, Mustard, Garlic, Red Chillies, Fenugreek, Turmeric.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Priya,"Priya Pickle - Tomato Without Garlic, 300 g Bottle","Priya's pickle tomato without garlic adds a dash of tanginess to any meal, making it even more appetizing. This very traditional tomato pickle has a great balance of flavours and is perfect for those who don't love the overpowering smell of garlic. Enjoy the salty and hot taste with a bit of parantha. Priya Tomato pickle is a lip-smacking pickle absorbing the freshness, pungency and flavor of Tomatoes that are sourced fresh from farms. The authentic Indian pickle is simple in its making yet sizzling in its offering. Priya Tomato Pickle is a mandatory meal and goes perfectly with snack and breakfast items top. Available with Garlic & Without Garlic",300 g Bottle,g,300 g Bottle,1,1,110,110,"Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India",India,['8906027970048'],-,https://datalabs.siva3.io/image/Eunimart_groceries_260430_3-priya-pickle-tomato-without-garlic.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Add a dollop of a pickle with your everyday meal to make it tastier. It can be paired up with several types of parathas and is the best substitute for fresh green chutney.,"[{'EAN Code': '8906027970048'}, {'Country Of Origin': 'India'}, {'Manufactured by': 'Ushodaya Enterprises Pvt Ltd (Foods Division), 6-3-569/3, Eenadu Complex, Somajiguda, Hyderabad - 500082 (TS), India'}]",-,-,-,-,"Each Pack of Priya-Pickle Contains Diced Tomato Pieces, Edible Vegetable Oil, Iodised Salt, Tamarind Extract, Chilli Powder And Other Spices.",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Pushpanjali,"Pushpanjali Amla Chatpata, 500 g","Amla chatpata will tickle your taste buds. It is rich in vitamin C, iron, and calcium. It can help in preventing various diseases when consumed in the right quantities. Amla is good for boosting immunity and is a powerhouse of nutrition.
Pushpanjali is a winner of the National Productivity Award.",500 g,g,500 g,1,1,350,350,"Pushpanjali Gramodyog Sewa Samiti, C-13, Industrial Area, Sukhpal Nagar, Pratapgarh (UP) 230001,",India,['40161864'],['21214188000128'],https://datalabs.siva3.io/image/Eunimart_groceries_40161864_1-pushpanjali-amla-chatpata.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161864-2_1-pushpanjali-amla-chatpata.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161864-3_1-pushpanjali-amla-chatpata.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161864-4_1-pushpanjali-amla-chatpata.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161864-5_1-pushpanjali-amla-chatpata.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Keep the Amla Chatpata in your tongue. Preferably, avoid chewing and let it dissolve in your mouth. Keep it in a cool and dry place.","[{'EAN Code': '40161864'}, {'Country of origin': 'India'}, {'FSSAI Number': '21214188000128'}, {'Manufactured by': 'Pushpanjali Gramodyog Sewa Samiti, C-13, Industrial Area, Sukhpal Nagar, Pratapgarh (UP) 230001,'}, {'Marketed By': 'Emblica Mart, PR 602, Golden Blossom Appartment, Kadugodi, Bangalore-560067. GST Tin ;- 29AQQPT7086B1Z5'}]","Emblica Mart, PR 602, Golden Blossom Appartment, Kadugodi, Bangalore-560067. GST Tin ;- 29AQQPT7086B1Z5",-,-,-,"Amla, Salt, Spices, Sugar, Acidity Regulator (E330).",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Pushpanjali,"Pushpanjali Mango Pickle, 500 g","Mango Pickle in mustard oil. It's a regional product with a traditional taste. Mango pickle is a very popular south Asian pickle. Mango is known as the King of fruits. It is a tangy and spicy pickle. It is a hot and spicy food that can be used as an accompaniment with rice or chapati. It is ideal for use during family lunches and dinners. This traditional style pickle is ideal for Indian food lovers. 
Pushpanjali is a winner of the National Productivity Award.",500 g,g,500 g,1,1,180,180,"Pushpanjali Gramodyog Sewa Samiti, C-13, Industrial Area, Sukhpal Nagar, Pratapgarh (UP) 230001,",India,['8906034090340'],['21214188000128'],https://datalabs.siva3.io/image/Eunimart_groceries_40161865_2-pushpanjali-mango-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161865-2_2-pushpanjali-mango-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161865-3_2-pushpanjali-mango-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161865-4_2-pushpanjali-mango-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161865-5_2-pushpanjali-mango-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161865-6_1-pushpanjali-mango-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161865-7_1-pushpanjali-mango-pickle.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906034090340'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21214188000128'}, {'Manufactured by': 'Pushpanjali Gramodyog Sewa Samiti, C-13, Industrial Area, Sukhpal Nagar, Pratapgarh (UP) 230001,'}, {'Marketed By': 'Emblica Mart, PR 602, Golden Blossom Appartment, Kadugodi, Bangalore-560067. GST Tin ;- 29AQQPT7086B1Z5'}]","Emblica Mart, PR 602, Golden Blossom Appartment, Kadugodi, Bangalore-560067. GST Tin ;- 29AQQPT7086B1Z5",-,-,-,"Mango Pieces, Vegetable Oil, Red Chilli Powder, Mustard Seed, Fenugreek Seed, Turmeric, Fennel Seeds, Coriander, Karonjee, Acidity Regulator (E-260)",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Qualinut Gourmet,"Qualinut Gourmet Healthy Jackfruit Pickle - Mix of Spices & Health Benefits, 200 g","Qualinut Gourmet Healthy Jackfruit Pickle is loaded with the richness of jackfruit, perfect for your thaalis. The process of making pickles of any kind takes time and patience. Qualinut Gourmet Healthy Jackfruit Pickle is made in the same way, with care and patience, to bring you an excellent mix of flavours and health benefits. Jackfruits are naturally rich in Vitamin A; this is present due to the carotenoid pigment that gives it colour. This antioxidant protects your cells from damage and helps your body stay fit and fine. Enjoy the delicious mix of healthy jackfruit with your meals. Explore the range of Qualinut Gourmet products including Lemon Pickle, Natural Mix Ved, and more available on Big Basket.",200 g,g,200 g,1,1,239,239,"Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545",India,['9019721292572'],['11221334001513'],https://datalabs.siva3.io/image/Eunimart_groceries_40270215_1-qualinut-gourmet-healthy-jackfruit-pickle-mix-of-spices-health-benefits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40270215-2_1-qualinut-gourmet-healthy-jackfruit-pickle-mix-of-spices-health-benefits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40270215-3_1-qualinut-gourmet-healthy-jackfruit-pickle-mix-of-spices-health-benefits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40270215-4_1-qualinut-gourmet-healthy-jackfruit-pickle-mix-of-spices-health-benefits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40270215-5_1-qualinut-gourmet-healthy-jackfruit-pickle-mix-of-spices-health-benefits.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '9019721292572'}, {'FSSAI No': '11221334001513'}, {'Manufactured & Marketed by': 'Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545'}, {'Country of origin': 'India'}]","Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545",-,-,-,"Kathal Pieces, Salt, Spices, Mustard oil & Acetic Acid Regulator (E-260), Contains Permitted Class II Preservative (E-211)",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Qualinut Gourmet,"Qualinut Gourmet Natural Sun-Dried Mango Pickle - Lowers Risk Of Heart Disease, 200 g","Qualinut Gourmet Natural Sun-Dried Mango Pickle is sun dried to perfection and adds flavour to your meals. Enrich your body with the goodness of Vitamin C, which helps you prevent chronic diseases, prevents iron deficiency, lowers your risk of heart diseases and more. This powerful antioxidant is immensely present in dried mangoes. Qualinut Gourmet, uses natural methods to deliver the best quality products to you. Every mango sliced is naturally sun-dried and mixed with spices and flavours to make mouth-watering pickles for you. A household staple, this mango pickle is sure to brighten your food mood and enrich every bite. Explore the range of Qualinut Gourmet products including Lemon Pickle, Natural Mix Ved, and more available on Big Basket.",200 g,g,200 g,1,1,199,199,"Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545",India,['9019721273960'],['11221334001513'],https://datalabs.siva3.io/image/Eunimart_groceries_40270218_1-qualinut-gourmet-natural-sun-dried-mango-pickle-lowers-risk-of-heart-disease.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40270218-2_1-qualinut-gourmet-natural-sun-dried-mango-pickle-lowers-risk-of-heart-disease.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40270218-3_1-qualinut-gourmet-natural-sun-dried-mango-pickle-lowers-risk-of-heart-disease.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40270218-4_1-qualinut-gourmet-natural-sun-dried-mango-pickle-lowers-risk-of-heart-disease.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40270218-5_1-qualinut-gourmet-natural-sun-dried-mango-pickle-lowers-risk-of-heart-disease.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 9019721273960', 'FSSAI No: 11221334001513', 'Manufactured & Marketed by: Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545', 'Country of origin: India', 'Best before 30-08-2023', '","Qualinut Food Pvt. Ltd., 1194, 22nd Cross, HSR Layout, Sector 2, Bangalore, Karnataka - 560102, +91 8088491545",-,-,-,"Raw Mango, Salt, Spices. Mustard oil, and Acetic Acid Regulator (E-260) Contains Permitted Class II Preservative (E-211)",-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-14,Ruchi magic,"Ruchi magic Citron Pickle, 300 g Bottle","Made of the best produced Citron fruit from the field, the Ruchi Magic Citron pickle is zesty in taste and satisfies your craving for a tangy and spicy palate. The Vitamin C enriched Citron, aids in easier digestion and assists well when served with curd rice.",300 g Bottle,g,300 g Bottle,1,1,100,85,"Kabini Agro Foods India Pvt. Ltd. S. No 432/1 & 433/B Dindal Village & Post, Karimangalam, Dharmapuri Dist - 635111.Tamil Nadu. Lic. No. 10012042000319 B) Rohit India, No.1/162, NH7 Krishnagiri Main Road, Sf.no 324/2c, Periyampatti, Karimangalam-tk, Karimangalam Block, Dharmapuri, Tamil Nadu - 635205. Lic. No. 12418005000586",India,['8902979035200'],['10014042001362'],https://datalabs.siva3.io/image/Eunimart_groceries_40028943_4-ruchi-magic-citron-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40028943-2_4-ruchi-magic-citron-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40028943-3_4-ruchi-magic-citron-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40028943-4_2-ruchi-magic-citron-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40028943-5_2-ruchi-magic-citron-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40028943-6_2-ruchi-magic-citron-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40028943-7_1-ruchi-magic-citron-pickle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40028943-8_1-ruchi-magic-citron-pickle.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8902979035200'}, {'FSSAI Number': '10014042001362'}, {'Manufacturer Name & ': 'Kabini Agro Foods India Pvt. Ltd. S. No 432/1 & 433/B Dindal Village & Post, Karimangalam, Dharmapuri Dist - 635111.Tamil Nadu. Lic. No. 10012042000319 B) Rohit India, No.1/162, NH7 Krishnagiri Main Road, Sf.no 324/2c, Periyampatti, Karimangalam-tk, Karimangalam Block, Dharmapuri, Tamil Nadu - 635205. Lic. No. 12418005000586'}, {'Marketed by': 'CavinKare Pvt.Ltd., 12, Cenotaph Road, Chennai - 600018.'}, {'Country of Origin': 'India'}]","CavinKare Pvt.Ltd., 12, Cenotaph Road, Chennai - 600018.",-,-,-,"Citron Pieces, Iodised Salt, Potable Water, Refined Rice Bran Oil, Chilli, Mixed Spices, Jaggery, Acidity Regulators (Ins 260 And Ins 330) And Asafoetida. Class Ii Preservatives (E211)",-,-
