L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Capsicum - Yellow, 350 g (2 pieces)","Leaving a mild fruity flavour on the tastebuds, yellow capsicums, also known as yellow bell peppers, are bell shaped, medium-sized fruit pods. They have thick and shiny skin with a fleshy texture on the inside.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1404/healthy-stir-fry/",350 g (2 pieces),pcs,350 g (2 pieces),1,1,41.18,31.3,Fresho,India,['40287309'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40287309_2-fresho-capsicum-yellow.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Yellow capsicums have powerful antioxidants and anti-inflammatory properties.
Rich in Vitamin A, B complex, C and phytonutrients. Relieves pain of bone disorders and has the capacity to relax the respiratory passage.",-,"[{'EAN Code': '40287309'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Capsicum - Yellow, Organically Grown (Loose), 1 pc","Yellow capsicum has a silky, smooth skin, which is thick and crunchy. They are perfect for adding a dash of colour, distinct taste and beautiful scent to your salad, pizza, pasta or even gravy preparations. They are sourced directly from farmers, so that you receive only the best quality ones which not only jazz up any dish but also offer health benefits. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability. Click here for delicious vegetable recipes - https://www.bigbasket.com/flavors/collections/227/fresh-vegetables/",1 pc,pcs,1 pc,1,1,45.39,34.5,Fresho,India,['40124626'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40124626_1-fresho-capsicum-yellow-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40124626-2_1-fresho-capsicum-yellow-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40124626-3_1-fresho-capsicum-yellow-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Capsicums can be widely used in spaghettis, lasagnes, pastas and salads to add a zing to the dishes. You can also use strips of capsicum in soups or combine them with chicken, turkey or egg to make tasty sandwiches. Or simply add some hummus or ranch dressing to sliced capsicums and enjoy it as a healthy side.It can be used in salads. It can be eaten raw or cooked. They can be sliced into strips and fried, roasted whole or in pieces, or chopped and incorporated into salsas or other sauces.","[{'EAN Code': '40124626'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Capsicum Red, 350 g (2 pieces)","Leaving a sweet and fruity flavour on the tastebuds, red capsicums, also known as red bell peppers, are bell shaped, medium-sized fruit pods.
They have thick and shiny skin with fleshy texture on the inside. Red bell peppers are the most ripened and sweetest of all peppers.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2347/pro-veg-platter-with-greek-yogurt-dip/",350 g (2 pieces),pcs,350 g (2 pieces),1,1,33.36,25.35,Fresho,India,['40287308'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40287308_1-fresho-capsicum-red.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40287308-2_1-fresho-capsicum-red.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Red capsicums have powerful antioxidants and anti-inflammatory properties.
Rich in Vitamin A, B complex, C and phytonutrients. Relieves pain of bone disorders and has the capacity to relax the respiratory passage.",-,"[{'EAN Code': '40287308'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot - Ooty (Loose), 1 kg","A popular sweet-tasting root vegetable, Carrots are narrow and cone shaped.
They have thick, fleshy, deeply colored root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
Fresho brings you the flavour and richness of the finest bright orange, crispy and juicy carrots.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1203/carrot-or-gajar-ki-burfi/",1 kg,kg,1 kg,1,1,93.42,53,Fresho,India,['100002720'],-,https://datalabs.siva3.io/image/Eunimart_groceries_272_12-fresho-carrot-ooty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_272-2_1-fresho-carrot-ooty.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Carrots provide the highest content of vitamin A of all the vegetables.
Brightly orange colored carrots have pigments like carotenoids and flavonoids, that provide several antioxidants and act as a defense against cancer.
They aid in maintaining oral health and also decrease the risk of stroke and other heart diseases.",-,"[{'EAN Code': '100002720'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot - Orange (Loose), 250 g","A popular sweet-tasting root vegetable, Carrots are narrow and cone shaped.
They have thick, fleshy, deeply colored root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
Fresho brings you the flavour and richness of the finest crispy and juicy carrots that are locally grown and the best of the region.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/912/carrot-halwa/",250 g,g,250 g,1,1,12.34,8,Fresho,India,['10000071'],-,https://datalabs.siva3.io/image/Eunimart_groceries_71_14-fresho-carrot-orange.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_71-3_1-fresho-carrot-orange.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Carrots provide the highest content of vitamin A of all the vegetables.
Brightly orange colored carrots have pigments like carotenoids and flavonoids, that provide several antioxidants and act as a defense against cancer.
They aid in maintaining oral health and also decrease the risk of stroke and other heart diseases.",-,"[{'EAN Code': '10000071'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road IndiranagarLandmark: Above HDFC BankBangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road IndiranagarLandmark: Above HDFC BankBangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot - Orange (Loose), 250 g","A popular sweet-tasting root vegetable, Carrots are narrow and cone shaped.
They have thick, fleshy, deeply colored root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
Fresho brings you the flavour and richness of the finest crispy and juicy carrots that are locally grown and the best of the region.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/912/carrot-halwa/",250 g,g,250 g,1,1,12.34,8,Fresho,India,['10000071'],-,https://datalabs.siva3.io/image/Eunimart_groceries_71_14-fresho-carrot-orange.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_71-3_1-fresho-carrot-orange.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Carrots provide the highest content of vitamin A of all the vegetables.
Brightly orange colored carrots have pigments like carotenoids and flavonoids, that provide several antioxidants and act as a defense against cancer.
They aid in maintaining oral health and also decrease the risk of stroke and other heart diseases.",-,"[{'EAN Code': '10000071'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road IndiranagarLandmark: Above HDFC BankBangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road IndiranagarLandmark: Above HDFC BankBangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot - Orange (Loose), 250 g","A popular sweet-tasting root vegetable, Carrots are narrow and cone shaped.
They have thick, fleshy, deeply colored root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
Fresho brings you the flavour and richness of the finest crispy and juicy carrots that are locally grown and the best of the region.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/912/carrot-halwa/",250 g,g,250 g,1,1,12.34,8,Fresho,India,['10000071'],-,https://datalabs.siva3.io/image/Eunimart_groceries_71_14-fresho-carrot-orange.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_71-3_1-fresho-carrot-orange.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Carrots provide the highest content of vitamin A of all the vegetables.
Brightly orange colored carrots have pigments like carotenoids and flavonoids, that provide several antioxidants and act as a defense against cancer.
They aid in maintaining oral health and also decrease the risk of stroke and other heart diseases.",-,"[{'EAN Code': '10000071'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road IndiranagarLandmark: Above HDFC BankBangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road IndiranagarLandmark: Above HDFC BankBangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot - Organically Grown (Loose), 1 kg","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,46.71,35.5,Fresho,India,['40049430'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40049430_4-fresho-carrot-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40049430-2_1-fresho-carrot-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40049430'}, {'Country of origin': 'India'}]",-,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot - Red, 500 g","Considered sweeter than other carrots, Red Carrots contain more of a pigment called lycopene which is also present in tomatoes.
A popular sweet-tasting root vegetable, carrots are narrow and cone shaped.
They have thick, fleshy, deeply colored root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
Fresho brings you the flavour and richness of the finest red, crispy and juicy carrots.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1366/gajar-ka-halwa-carrot-halwa/",500 g,g,500 g,1,1,30.26,23,Fresho,India,['10000382'],-,https://datalabs.siva3.io/image/Eunimart_groceries_382_10-fresho-carrot-red.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Carrots provide the highest content of vitamin A of all the vegetables.
Brightly orange colored carrots have pigments like carotenoids and flavonoids, that provide several antioxidants and act as a defense against cancer.
They aid in maintaining oral health and also decrease the risk of stroke and other heart diseases.",-,"[{'EAN Code': '10000382'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot - Red, 500 g","Considered sweeter than other carrots, Red Carrots contain more of a pigment called lycopene which is also present in tomatoes.
A popular sweet-tasting root vegetable, carrots are narrow and cone shaped.
They have thick, fleshy, deeply colored root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
Fresho brings you the flavour and richness of the finest red, crispy and juicy carrots.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1366/gajar-ka-halwa-carrot-halwa/",500 g,g,500 g,1,1,30.26,23,Fresho,India,['10000382'],-,https://datalabs.siva3.io/image/Eunimart_groceries_382_10-fresho-carrot-red.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Carrots provide the highest content of vitamin A of all the vegetables.
Brightly orange colored carrots have pigments like carotenoids and flavonoids, that provide several antioxidants and act as a defense against cancer.
They aid in maintaining oral health and also decrease the risk of stroke and other heart diseases.",-,"[{'EAN Code': '10000382'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot - Sliced, 200 g","A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped.
They have thick, fleshy, deeply coloured root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
We deliver these carrots freshly sliced, making your preparations much easier and quicker because we value your time!",200 g,g,200 g,1,1,31.58,24,Fresho,India,['40005782'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005782_5-fresho-carrot-sliced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Carrots provide the highest content of vitamin A of all the vegetables.
Brightly orange coloured carrots have pigments like carotenoids and flavonoids, that provide several antioxidants and act as a defense against cancer.
Maintain oral health and also decreases the risk of stroke and other heart diseases.",-,"[{'EAN Code': '40005782'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Carrot Strips and Beans Strip, 200 g","These beans and carrots have been chopped thinly into short strips for using in a variety of quick recipes. They are used in curries, soups, stir-fry with rice, noodles and salads.
Try out this recipe at home - https://www.bigbasket.com/flavors/collections/222/ready-to-cook-vegetable-pack-recipes/
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",200 g,g,200 g,1,1,34.21,26,Fresho,India,['40010013'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40010013_3-fresho-carrot-strips-and-beans-strip.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40010013'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
