Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product Name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image,Image,Image,Image,Image,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN,HSN,EAN,Gender,Concern,Ingredient,Conscious,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Hair Type,Warranty,Adjustable,Fastening,Filtration,Foldable,Mask Type,Package Content,Ply,Reusable,Sustainable,Benefit,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
EU00007184,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Yellow & Black Printed 4-Ply Pure Cotton Reusable Cloth Mask with Filter,"Black,Yellow",(Onesize),1,Soxytoes,199,199,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellow&BlackPrinted4-PlyPureCottonReusableClothMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellow&BlackPrinted4-PlyPureCottonReusableClothMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellow&BlackPrinted4-PlyPureCottonReusableClothMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellow&BlackPrinted4-PlyPureCottonReusableClothMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask with add-on Filter,,,,,,Printed,,,,,,,,,
EU00007185,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Black & Red Printed Cotton 4 Ply Protective Outdoor Mask with Filter,"Red,Black",(Onesize),1,Soxytoes,249,249,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesBlack&RedPrintedCotton4PlyProtectiveOutdoorMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesBlack&RedPrintedCotton4PlyProtectiveOutdoorMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesBlack&RedPrintedCotton4PlyProtectiveOutdoorMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesBlack&RedPrintedCotton4PlyProtectiveOutdoorMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Velcro,Unvalved,(N),Cloth Mask,Mask with add-on Filter,,,,,,Printed,,,,,,,,,
EU00007186,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pink Panda Printed 4-Ply Pure Cotton Reusable Cloth Mask with Filter,Pink,(Onesize),1,Soxytoes,199,199,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPinkPandaPrinted4-PlyPureCottonReusableClothMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPinkPandaPrinted4-PlyPureCottonReusableClothMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPinkPandaPrinted4-PlyPureCottonReusableClothMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPinkPandaPrinted4-PlyPureCottonReusableClothMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(Y),Cloth Mask,Mask with add-on Filter,4,,,,,Printed,,,,,,,,,
EU00007187,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pink & Beige Printed 4-Ply Pure Cotton Reusable Cloth Mask with Filter,"Beige,Pink",(Onesize),1,Soxytoes,199,199,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPink&BeigePrinted4-PlyPureCottonReusableClothMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPink&BeigePrinted4-PlyPureCottonReusableClothMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPink&BeigePrinted4-PlyPureCottonReusableClothMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPink&BeigePrinted4-PlyPureCottonReusableClothMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(Y),Cloth Mask,Mask with add-on Filter,4,,,,,Printed,,,,,,,,,
EU00007188,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,White & Yellow Printed 4-Ply Pure Cotton Reusable Cloth Mask with Filter,"White,Yellow",(Onesize),1,Soxytoes,199,199,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesWhite&YellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesWhite&YellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesWhite&YellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesWhite&YellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(Y),Cloth Mask,Mask with add-on Filter,4,,,,,Printed,,,,,,,,,
EU00007189,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Green & Yellow Printed 4-Ply Pure Cotton Reusable Cloth Mask with Filter,"Green,Yellow",(Onesize),1,Soxytoes,199,199,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesGreen&YellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesGreen&YellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesGreen&YellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesGreen&YellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(Y),Cloth Mask,Mask with add-on Filter,4,,,,,Printed,,,,,,,,,
EU00007190,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Black & Red Money Heist Printed Cotton 4-Ply Reusable Protective Outdoor Mask,"Red,Black",(Onesize),1,Soxytoes,199,199,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesBlack&RedMoneyHeistPrintedCotton4-PlyReusableProtectiveOutdoorMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesBlack&RedMoneyHeistPrintedCotton4-PlyReusableProtectiveOutdoorMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesBlack&RedMoneyHeistPrintedCotton4-PlyReusableProtectiveOutdoorMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesBlack&RedMoneyHeistPrintedCotton4-PlyReusableProtectiveOutdoorMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Velcro,Unvalved,(Y),Cloth Mask,Mask with add-on Filter,,,,,,Printed,,,,,,,,,
EU00007191,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Yellow Printed 4-Ply Pure Cotton Reusable Cloth Mask with Filter,Yellow,(Onesize),1,Soxytoes,199,199,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellowPrinted4-PlyPureCottonReusableClothMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(Y),Cloth Mask,Mask with add-on Filter,4,,,,,Printed,,,,,,,,,
EU00007192,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Yellow & Brown Dog Printed 4-Ply Cotton Reusable Cloth Mask with Filter,"Brown,Yellow",(Onesize),1,Soxytoes,249,249,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellow&BrownDogPrinted4-PlyCottonReusableClothMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellow&BrownDogPrinted4-PlyCottonReusableClothMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellow&BrownDogPrinted4-PlyCottonReusableClothMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesYellow&BrownDogPrinted4-PlyCottonReusableClothMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(N),Cloth Mask,Mask with add-on Filter,4,,,,,Printed,,,,,,,,,
EU00007193,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pink Good Vibes Only 4-Ply Pure Cotton Reusable Cloth Mask with Filter,Pink,(Onesize),1,Soxytoes,199,199,This item cannot be returned.,,,Single,Units,Cotton,"KARMA HOLDINGS PVT LTD, A-85, SECTOR 63, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPinkGoodVibesOnly4-PlyPureCottonReusableClothMaskwithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPinkGoodVibesOnly4-PlyPureCottonReusableClothMaskwithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPinkGoodVibesOnly4-PlyPureCottonReusableClothMaskwithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17SoxytoesPinkGoodVibesOnly4-PlyPureCottonReusableClothMaskwithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(Y),Cloth Mask,Mask with add-on Filter,4,,,,,,,,,,,,,,
EU00007194,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Men Pack of 25 Printed Cotton 3-Ply Reusable Outdoor Cloth Masks,Multicoloured,(L),1,EL REGALO,7825,2973,This item cannot be returned.,,,25,Units,Cotton,"El Regalo, El Regalo, A1104 Purva Skywood Harlur road, Bangalore 560068",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof25PrintedCotton3-PlyReusableOutdoorClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof25PrintedCotton3-PlyReusableOutdoorClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof25PrintedCotton3-PlyReusableOutdoorClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof25PrintedCotton3-PlyReusableOutdoorClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Male,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007195,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Men Pack of 100 Printed 3-Ply Reusable Cotton Outdoor Cloth Masks,Multicoloured,(L),1,EL REGALO,19759,7508,This item cannot be returned.,,,100,Units,Cotton,"El Regalo, El Regalo, A1104 Purva Skywood Harlur road, Bangalore 560068",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof100Printed3-PlyReusableCottonOutdoorClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof100Printed3-PlyReusableCottonOutdoorClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof100Printed3-PlyReusableCottonOutdoorClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof100Printed3-PlyReusableCottonOutdoorClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Male,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Protective Outdoor Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007196,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Men Pack of 4 Printed 3-Ply Reusable Cotton Cloth Masks,Multicoloured,(L),1,EL REGALO,1351,499,This item cannot be returned.,,,4,Units,Cotton,"El Regalo, El Regalo, A1104 Purva Skywood Harlur road, Bangalore 560068",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof4Printed3-PlyReusableCottonClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof4Printed3-PlyReusableCottonClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof4Printed3-PlyReusableCottonClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof4Printed3-PlyReusableCottonClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Male,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007197,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Men Pack of 50 Printed Cotton 3-Ply Reusable Outdoor Cloth Masks,Multicoloured,(L),1,EL REGALO,10919,4149,This item cannot be returned.,,,50,Units,Cotton,"El Regalo, El Regalo, A1104 Purva Skywood Harlur road, Bangalore 560068",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof50PrintedCotton3-PlyReusableOutdoorClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof50PrintedCotton3-PlyReusableOutdoorClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof50PrintedCotton3-PlyReusableOutdoorClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17ELREGALOMenPackof50PrintedCotton3-PlyReusableOutdoorClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Male,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007198,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Kids Pack Of 3 Printed Cotton 3-Ply Reusable Outdoor Cloth Masks,Multicoloured,(3-6Y),1,VEA,399,399,This item cannot be returned.,,,3,Units,Cotton,"ENTHUSIASM STRATEGIC MARKETING PVT LTD, Enthusiasm Strategic Mareting Private Limited. A-Wing, 703-704, Bonanza, Sahar Plaza Complex, J. B. Nagar, Andheri (East), Mumbai - 400 059, INDIA",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackOf3PrintedCotton3-PlyReusableOutdoorClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackOf3PrintedCotton3-PlyReusableOutdoorClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackOf3PrintedCotton3-PlyReusableOutdoorClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackOf3PrintedCotton3-PlyReusableOutdoorClothMasks_4.jpg,,,,,,(N),(N),(N),,,,"Boy,girl",,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007199,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pack of 2 White & Blue Printed 3-Ply & 5 Layered Reusable Outdoor Cloth Masks,"Blue,White",(3-6Y),1,VEA,349,349,This item cannot be returned.,,,2,Units,Cotton,"ENTHUSIASM STRATEGIC MARKETING PVT LTD, Enthusiasm Strategic Mareting Private Limited. A-Wing, 703-704, Bonanza, Sahar Plaza Complex, J. B. Nagar, Andheri (East), Mumbai - 400 059, INDIA",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof2White&BluePrinted3-Ply&5LayeredReusableOutdoorClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof2White&BluePrinted3-Ply&5LayeredReusableOutdoorClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof2White&BluePrinted3-Ply&5LayeredReusableOutdoorClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof2White&BluePrinted3-Ply&5LayeredReusableOutdoorClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007200,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pack of 3 Printed 3-Ply 5-Layered Reusable Outdoor Cloth Masks,Multicoloured,(3-6Y),1,VEA,399,399,This item cannot be returned.,,,3,Units,Cotton,"ENTHUSIASM STRATEGIC MARKETING PVT LTD, Enthusiasm Strategic Mareting Private Limited. A-Wing, 703-704, Bonanza, Sahar Plaza Complex, J. B. Nagar, Andheri (East), Mumbai - 400 059, INDIA",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof3Printed3-Ply5-LayeredReusableOutdoorClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof3Printed3-Ply5-LayeredReusableOutdoorClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof3Printed3-Ply5-LayeredReusableOutdoorClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof3Printed3-Ply5-LayeredReusableOutdoorClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007201,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Pack of 2 Printed White & Blue 3-Ply 5-Layered Reusable Outdoor Cloth Masks,"Blue,White",(3-6Y),1,VEA,349,349,This item cannot be returned.,,,2,Units,Cotton,"ENTHUSIASM STRATEGIC MARKETING PVT LTD, Enthusiasm Strategic Mareting Private Limited. A-Wing, 703-704, Bonanza, Sahar Plaza Complex, J. B. Nagar, Andheri (East), Mumbai - 400 059, INDIA",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof2PrintedWhite&Blue3-Ply5-LayeredReusableOutdoorClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof2PrintedWhite&Blue3-Ply5-LayeredReusableOutdoorClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof2PrintedWhite&Blue3-Ply5-LayeredReusableOutdoorClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAPackof2PrintedWhite&Blue3-Ply5-LayeredReusableOutdoorClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007202,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Kids Pack of 2 Blue & Green Printed Cotton 5 Layered Face Mask,"Green,Blue",(3-6Y),1,VEA,349,349,This item cannot be returned.,,,2,Units,Cotton,"ENTHUSIASM STRATEGIC MARKETING PVT LTD, Enthusiasm Strategic Mareting Private Limited. A-Wing, 703-704, Bonanza, Sahar Plaza Complex, J. B. Nagar, Andheri (East), Mumbai - 400 059, INDIA",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof2Blue&GreenPrintedCotton5LayeredFaceMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof2Blue&GreenPrintedCotton5LayeredFaceMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof2Blue&GreenPrintedCotton5LayeredFaceMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof2Blue&GreenPrintedCotton5LayeredFaceMask_4.jpg,,,,,,(N),(N),(N),,,,"Boy,girl",,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007203,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Kids Pack of 2 Orange & Blue Printed Cotton 5 Layered Face Mask,"Blue,Orange",(3-6Y),1,VEA,349,349,This item cannot be returned.,,,2,Units,Cotton,"ENTHUSIASM STRATEGIC MARKETING PVT LTD, Enthusiasm Strategic Mareting Private Limited. A-Wing, 703-704, Bonanza, Sahar Plaza Complex, J. B. Nagar, Andheri (East), Mumbai - 400 059, INDIA",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof2Orange&BluePrintedCotton5LayeredFaceMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof2Orange&BluePrintedCotton5LayeredFaceMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof2Orange&BluePrintedCotton5LayeredFaceMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof2Orange&BluePrintedCotton5LayeredFaceMask_4.jpg,,,,,,(N),(N),(N),,,,"Boy,girl",,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007204,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Kids Pack of 3 Beige & Blue Printed Cotton 5 Layered Filtration Face Masks,"Beige,Blue",(3-6Y),1,VEA,399,399,This item cannot be returned.,,,3,Units,Cotton,"ENTHUSIASM STRATEGIC MARKETING PVT LTD, Enthusiasm Strategic Mareting Private Limited. A-Wing, 703-704, Bonanza, Sahar Plaza Complex, J. B. Nagar, Andheri (East), Mumbai - 400 059, INDIA",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof3Beige&BluePrintedCotton5LayeredFiltrationFaceMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof3Beige&BluePrintedCotton5LayeredFiltrationFaceMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof3Beige&BluePrintedCotton5LayeredFiltrationFaceMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEAKidsPackof3Beige&BluePrintedCotton5LayeredFiltrationFaceMasks_4.jpg,,,,,,(N),(N),(N),,,,"Boy,girl",,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Protective Outdoor Mask,Mask,,,,,,Printed,,,,,,,,,
EU00007205,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Blue Blue & Pink Pack Of 2 Soft Cotton 5 Layered Filtration Face Mask,"Blue,Pink",(3-6Y),1,VEA,349,349,This item cannot be returned.,,,2,Units,Cotton,"ENTHUSIASM STRATEGIC MARKETING PVT LTD, Enthusiasm Strategic Mareting Private Limited. A-Wing, 703-704, Bonanza, Sahar Plaza Complex, J. B. Nagar, Andheri (East), Mumbai - 400 059, INDIA",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEABlueBlue&PinkPackOf2SoftCotton5LayeredFiltrationFaceMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEABlueBlue&PinkPackOf2SoftCotton5LayeredFiltrationFaceMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEABlueBlue&PinkPackOf2SoftCotton5LayeredFiltrationFaceMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VEABlueBlue&PinkPackOf2SoftCotton5LayeredFiltrationFaceMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Protective Outdoor Mask,Mask,,,,,,,,,,,,,,,
