Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product Name,Colour,Colour Shade Name,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),images.img1,images.img2,images.img3,images.img4,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN,HSN,EAN,Gender,Concern,Ingredient,Conscious,Pack Size,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Benefit,Warranty,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Features,Hex Code,Pigmentation,Sustainable,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
EU00117138,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Milano Classy Mauve Fluid Velvet Matte Lipstick 08,Pink,Classy Mauve,4-5 ML,1,Deborah,895,447,"Deborah Milano Classy Mauve Fluid Velvet Matte lipstick
Dries very quickly, ensures immediate impact colour and a feeling of lightness and high comfort on the lips
Volatile oils guarantee long-lasting properties and no transfer
The mix of oils leaves your lips hydrated, soft and smooth
For Best Results:
Apply lipstick by starting in the centre of your upper lip
Work from the centre to the outer edges, and then follow the contours of your mouth
Glide the lipstick across the entire bottom lip",,,1,Units,,"Indiflashmart, IMP & MKD BY: DEBORAH MILANO INDIA PVT. LTD.,A 163, H.K HOUSE, LADO SARAI, NEW DELHI Â30, GENERIC NAME: COSMETICS, CONTENT: 30ML, MTH & YR OF MFG: OCT 2016, MTH & YR OF IMPORT: NOV 2016, BEST BEFORE: OCT 2019, MRP: Rs. 395/- (Incl. of All Taxes), MFG BY: DEBORAH GROUP S.P.A 20135 MILANO, VIA ANGELO MAJ 19 ITALY, Consumer Care: info@deborahmilano.co.in, Telephone No. 011 - 40516590",Italy,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10DeborahMilanoClassyMauveFluidVelvetMatteLipstick08_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10DeborahMilanoClassyMauveFluidVelvetMatteLipstick08_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10DeborahMilanoClassyMauveFluidVelvetMatteLipstick08_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10DeborahMilanoClassyMauveFluidVelvetMatteLipstick08_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Dermatologically Tested,Liquid,,,Work,,Long Lasting,,,,,,Matte,Smooth Texture,#b36275,Medium Coverage,,Matte,,,,,
EU00117139,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Absolute Plush Matte Lip Crayon - Raspberry Shock 201,Maroon,201 Raspberry Shock,2-3 ML,1,Lakme,800,480,"Absolute Plush Matte Lip Crayon
Shade name 
Raspberry Shock 
Shade number 
201",,,1,Units,,"Truenet Commerce, Schwan Cosmetics Germany Gmbh & Co. KG, schwanweg 1, 90562 Heroldsberg, Germany.",Germany,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LakmeAbsolutePlushMatteLipCrayon-RaspberryShock201_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LakmeAbsolutePlushMatteLipCrayon-RaspberryShock201_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LakmeAbsolutePlushMatteLipCrayon-RaspberryShock201_3.jpg,,,,,(Y),(Y),(N),,,,,,,,,Fragrance-Free,Crayon,,,,,,,,,,,Matte,Fuller Lips,#931226,Full Coverage,,Matte,,,,,
EU00117140,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Women Peach Lip Comfort Velvet Matte Lipstick-Apple candy-1-4.2g,Peach,Apple candy,4-5 ML,1,Seven Seas,249,199,Lip Comfort Velvet Matte Lipstick-Apple candy -1-4.2g,,,1,Units,,"SEVEN SEAS BEAUTY PRODUCT, Seven Seas Beauty Product, B-68 First Floor, GT Karnal Road, Industrial Area, Near Bikanerwala, Delhi-110033",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SevenSeasWomenPeachLipComfortVelvetMatteLipstick-Applecandy-1-4.2g_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SevenSeasWomenPeachLipComfortVelvetMatteLipstick-Applecandy-1-4.2g_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SevenSeasWomenPeachLipComfortVelvetMatteLipstick-Applecandy-1-4.2g_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SevenSeasWomenPeachLipComfortVelvetMatteLipstick-Applecandy-1-4.2g_4.jpg,,,,(Y),(Y),(N),,,,Women,,Peach,,,Paraben-Free,Bullet,,,,,,,,,,,Matte,Transfer Proof,,Full Coverage,Sustainable,Matte,,,,,
EU00117141,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Lip Comfort Lightweight Matte Lipstick 4.2 g - Claret,Purple,Claret,4-5 ML,1,Seven Seas,249,199,Lip Comfort Lightweight Matte Lipstick 4.2 g - Claret,,,1,Units,,"SEVEN SEAS BEAUTY PRODUCT, Seven Seas Beauty Product, B-68 First Floor, GT Karnal Road, Industrial Area, Near Bikanerwala, Delhi-110033",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SevenSeasLipComfortLightweightMatteLipstick4.2g-Claret_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SevenSeasLipComfortLightweightMatteLipstick4.2g-Claret_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SevenSeasLipComfortLightweightMatteLipstick4.2g-Claret_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SevenSeasLipComfortLightweightMatteLipstick4.2g-Claret_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Paraben-Free,Bullet,,,,,,,,,,,Matte,High Color Payoff,,Full Coverage,Regular,Matte,,,,,
EU00117142,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Non Transfer Matte Crayon Lipstick - Hot Red,Red,Hot Red,3-3.5 ML,1,SWISS BEAUTY,249,199,Non Transfer Matte Crayon Lipstick - Hot Red,,,1,Units,,"Supercom Net, YIWU RETIN-A IMPORT AND EXPORT CO.,LTD Add :ROOM 601 UNIT 4 XIANGGANGCHENG 4 DISTRICT CHOUCHENG STREET YIWU ZHEJIANG",China,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYNonTransferMatteCrayonLipstick-HotRed_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYNonTransferMatteCrayonLipstick-HotRed_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYNonTransferMatteCrayonLipstick-HotRed_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYNonTransferMatteCrayonLipstick-HotRed_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Fragrance-Free,Crayon,,,,,,,,,,,Matte,Transfer Proof,,Full Coverage,Regular,Matte,,,,,
EU00117143,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Power Stay Set Of 3 Liquid Waterproof Matte Lipstick - 4 ml Each,Red,Candy Red 01 Cocoa Brown 16 Mauve Matte 23,4-5 ML,1,FORFOR,747,448,Power Stay Set Of 3 Non-Transfer 12Hrs Stay Liquid Matte Lipstick - 4 ml Each,,,3,Units,,"HARPREET SINGH, GRD Cosmetics Industries, Bawana-110039",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FORFORPowerStaySetOf3LiquidWaterproofMatteLipstick-4mlEach_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FORFORPowerStaySetOf3LiquidWaterproofMatteLipstick-4mlEach_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FORFORPowerStaySetOf3LiquidWaterproofMatteLipstick-4mlEach_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FORFORPowerStaySetOf3LiquidWaterproofMatteLipstick-4mlEach_4.jpg,,,,(Y),(Y),(N),,,,,Waterproof,,,,Cruelty-Free,Liquid,Waterproof,,,,Waterproof,,,,,,Matte,Transfer Proof,,Full Coverage,Regular,Matte,,,,,
EU00117144,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Lightweight Matte Liquid Mousse Lipstick 6ml - Citrus Cosmo,Pink,Citrus Cosmo,5-6 ML,1,LOVE EARTH,897,439,Lightweight Matte Liquid Mousse Lipstick 6ml - Citrus Cosmo,,,1,Units,,"Love Earth Pvt. Ltd., Love Earth Pvt. Ltd., Address:- A-145, WAZIRPUR INDUSTRIAL AREA,, WAZIRPUR, North Delhi, 110052 ; Email : contactus@loveearth.in",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LOVEEARTHLightweightMatteLiquidMousseLipstick6ml-CitrusCosmo_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LOVEEARTHLightweightMatteLiquidMousseLipstick6ml-CitrusCosmo_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LOVEEARTHLightweightMatteLiquidMousseLipstick6ml-CitrusCosmo_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LOVEEARTHLightweightMatteLiquidMousseLipstick6ml-CitrusCosmo_4.jpg,,,,(Y),(Y),(N),,,,,,,,,SLS-Free,Liquid,,,,Citrus,,,,,,,Matte,Moisturising,,Full Coverage,Regular,Matte,,,,,
EU00117145,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Lip Stain Matte Lipstick - Bold Wine,Pink,Bold Wine,3-3.5 ML,1,SWISS BEAUTY,249,199,Lip Stain Matte Lipstick,,,1,Units,,"Supercom Net, YIWU RETIN-A IMPORT AND EXPORT CO.,LTD Add :ROOM 601 UNIT 4 XIANGGANGCHENG 4 DISTRICT CHOUCHENG STREET YIWU ZHEJIANG",China,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYLipStainMatteLipstick-BoldWine_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYLipStainMatteLipstick-BoldWine_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYLipStainMatteLipstick-BoldWine_3.jpg,,,,,(Y),(Y),(N),,,,,,,,,Fragrance-Free,Crayon,,,,,,,,,,,Matte,Long Lasting,,Full Coverage,Regular,Matte,,,,,
EU00117146,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,LongWear Pink Lipstick - Blush Rush,Pink,Blush Rush,3-3.5 ML,1,W,649,519,W LongWear Lipstick - Blush Rush,,,1,Units,,"TCNS Clothing Co. Ltd, Regi India Cosmetics Pvt Ltd,Sara Ind Estate,Dehradun-248197",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10WLongWearPinkLipstick-BlushRush_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10WLongWearPinkLipstick-BlushRush_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10WLongWearPinkLipstick-BlushRush_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10WLongWearPinkLipstick-BlushRush_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Vegan,Bullet,,,,,,,,,,,Matte,Long Lasting,,Full Coverage,Regular,,,,,,
EU00117147,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Lightweight Matte Liquid Mousse Lipstick 6ml - Peach Mojito,Pink,Peach Mojito,5-6 ML,1,LOVE EARTH,897,439,Lightweight Matte Liquid Mousse Lipstick 6ml - Peach Mojito,,,1,Units,,"Love Earth Pvt. Ltd., Love Earth Pvt. Ltd., Address:- A-145, WAZIRPUR INDUSTRIAL AREA,, WAZIRPUR, North Delhi, 110052 ; Email : contactus@loveearth.in",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LOVEEARTHLightweightMatteLiquidMousseLipstick6ml-PeachMojito_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LOVEEARTHLightweightMatteLiquidMousseLipstick6ml-PeachMojito_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LOVEEARTHLightweightMatteLiquidMousseLipstick6ml-PeachMojito_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LOVEEARTHLightweightMatteLiquidMousseLipstick6ml-PeachMojito_4.jpg,,,,(Y),(Y),(N),,,,,,Peach,,,SLS-Free,Liquid,,,,,,,,,,,Matte,Smudge Proof,,Full Coverage,Regular,Matte,,,,,
EU00117148,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Mercury Velvet Soft & Creamy Long-Lasting Lipstick 4g - Nude Peach 162,Nude,Nude Peach 162,4-5 ML,1,Pierre Cardin Paris,1600,1200,Mercury Velvet Soft & Creamy Long-Lasting Lipstick 4g - Nude Peach 162,,,1,Units,,"PERFECT BRANDS, Carsibasi Cosmetic Tekstile Ltd. Sti., Serifali Neighbourhood, Bayraktar Ave. Kule Street No:19, 34775 Dudullu Osb/ Umraniye/Istanbul",Turkey,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PierreCardinParisMercuryVelvetSoft&CreamyLong-LastingLipstick4g-NudePeach162_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PierreCardinParisMercuryVelvetSoft&CreamyLong-LastingLipstick4g-NudePeach162_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PierreCardinParisMercuryVelvetSoft&CreamyLong-LastingLipstick4g-NudePeach162_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PierreCardinParisMercuryVelvetSoft&CreamyLong-LastingLipstick4g-NudePeach162_4.jpg,,,,(Y),(Y),(N),,,,,,Peach,,,Cruelty-Free,Bullet,,,,,Long Lasting,,,,,,Creme,Long Lasting,,Full Coverage,Regular,,,,,,
EU00117149,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Must Have Everyday Lip & Cheek Tint - Sheer Peach,Peach,Peach,6-8 ML,1,Iba,499,424,Iba Must Have Everyday Lip & Cheek Tint - Sheer Peach,,,1,Units,,"Ecotrail Personal Care Pvt. Ltd, Lamior Pvt Ltd",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10IbaMustHaveEverydayLip&CheekTint-SheerPeach_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10IbaMustHaveEverydayLip&CheekTint-SheerPeach_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10IbaMustHaveEverydayLip&CheekTint-SheerPeach_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10IbaMustHaveEverydayLip&CheekTint-SheerPeach_4.jpg,,,,(Y),(Y),(N),,,,,,Peach,,,Cruelty-Free,Crayon,,,,,,,,,,,Matte,Smooth Texture,,Full Coverage,Sustainable,Sheer,,,,,
EU00117150,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Set of 2 Power Stay Matte Lips Non-Transfer 12 Hours Stay Velvet Matte Liquid Lipstick 4 ml Each- Mauve Matte 23 - Cocoa Brown 16,Brown,Mauve Matte 23 - Cocoa Brown 16,8-10 ML,1,FORFOR,498,323,Set of 2 Power Stay Matte Lips Non-Transfer 12 Hours Stay Velvet Matte Liquid Lipstick 4 ml Each- Mauve Matte 23 - Cocoa Brown 16,,,2,Units,,"HARPREET SINGH, GRD Cosmetics Industries, Bawana-110039",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FORFORSetof2PowerStayMatteLipsNon-Transfer12HoursStayVelvetMatteLiquidLipstick4mlEach-MauveMatte23-CocoaBrown16_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FORFORSetof2PowerStayMatteLipsNon-Transfer12HoursStayVelvetMatteLiquidLipstick4mlEach-MauveMatte23-CocoaBrown16_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FORFORSetof2PowerStayMatteLipsNon-Transfer12HoursStayVelvetMatteLiquidLipstick4mlEach-MauveMatte23-CocoaBrown16_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FORFORSetof2PowerStayMatteLipsNon-Transfer12HoursStayVelvetMatteLiquidLipstick4mlEach-MauveMatte23-CocoaBrown16_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Vitamin E,Liquid,,,,,,,,,,,Velvet,Transfer Proof,,Full Coverage,Regular,Matte,,,,,
EU00117151,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Matte In Heaven Liquid Lipstick 4.5 ml - Grapeful 125,Pink,Grapeful 125,4-5 ML,1,Plum,499,399,Matte In Heaven Liquid Lipstick - Grapeful 125,,,1,Units,,"Pureplay skin sciences(INDIA) PRIVATE LIMITED, Maxima Solutions, Plot no - 56, Sector - IIDC, IIE, SIDCUL, Pantnagar - 263153, District - Udham Singh Nagar, Uttarakhand. M. L. No.: 6/C/UA/2015",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumMatteInHeavenLiquidLipstick4.5ml-Grapeful125_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumMatteInHeavenLiquidLipstick4.5ml-Grapeful125_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumMatteInHeavenLiquidLipstick4.5ml-Grapeful125_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumMatteInHeavenLiquidLipstick4.5ml-Grapeful125_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Vegan,Liquid,,,,,,,,,,,Matte,Non-Drying,,Full Coverage,Regular,Matte,,,,,
EU00117152,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Set of 2 Pink Show Color Pop Matte Lip Colors P24,Pink,Pink Show,Pack,1,ELLE 18,200,200,"This set consists of two lipsticks

Shade name
Pink Show P24

What it is
Matte lip colour

What it does
Gives high colour pay off
Matte texture
Gives bold shade
Matte finish
Long lasting",,,2,Units,,"Supercom Net, Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Andheri (E), Mumbai 400099",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ELLE18Setof2PinkShowColorPopMatteLipColorsP24_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ELLE18Setof2PinkShowColorPopMatteLipColorsP24_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ELLE18Setof2PinkShowColorPopMatteLipColorsP24_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ELLE18Setof2PinkShowColorPopMatteLipColorsP24_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Fragrance-Free,Bullet,,,,,Long Lasting,,,,,,Matte,Long Lasting,,Full Coverage,Regular,Matte,,,,,
EU00117153,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Lip Stain Matte Crayon Lipstick - Apricot,Orange,Apricot,3-3.5 ML,1,SWISS BEAUTY,249,186,"Lip Stain Matte Crayon Lipstick
Shade Name: Apricot",,,1,Units,,"Supercom Net, YIWU RETIN-A IMPORT AND EXPORT CO.,LTD Add :ROOM 601 UNIT 4 XIANGGANGCHENG 4 DISTRICT CHOUCHENG STREET YIWU ZHEJIANG",China,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYLipStainMatteCrayonLipstick-Apricot_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYLipStainMatteCrayonLipstick-Apricot_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYLipStainMatteCrayonLipstick-Apricot_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYLipStainMatteCrayonLipstick-Apricot_4.jpg,,,,(Y),(Y),(N),,,,,,Apricot,,,Fragrance-Free,Crayon,,,,,,,,,,,Matte,Long Lasting,,Full Coverage,Regular,Matte,,,,,
EU00117154,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Matte Me Set Of 4 Ultra Smooth Lip Cream Lipstick 5ml each,Maroon,"Sunset Orange 108, Pink Fever 109, Coffee Creme 116, Hyper Orange 122",4-5 ML,1,krayons,996,647,Matte Me Set Of 4 Ultra Smooth Matte Liquid Lip Color,,,4,Units,,"ONELOOK ENTERPRISE, GRD Cosmetics,M-96, Sector 2, D. S. I. I. D. C. Industrial Area Bawana, Delhi-110039, India",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10krayonsMatteMeSetOf4UltraSmoothLipCreamLipstick5mleach_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10krayonsMatteMeSetOf4UltraSmoothLipCreamLipstick5mleach_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10krayonsMatteMeSetOf4UltraSmoothLipCreamLipstick5mleach_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10krayonsMatteMeSetOf4UltraSmoothLipCreamLipstick5mleach_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Cruelty-Free,Liquid,,,,,,,,,,,Matte,Smudge Proof,,Full Coverage,Regular,Matte,,,,,
EU00117155,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Matterrific Highly Pigmented Non-Drying Vegan Lipstick with Vit E - Gimme Mauve 123,Pink,Gimme Mauve 123,4-5 ML,1,Plum,499,399,Matterrific Highly Pigmented Nourishing & Non-Drying Vegan Lipstick with Vitamin E - Gimme Mauve 123,,,1,Units,,"Pureplay skin sciences(INDIA) PRIVATE LIMITED, Maxima Solutions, Plot No. - 56, Sector - IIDC, IIE, SIDCUL, Pantnagar - 263153. District - Udham Singh Nagar, Uttarakhand. M. L. No.: 6/C/UA/2015",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumMatterrificHighlyPigmentedNon-DryingVeganLipstickwithVitE-GimmeMauve123_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumMatterrificHighlyPigmentedNon-DryingVeganLipstickwithVitE-GimmeMauve123_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumMatterrificHighlyPigmentedNon-DryingVeganLipstickwithVitE-GimmeMauve123_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumMatterrificHighlyPigmentedNon-DryingVeganLipstickwithVitE-GimmeMauve123_4.jpg,,,,(Y),(Y),(N),,,,,,Vitamin E,,,Vegan,Bullet,"Vitamin E,Vegan",,,,,,,,,,Matte,Non-Drying,,Full Coverage,Regular,,,,,,
EU00117156,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Matte Smooth Velvet Lipstick - Honey Chestnut 306,Brown,Honey Chestnut 306,3-3.5 ML,1,SWISS BEAUTY,199,159,"Matte Smooth Velvet Lipstick
Shade name
Honey Chestnut 
Shade number 
306",,,1,Units,,"Supercom Net, YIWU RETIN-A IMPORT AND EXPORT CO.,LTD Add :ROOM 601 UNIT 4 XIANGGANGCHENG 4 DISTRICT CHOUCHENG STREET YIWU ZHEJIANG",China,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYMatteSmoothVelvetLipstick-HoneyChestnut306_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYMatteSmoothVelvetLipstick-HoneyChestnut306_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYMatteSmoothVelvetLipstick-HoneyChestnut306_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SWISSBEAUTYMatteSmoothVelvetLipstick-HoneyChestnut306_4.jpg,,,,(Y),(Y),(N),,,,,,Honey,,,Fragrance-Free,Bullet,,,,,,,,,,,Matte,Waterproof,,Full Coverage,Regular,Matte,,,,,
EU00117157,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Set Of 2 Office Look Collection - Liquid Lipsticks,Nude,"Nude brown, peach",0-10 ML,1,KLENVOR,1398,1148,Set Of 2 Office Look Collection - Liquid Lipsticks,,,2,Units,,"Klenvor Lifestyle LLP, Star Color Cosmetics LLPD7, Unit no -129 to 134,Bhumi world, Pimplas Village, Mumbai-Nashik Highway, Before Kalyan-Bhiwandi Naka, Opp Tata Amantra, Pimplas, Thane, Maharashtra 421302",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10KLENVORSetOf2OfficeLookCollection-LiquidLipsticks_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10KLENVORSetOf2OfficeLookCollection-LiquidLipsticks_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10KLENVORSetOf2OfficeLookCollection-LiquidLipsticks_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10KLENVORSetOf2OfficeLookCollection-LiquidLipsticks_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Vegan,Liquid,,,,,,,,,,,Matte,Non-Drying,,Full Coverage,Sustainable,,,,,,
