L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Ingredients,Ingredient,Specification,About
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Pork Classic Salami, 250 g PKT","At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Pork Salami is the mildly flavoured and integral part of any breakfast.",250 g PKT,g,250 g PKT,1,1,250,250,"Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",India,['40162597'],['10013064000295'],https://datalabs.siva3.io/image/Eunimart_groceries_40162597_1-la-carne-pork-classic-salami.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162597-2_1-la-carne-pork-classic-salami.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162597-3_1-la-carne-pork-classic-salami.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162597-4_1-la-carne-pork-classic-salami.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw in chilled conditions. 
Pan fry - Heat a little oil and fry sausages on low flame till desired colour and temperature is achieved. 
Grill - Apply oil and turn the sausages till desired colour and temperature is achieved. 
Microwave - Heat till the desired temperature is achieved.","['EAN Code: 40162597', 'Country of origin: India', 'FSSAI Number: 10013064000295', 'Manufactured & Marketed by: Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051', 'Best before 01-09-2023', '","Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",-,-,-,"Pork Meat, Chicken, Water, Common Salt, Spices & Condiments (Garlic, White Pepper, Coriander, Nutmeg, Cinnamon, Cumin Powder, Red Chilli Powder)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Pork Cocktail Sausage, 500 g PKT","At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Cocktail sausages are an ideal snack for parties.",500 g PKT,g,500 g PKT,1,1,450,450,"Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",India,['40161846'],['10013064000295'],https://datalabs.siva3.io/image/Eunimart_groceries_40161846_2-la-carne-pork-cocktail-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161846-2_2-la-carne-pork-cocktail-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161846-3_2-la-carne-pork-cocktail-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161846-4_1-la-carne-pork-cocktail-sausage.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw in chilled conditions. 
Pan Fry - Heat a little oil and fry sausages on low flame till desired colour and temperature is achieved. 
Grill - Apply oil and turn the sausages till desired colour and temperature is achieved. 
Steam - Place in a preheated steamer till the desired temperature is achieved.","['EAN Code: 40161846', 'Country of origin: India', 'FSSAI Number: 10013064000295', 'Manufactured & Marketed by: Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051', 'Best before 01-09-2023', '","Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",-,-,-,"Pork Meat, Chicken, Water, Wheat Flour, Soy, Common Salt, Spices & Condiments (Paprika, Beetroot powder)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Pork Nuremburg Sausage, 500 g PKT","At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Traditional German recipe, which is delicately spiced with garlic and herbs.",500 g PKT,g,500 g PKT,1,1,425,425,"Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",India,['40161847'],['10013064000295'],https://datalabs.siva3.io/image/Eunimart_groceries_40161847_2-la-carne-pork-nuremburg-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161847-2_2-la-carne-pork-nuremburg-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161847-3_2-la-carne-pork-nuremburg-sausage.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161847-4_1-la-carne-pork-nuremburg-sausage.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw in chilled conditions. 
Pan Fry - Heat a little oil and fry sausages on low flame till desired colour and temperature is achieved. 
Grill - Apply oil and turn the sausages till desired colour and temperature is achieved. 
Steam - Place in a preheated steamer till the desired temperature is achieved.","['EAN Code: 40161847', 'Country of origin: India', 'FSSAI Number: 10013064000295', 'Manufactured & Marketed by: Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051', 'Best before 01-09-2023', '","Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",-,-,-,"Pork Meat, Chicken, Water, Common Salt, Spices & Condiments (Garlic, White Pepper, Cardamom, Marjoram)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Pork Premium Bacon Bits, 250 g PKT","At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Natural wood smoked bacon bits, ideal for sprinkling in salads, scrambled eggs, pizza or rice.",250 g PKT,g,250 g PKT,1,1,275,275,"Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",India,['8906063892564'],['10013064000295'],https://datalabs.siva3.io/image/Eunimart_groceries_40162596_1-la-carne-pork-premium-bacon-bits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162596-2_1-la-carne-pork-premium-bacon-bits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162596-3_1-la-carne-pork-premium-bacon-bits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162596-4_1-la-carne-pork-premium-bacon-bits.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw in chilled conditions. 
Pan Fry - Heat a little oil and fry sausages on low flame till desired colour and temperature is achieved. 
Grill - Apply oil and turn the sausages till desired colour and temperature is achieved.","['EAN Code: 8906063892564', 'Country of origin: India', 'FSSAI Number: 10013064000295', 'Manufactured & Marketed by: Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051', 'Best before 01-09-2023', '","Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",-,-,-,"Pork Meat, Chicken, Water, Common Salt",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Pork Premium Bacon, 250 g PKT","At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Natural wood smoked pork bacon star of American style bacon.",250 g PKT,g,250 g PKT,1,1,400,400,"Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",India,['40161849'],['10013064000295'],https://datalabs.siva3.io/image/Eunimart_groceries_40161849_1-la-carne-pork-premium-bacon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161849-2_1-la-carne-pork-premium-bacon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161849-3_1-la-carne-pork-premium-bacon.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40161849-4_1-la-carne-pork-premium-bacon.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw in chilled conditions. 
Pan Fry - Heat a little oil and fry sausages on low flame till desired colour and temperature is achieved. 
Grill - Apply oil and turn the sausages till desired colour and temperature is achieved.","['EAN Code: 40161849', 'Country of origin: India', 'FSSAI Number: 10013064000295', 'Manufactured & Marketed by: Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051', 'Best before 01-09-2023', '","Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",-,-,-,"Pork Meat, Water, Common Salt",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Pork Premium Ham, 250 g PKT","At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Pork Ham is richly flavoured and traditional.",250 g PKT,g,250 g PKT,1,1,325,325,"Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",India,['40162598'],['10013064000295'],https://datalabs.siva3.io/image/Eunimart_groceries_40162598_1-la-carne-pork-premium-ham.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162598-2_1-la-carne-pork-premium-ham.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162598-3_1-la-carne-pork-premium-ham.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162598-4_1-la-carne-pork-premium-ham.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw in chilled conditions. 
Pan Fry - Heat a little oil and fry the Ham on low flame till desired colour and temperature is achieved. 
Microwave - Heat for about 30 seconds till the desired temperature is achieved.","['EAN Code: 40162598', 'Country of origin: India', 'FSSAI Number: 10013064000295', 'Manufactured & Marketed by: Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051', 'Best before 01-09-2023', '","Primo Foods Pvt. Ltd. Plot No 274, Sector 6, IMT Manesar, Gurugram 122051",-,-,-,"Pork Meat, Water, Common Salt, Soya.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Sausage - Chicken Chilli Cheese, 300 g Pouch","Turkey meat (65%), Chicken Meat, Water, Edible common Salt, Emulsifier E452, Natural Smoke Flavour, Colour Fixative E260",300 g Pouch,g,300 g Pouch,1,1,340,340,Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,India,['40063440'],[''],https://datalabs.siva3.io/image/Eunimart_groceries_40063440_1-la-carne-sausage-chicken-chilli-cheese.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063440-2_1-la-carne-sausage-chicken-chilli-cheese.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063440-3_1-la-carne-sausage-chicken-chilli-cheese.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40063440', 'Manufactured & Marketed by:Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051', 'Country of origin: India', 'FSSAI Number :', 'Best before 01-09-2023', '",Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,-,-,-,"chicken Meat(85%), Water, Processed Cheese soya, Edible common salt, Spices & condiments (Red chilli, Coriander, White & Black pepper Edible strach, Vegetable powders, Emulsific E-452, Dextros, Yeast extract powder, Antioxidants E-316 & E-300, Colour fixative E-250. contains natural smoke.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Sausage - Chicken Chorizo Picante, 300 g Pouch","chicken Meat(85%), Water, Processed Cheese soya, Edible common salt, Spices & condiments (Red chilli, Coriander, White & Black pepper Edible strach, Vegetable powders, Emulsific E-452, Dextros, Yeast extract powder, Antioxidants E-316 & E-300, Colour fixative E-250. contains natural smoke.",300 g Pouch,g,300 g Pouch,1,1,350,350,Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,India,['40063442'],[''],https://datalabs.siva3.io/image/Eunimart_groceries_40063442_1-la-carne-sausage-chicken-chorizo-picante.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063442-2_1-la-carne-sausage-chicken-chorizo-picante.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40063442', 'Manufactured & Marketed by:Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051', 'Country of origin: India', 'FSSAI Number :', 'Best before 01-09-2023', '",Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,-,-,-,"Chickens meat (86%), Water, Herbs & spices, Edible Salt, Soya, Edible strach, Emulsifier-452, Colour Fixative-250, Contains permitted natural flavour.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Sausage - Chicken Piri Piri, 300 g Pouch","Chickens meat (86%), Water, Herbs & spices, Edible Salt, Soya, Edible strach, Emulsifier-452, Colour Fixative-250, Contains permitted natural flavour.",300 g Pouch,g,300 g Pouch,1,1,340,340,Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,India,['40063443'],[''],https://datalabs.siva3.io/image/Eunimart_groceries_40063443_1-la-carne-sausage-chicken-piri-piri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063443-2_1-la-carne-sausage-chicken-piri-piri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40063443', 'Manufactured & Marketed By:Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051', 'Country of origin: India', 'FSSAI Number :', 'Best before 01-09-2023', '",Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,-,-,-,"Chicken meat (80%), Water, Spices Condiments & Herbs (Ginger, Garlic, Red chilli, Basil, Paprika,Onion) Edible common salt, Emulsifier E-452, Edible strach, Dextrose Lemon oil, Yeast extract powder, Antioxidants E-316 & E-300 Contains natural and identical flavouring substances.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Sausage - Cocktail Chicken Frankfurters, 200 g Pouch","Chicken meat (80%), Water, Spices Condiments & Herbs (Ginger, Garlic, Red chilli, Basil, Paprika,Onion) Edible common salt, Emulsifier E-452, Edible strach, Dextrose Lemon oil, Yeast extract powder, Antioxidants E-316 & E-300 Contains natural and identical flavouring substances.",200 g Pouch,g,200 g Pouch,1,1,330,330,Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,India,['8906063892212'],[''],https://datalabs.siva3.io/image/Eunimart_groceries_40063444_1-la-carne-sausage-cocktail-chicken-frankfurters.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063444-2_1-la-carne-sausage-cocktail-chicken-frankfurters.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8906063892212', 'Manufactured & Marketed by:Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051', 'Country of origin: India', 'FSSAI Number :', 'Best before 01-09-2023', '",Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,-,-,-,"Chicken meat (84%), Water, Edible Salt, Soya, Edible Strach, Dextrose, yeast extract, Anti-oxidant-300, Emulsifier 452, Herbs & spicies, vegetable Powder, Colour Fixative-250. Contains permitted natural flavour.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Sausage - New York Style Chicken Frankfurers, 300 g Pouch","Chicken meat (84%), Water, Edible Salt, Soya, Edible Strach, Dextrose, yeast extract, Anti-oxidant-300, Emulsifier 452, Herbs & spicies, vegetable Powder, Colour Fixative-250. Contains permitted natural flavour.",300 g Pouch,g,300 g Pouch,1,1,330,330,Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,India,['40063439'],[''],https://datalabs.siva3.io/image/Eunimart_groceries_40063439_1-la-carne-sausage-new-york-style-chicken-frankfurers.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063439-2_1-la-carne-sausage-new-york-style-chicken-frankfurers.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063439-3_1-la-carne-sausage-new-york-style-chicken-frankfurers.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40063439', 'Manufactured & Marketed By:Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051', 'Country of origin: India', 'FSSAI Number :', 'Best before 01-09-2023', '",Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,-,-,-,"chicken meat (84%), Water, Edible Salt, Soya, Edible Sttrach, Dextrose, yeast extracts, Anti-oxidant E-300, Emulsifier E-452, Herbs & spices, Vegetable Powder, Colour fixative-E-250 Contains permitted natural flavour.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,La Carne,"La Carne Sausage - Traditional Pork Kransky, 280 g Pouch","chicken meat (84%), Water, Edible Salt, Soya, Edible Sttrach, Dextrose, yeast extracts, Anti-oxidant E-300, Emulsifier E-452, Herbs & spices, Vegetable Powder, Colour fixative-E-250 Contains permitted natural flavour.",280 g Pouch,g,280 g Pouch,1,1,375,375,Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,India,['40063438'],[''],https://datalabs.siva3.io/image/Eunimart_groceries_40063438_2-la-carne-sausage-traditional-pork-kransky.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063438-2_2-la-carne-sausage-traditional-pork-kransky.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063438-3_1-la-carne-sausage-traditional-pork-kransky.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063438-4_1-la-carne-sausage-traditional-pork-kransky.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40063438-5_1-la-carne-sausage-traditional-pork-kransky.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40063438', 'Manufactured & Marketed by:Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051', 'Country of origin: India', 'FSSAI Number :', 'Best before 01-09-2023', '",Plot No. 274|Sector 6|IMT Manesar|Gurgaon 122051,-,-,-,"Pork meat (83%), Water, Edible salt, Herbs & spices, Emuslsifier e452, Colour fixative E250.Contains permitted natural flavour.",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,MEISTERWURST,"MEISTERWURST Pork Bacon Sausages - Smoked, 300 g","Sausages are a quintessential crowd puller, party pleaser and a hit with the kids. Simple understated yet full of flavour, a twist on the classic German plain Pork sausage is Meisterwurst's Bacon Pork Sausage. Packed with smoked minced 'Streaky Bacon', they ooze flavour! Surprise kids with these delish sausages, rustle up with creamy mash potatoes or simply unwind with delectable Bacon Pork Sausage canapÂ‚Â©s. Drool-worthy!",300 g,g,300 g,1,1,705,705,"Arthur's Food Company Pvt Ltd, No- 14 H, KIADB Industrial Area,Attibele, Bangalore 562107",India,['40204538'],['10012043000033'],https://datalabs.siva3.io/image/Eunimart_groceries_40204538_1-meisterwurst-pork-bacon-sausages-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204538-2_1-meisterwurst-pork-bacon-sausages-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204538-3_1-meisterwurst-pork-bacon-sausages-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204538-4_1-meisterwurst-pork-bacon-sausages-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204538-5_1-meisterwurst-pork-bacon-sausages-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204538-6_1-meisterwurst-pork-bacon-sausages-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204538-7_1-meisterwurst-pork-bacon-sausages-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204538-8_1-meisterwurst-pork-bacon-sausages-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Thaw. Fry in pan for 2-3 minutes each sides until golden roasted.,"['EAN Code: 40204538', 'FSSAI Number: 10012043000033', ""Manufacturer Name & : Arthur's Food Company Pvt Ltd, No- 14 H, KIADB Industrial Area,Attibele, Bangalore 562107"", 'Marketed by: Bon Appetit ,No- 14 H, KIADB Industrial Area,Attibele, Bangalore 562107', 'Country of Origin: India', 'Best before 31-05-2023', '","Bon Appetit ,No- 14 H, KIADB Industrial Area,Attibele, Bangalore 562107",-,-,-,"Pork Meat 75%, Water, Powdered Dextrose, Powdered Sugar, Milk Solids, Honey, Garlic, Sodium Nitrate (INS-250), Sodium Isoascorbate INS-316, Sodium Polyphosphate INS-452(i), Carageenan (INS-407)",-,-,-
