L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Leg Pieces, Fresh & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs, (Made of Goat kid meat and each piece will be 30 to 35g made from leg portion only.) 3-4 people 0-4 degrees Celsius.
Lamb meat is one of the most widely consumed meats in the world. Lamb meat is very tasty in any form, whether curry, fried or barbecued. Ideal for preparing delicious curries. Fresho procures its meat from trusted vendors so that you receive the best in terms of taste and quality. It is hygienically packed, stored and transported in a temperature-controlled environment to keep freshness and quality intact. Goat meat is loaded with all the required healthy nutrients for the body in excessive amounts. It is a very nutritional food for your health. Fresho Mutton Goatkid - Leg Pieces are very fresh and perfect to cook or grill on special occasions.",250 g,g,250 g,9,1,558,350,Bigbasket,India,['40227664'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227664_2-fresho-mutton-goat-kid-leg-pieces-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227664-2_2-fresho-mutton-goat-kid-leg-pieces-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227664'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goatkid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Ribs Chop, Tender & Juicy, 5 To 8 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 5 To 8 pcs (Each piece of 30 to 45 g) 2-3 people 0-4 degrees Celsius.
Fresho Mutton Lamb Ribs Chop is perfect for mutton starters or curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton-chop when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours",250 g,g,250 g,8,1,506,314,Bigbasket,India,['40227659'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227659_2-fresho-mutton-goat-kid-ribs-chop-tender-juicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227659-2_2-fresho-mutton-goat-kid-ribs-chop-tender-juicy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227659'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Ribs Chop, Tender & Juicy, 5 To 8 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 5 To 8 pcs (Each piece of 30 to 45 g) 2-3 people 0-4 degrees Celsius.
Fresho Mutton Lamb Ribs Chop is perfect for mutton starters or curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton-chop when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours",250 g,g,250 g,8,1,506,314,Bigbasket,India,['40227659'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227659_2-fresho-mutton-goat-kid-ribs-chop-tender-juicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227659-2_2-fresho-mutton-goat-kid-ribs-chop-tender-juicy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227659'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Ribs Chop, Tender & Juicy, 5 To 8 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 5 To 8 pcs (Each piece of 30 to 45 g) 2-3 people 0-4 degrees Celsius.
Fresho Mutton Lamb Ribs Chop is perfect for mutton starters or curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton-chop when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours",250 g,g,250 g,8,1,506,314,Bigbasket,India,['40227659'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227659_2-fresho-mutton-goat-kid-ribs-chop-tender-juicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227659-2_2-fresho-mutton-goat-kid-ribs-chop-tender-juicy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227659'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Shoulder Pieces, Fresh & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (All the pieces are from shoulder portion and each piece is of 30 to 35g size) 2-3 people 0-4 deg Celsius.
Fresho Mutton Goat kid - Shoulder Pieces are perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227670'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227670_1-fresho-mutton-goatkid-shoulder-pieces-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227670-2_1-fresho-mutton-goatkid-shoulder-pieces-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227670'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Shoulder Pieces, Fresh & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (All the pieces are from shoulder portion and each piece is of 30 to 35g size) 2-3 people 0-4 deg Celsius.
Fresho Mutton Goat kid - Shoulder Pieces are perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227670'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227670_1-fresho-mutton-goatkid-shoulder-pieces-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227670-2_1-fresho-mutton-goatkid-shoulder-pieces-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227670'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Shoulder Pieces, Fresh & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (All the pieces are from shoulder portion and each piece is of 30 to 35g size) 2-3 people 0-4 deg Celsius.
Fresho Mutton Goat kid - Shoulder Pieces are perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227670'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227670_1-fresho-mutton-goatkid-shoulder-pieces-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227670-2_1-fresho-mutton-goatkid-shoulder-pieces-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227670'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Steak, Fresh & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7-9 pcs (Each piece of 30 to 35g) 2-3 people 0-4 deg Celsius.
A steak is meat sliced across the muscle fibres, potentially including a bone. For some meats, such as lamb and mutton, chevon, and veal, these cuts are often referred to as chops. Some cured meat, such as gammon, is commonly served as steak. Fresho Mutton Goatkid Steak is a perfectly cut piece for you to enjoy your special occasion. It is cooked till tender on low heat. Get soft and tender ready to cook mutton steak with Fresho. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227673'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227673_1-fresho-mutton-goatkid-steak-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227673-2_1-fresho-mutton-goatkid-steak-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227673'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Steak, Fresh & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7-9 pcs (Each piece of 30 to 35g) 2-3 people 0-4 deg Celsius.
A steak is meat sliced across the muscle fibres, potentially including a bone. For some meats, such as lamb and mutton, chevon, and veal, these cuts are often referred to as chops. Some cured meat, such as gammon, is commonly served as steak. Fresho Mutton Goatkid Steak is a perfectly cut piece for you to enjoy your special occasion. It is cooked till tender on low heat. Get soft and tender ready to cook mutton steak with Fresho. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227673'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227673_1-fresho-mutton-goatkid-steak-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227673-2_1-fresho-mutton-goatkid-steak-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227673'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid - Steak, Fresh & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7-9 pcs (Each piece of 30 to 35g) 2-3 people 0-4 deg Celsius.
A steak is meat sliced across the muscle fibres, potentially including a bone. For some meats, such as lamb and mutton, chevon, and veal, these cuts are often referred to as chops. Some cured meat, such as gammon, is commonly served as steak. Fresho Mutton Goatkid Steak is a perfectly cut piece for you to enjoy your special occasion. It is cooked till tender on low heat. Get soft and tender ready to cook mutton steak with Fresho. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227673'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227673_1-fresho-mutton-goatkid-steak-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227673-2_1-fresho-mutton-goatkid-steak-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227673'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid Neck, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (Each piece of 30 to 35 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Goatkid Neck pcs might not seem like the most, well, glamorous, cut of mutton, but we think it's one of best. Really richly flavoured, mutton neck has beautiful internal marbling that makes it succulent and versatile. Cooked quickly or slowly, the marbling mingles with the meat making it super-moist and sweetly flavoured. Not bad for such an affordable cut.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227676'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227676_1-fresho-mutton-goat-kid-neck.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227676'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid Neck, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (Each piece of 30 to 35 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Goatkid Neck pcs might not seem like the most, well, glamorous, cut of mutton, but we think it's one of best. Really richly flavoured, mutton neck has beautiful internal marbling that makes it succulent and versatile. Cooked quickly or slowly, the marbling mingles with the meat making it super-moist and sweetly flavoured. Not bad for such an affordable cut.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227676'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227676_1-fresho-mutton-goat-kid-neck.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227676'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid Neck, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g 7 to 9 pcs (Each piece of 30 to 35 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Goatkid Neck pcs might not seem like the most, well, glamorous, cut of mutton, but we think it's one of best. Really richly flavoured, mutton neck has beautiful internal marbling that makes it succulent and versatile. Cooked quickly or slowly, the marbling mingles with the meat making it super-moist and sweetly flavoured. Not bad for such an affordable cut.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227676'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227676_1-fresho-mutton-goat-kid-neck.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227676'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Goat Kid.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Goat Kid Rack, 500 g","Visually stunning, and on the bone for maximum flavour, Fresho Mutton Goatkid Rack of Lamb represents a choice line up of succulent lamb chops in one place. This is ideal as a smaller roasting joint for two, promising the qualities that set our lamb apart. That is, rich flavours owing to the lush pastures of our farms where our flocks mature on diets of wild flowers, herbs, and natural grasses. Seasonally tender rack of lamb, expertly matured and hand prepared by specialist butchers.",500 g,g,500 g,1,1,1078,674,Bigbasket,India,['40227688'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227688_1-fresho-mutton-goat-kid-rack.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227688'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton.
