L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,From The Brand,Package Contains,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Samudra,"Samudra Lex Cream Sandwich Biscuits - Choco Flavour, 190 g","Enjoy the chocolatey flavor sandwiched between crunchy biscuits which will leave you wanting for more with every bite. Lex cream sandwich biscuits make a delicious snack with the perfect mix of sweet and salty and can be relished any time of the day. They are loved by children and adults alike and make an ideal snack for school or office. Allergen information: Contains wheat (gluten) and milk derivatives. Manufactured in a facility that also processes products containing eggs, tree nuts, peanuts, barley, sesame and soya derivatives. Weight : 190 g Store in a cool dry place.",190 g,g,190 g,1,1,200,200,"Huasin Food Industries Sdn. Bhd.(Co. No.409658 -D) Lot No.2, Jalan Utarid U5/13 Seksyen U5, 40150 Shah Alam Selangor Darul Ehsan, Malaysia",India/Malaysia,['40114488'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40114488_3-samudra-lex-cream-sandwich-biscuits-choco-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114488-2_3-samudra-lex-cream-sandwich-biscuits-choco-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114488-3_3-samudra-lex-cream-sandwich-biscuits-choco-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114488-4_3-samudra-lex-cream-sandwich-biscuits-choco-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114488-5_2-samudra-lex-cream-sandwich-biscuits-choco-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114488-6_2-samudra-lex-cream-sandwich-biscuits-choco-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114488-7_2-samudra-lex-cream-sandwich-biscuits-choco-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct Consumption,"['EAN Code: 40114488', 'Manufactured by: Huasin Food Industries Sdn. Bhd.(Co. No.409658 -D) Lot No.2, Jalan Utarid U5/13 Seksyen U5, 40150 Shah Alam Selangor Darul Ehsan, Malaysia', 'Marketed by: SHS global 8th Qutbi Manzil, giya Compound, 2nd Hasnabad Lane, Santacruz (West), Mumbai - 400054.', 'Country of Origin: India, Malaysia', 'Best before 16-10-2023', '","SHS global 8th Qutbi Manzil, giya Compound, 2nd Hasnabad Lane, Santacruz (West), Mumbai - 400054.",-,-,-,-,"Wheat Flour, Vegetable Oil (Palm Oil), Sugar, Cocoa Powder, Milk Powder,Maltose Syrup,Corn Starch, Maltodextrin, Whey Powder, Cocoa Mass, Salt, Emulsifier (Soya Lecithin (E322)), Raising Agents (Ammonium Bicarbonate (E503 (ii)), Sodium Bicarbonate (E500(ii)), Disodium Diphosphate (E450(i)), Yeast, Flavouring (Vanillin, Chocolate)",-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Samudra,"Samudra Lex Cream Sandwich Biscuits - Lemon Flavour, 190 g","Enjoy the tangy lemon flavor sandwiched between crunchy biscuits which will leave you wanting for more with every bite. Lex cream sandwich biscuits make a delicious snack with the perfect mix of sweet and salty and can be relished any time of the day. They are loved by children and adults alike and make an ideal snack for school or office. Allergen information: Contains wheat (gluten) and milk derivatives. Manufactured in a facility that also processes products containing eggs, tree nuts, peanuts, barley, sesame and soya derivatives. Weight : 190 g Store in a cool dry place.",190 g,g,190 g,1,1,200,200,"Huasin Food Industries Sdn. Bhd.(Co. No.409658 -D) Lot No.2, Jalan Utarid U5/13 Seksyen U5, 40150 Shah Alam Selangor Darul Ehsan, Malaysia",India/Malaysia,['40114489'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40114489_3-samudra-lex-cream-sandwich-biscuits-lemon-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114489-2_3-samudra-lex-cream-sandwich-biscuits-lemon-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114489-3_3-samudra-lex-cream-sandwich-biscuits-lemon-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114489-4_3-samudra-lex-cream-sandwich-biscuits-lemon-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114489-5_2-samudra-lex-cream-sandwich-biscuits-lemon-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114489-6_2-samudra-lex-cream-sandwich-biscuits-lemon-flavour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40114489-7_2-samudra-lex-cream-sandwich-biscuits-lemon-flavour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Direct Consumption,"['EAN Code: 40114489', 'Manufactured by: Huasin Food Industries Sdn. Bhd.(Co. No.409658 -D) Lot No.2, Jalan Utarid U5/13 Seksyen U5, 40150 Shah Alam Selangor Darul Ehsan, Malaysia', 'Marketed by: SHS global 8th Qutbi Manzil, giya Compound, 2nd Hasnabad Lane, Santacruz (West), Mumbai - 400054.', 'Country of Origin: India, Malaysia', 'Best before 16-10-2023', '","SHS global 8th Qutbi Manzil, giya Compound, 2nd Hasnabad Lane, Santacruz (West), Mumbai - 400054.",-,-,-,-,"Wheat Flour, Vegetable Oil (Palm Oil), Sugar, Glucose Syrup,Corn Starch, Skimmed Milk Powder, Salt, Whey Powder, Citric Acid, Emulsifier (Soya Lecithin (E322)), Raising Agents (Ammonium Bicarbonate (E503 (ii)), Sodium Bicarbonate (E500(ii)), Disodium Diphosphate (E450(i)), Yeast, Flavouring (Lemon)",-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Sanjay,"Sanjay Heart Biscuits, 150 g Boppe Pouch",Sanjay Condiments Heart Biscuits are heart-shaped light and crunchy biscuits. It is delicious and melts in the mouth sugary cookies with a flaky texture. These biscuits are made from all good quality ingredients. They are baked to perfection with their peculiar taste and texture is sure to entice your taste buds. Enjoy these tasty heart biscuits whenever you want or enjoy them with a loved one to make memories.,150 g Boppe Pouch,g,150 g Boppe Pouch,1,1,69,69,"SANJAY CONDIMENTS, #42,KalyanaNagar Nagarbhavi Main Road Bengaluru -560072.",India,['8908001954396'],['21219182000380'],https://datalabs.siva3.io/image/Eunimart_groceries_40207732_1-sanjay-heart-biscuits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207732-2_1-sanjay-heart-biscuits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207732-3_1-sanjay-heart-biscuits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207732-4_1-sanjay-heart-biscuits.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207732-5_1-sanjay-heart-biscuits.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code:8908001954396', 'Country Of Origin: India', 'FSSAI Numver: 21219182000380', 'Manufactured & Marketed by: SANJAY CONDIMENTS, #42,KalyanaNagar Nagarbhavi Main Road Bengaluru -560072.', 'Best Before__PSL__ from the date of delivery', '","SANJAY CONDIMENTS, #42,KalyanaNagar Nagarbhavi Main Road Bengaluru -560072.",-,-,-,-,Raw Seeds & Salt.,-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Sapphire,"Sapphire Magic Stix Wafer Rolls - Chocolate Flavoured Cream, 200 g","Sapphire Chocolate Magic Stix Wafer Rolls 200 g Pack are crispy, sweet, very thin, and dry snacks with chocolate flavored cream in center. This gift box of Sapphire Magic Stix contain wafer rolls in food-grade plastic box. These are mouthwatering wafer rolls to show the standard of hospitality to your guests. Allergen information: Contains wheat, corn and soy. Weight: 200 g Store in cool, dry place away from direct sunlight and heat.",200 g,g,200 g,1,1,175,175,"Network Foods Industries SDN. BHD. Lot 3, Persiaran Raja Muda, Seksyen 16, 40000 Shah Alam, Selangor, Malaysia.",Malaysia,['40075925'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40075925_2-sapphire-magic-stix-wafer-rolls-chocolate-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075925-2_2-sapphire-magic-stix-wafer-rolls-chocolate-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075925-3_2-sapphire-magic-stix-wafer-rolls-chocolate-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075925-4_1-sapphire-magic-stix-wafer-rolls-chocolate-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075925-5_1-sapphire-magic-stix-wafer-rolls-chocolate-flavoured-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Children's party, Gifiting purpose, Ice cream with Rolls, Tea Party.","['EAN Code: 40075925', 'Manufactured by: Network Foods Industries SDN. BHD. Lot 3, Persiaran Raja Muda, Seksyen 16, 40000 Shah Alam, Selangor, Malaysia.', 'Marketed by: Dugar Overseas Pvt.Ltd. D- 64, 2nd floor, Chattarpur Enclave New Delhi - 110074', 'Country of Origin: Malaysia', 'Best before 16-10-2023', '","Dugar Overseas Pvt.Ltd. D- 64, 2nd floor, Chattarpur Enclave New Delhi - 110074",-,-,-,-,"Wafer - Wheat Flour, Sugar, Edible Vegetable Oil, Permitted Flavour, Salt, Emulsifier (E322); Cream - Sugar Edible Vegetable Oil & Fat, Cocoa Powder, Corn Flour, Maltodextrin, Permitted Flavour, Emulsifier (E322), Salt. Contains added artificial flavouring.",-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Sapphire,"Sapphire Magic Stix Wafer Rolls - Chocolate Hazelnut Flavoured Cream, 200 g","Chocolate hazelnut cream flavoured wafer rolls. Great for Children's party, Gifiting purpose, Ice cream with Rolls. Allergen information: Contains wheat, corn and soy. Weight: 200 g Store in cool, dry place away from direct sunlight and heat.",200 g,g,200 g,1,1,175,175,"Network Foods Industries SDN. BHD. Lot 3, Persiaran Raja Muda, Seksyen 16, 40000 Shah Alam, Selangor, Malaysia.",Malaysia,['955699130402'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40075923_1-sapphire-magic-stix-wafer-rolls-chocolate-hazelnut-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075923-2_2-sapphire-magic-stix-wafer-rolls-chocolate-hazelnut-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075923-3_2-sapphire-magic-stix-wafer-rolls-chocolate-hazelnut-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075923-4_1-sapphire-magic-stix-wafer-rolls-chocolate-hazelnut-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075923-5_1-sapphire-magic-stix-wafer-rolls-chocolate-hazelnut-flavoured-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 955699130402', 'Manufactured by: Network Foods Industries SDN. BHD. Lot 3, Persiaran Raja Muda, Seksyen 16, 40000 Shah Alam, Selangor, Malaysia.', 'Marketed by: Dugar Overseas Pvt.Ltd. D- 64, 2nd floor, Chattarpur Enclave New Delhi - 110074', 'Country of Origin: Malaysia', 'Best before 16-10-2023', '","Dugar Overseas Pvt.Ltd. D- 64, 2nd floor, Chattarpur Enclave New Delhi - 110074",-,-,-,-,"Wafer : Wheat Flour, Sugar, Edible Vegetable Oil, Permitted Flavour Salt, Emulsifier (E322), Cream : Sugar Edible Vegetable Oil & Fat, Cocoa Powder, Corn Flour, Maltodextrin, Permitted Flavour, Emulsifier (E322), Salt. Contains added artificial flavourings.",-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Sapphire,"Sapphire Magic Stix Wafer Rolls - Strawberry Flavoured Cream, 200 g","Sapphire Strawberry Magic Stix Wafer Rolls 200 g Pack are crispy, sweet, very thin, and dry snacks with Strawberry flavored cream in center. This gift box of Sapphire Magic Stix contain wafer rolls in food-grade plastic box. These are mouthwatering wafer rolls to show the standard of hospitality to your guests. Allergen information: Contains wheat, corn and soy Weight : 200 g Store in cool, dry place away from direct sunlight and heat.",200 g,g,200 g,1,1,175,175,"Network Foods Industries SDN. BHD. Lot 3, Persiaran Raja Muda, Seksyen 16, 40000 Shah Alam, Selangor, Malaysia.",Malaysia,['40075924'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40075924_2-sapphire-magic-stix-wafer-rolls-strawberry-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075924-2_2-sapphire-magic-stix-wafer-rolls-strawberry-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075924-3_2-sapphire-magic-stix-wafer-rolls-strawberry-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075924-4_1-sapphire-magic-stix-wafer-rolls-strawberry-flavoured-cream.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075924-5_1-sapphire-magic-stix-wafer-rolls-strawberry-flavoured-cream.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to Eat Children party, Gifiting purpose, Ice cream with Rolls.","['EAN Code: 40075924', 'Manufactured by: Network Foods Industries SDN. BHD. Lot 3, Persiaran Raja Muda, Seksyen 16, 40000 Shah Alam, Selangor, Malaysia.', 'Marketed by: Dugar Overseas Pvt.Ltd. D- 64, 2nd floor, Chattarpur Enclave New Delhi - 110074', 'Country of Origin: Malaysia', 'Best before 16-10-2023', '","Dugar Overseas Pvt.Ltd. D- 64, 2nd floor, Chattarpur Enclave New Delhi - 110074",-,-,-,-,"Wafer [Wheat Flour, Sugar, Edible Vegetable Oil, Permitted Flavour Salt, Emulsifier (E322)] Cream [Sugar Edible Vegetable Oil & Fat, Corn Flour, Emulsifier, Salt, Permitted Flavour and Colour.",-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Schar,"Schar Gluten Free Crackers, 210 g Pouch","As the name suggests, the crackling sound of the first bite of a cracker is music to a foodie's ears. This savoury snack can be relished as is but tastes better when paired with cheese, vegetables and sauces. Allergen information : Gluten free, Lactose free. Contains soy. Weight : 210 g Store in a cool, dry place.",210 g Pouch,g,210 g Pouch,1,1,425,425,"Dr Schar, AG / SPA, Winkelau 9, I - 39014 Burgstall / Postal",Italy,['16017396007006'],['10018022007305'],https://datalabs.siva3.io/image/Eunimart_groceries_40050753_3-schar-gluten-free-crackers.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050753-2_2-schar-gluten-free-crackers.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050753-3_2-schar-gluten-free-crackers.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050753-4_2-schar-gluten-free-crackers.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 16017396007006', 'FSSAI Number: 10018022007305', 'Manufacturer Name & : Dr Schar, AG / SPA, Winkelau 9, I - 39014 Burgstall / Postal', 'Imported & Marketed by: ROLLINS INTERNATIONAL PRIVATE LIMITED, 8, 805, Lodha Supremus II, Road No. 22, Waghle Estate, Thane, Maharashtra, 400604', 'Country of Origin: Italy', 'Best before 29-08-2023', '","ROLLINS INTERNATIONAL PRIVATE LIMITED, 8, 805, Lodha Supremus II, Road No. 22, Waghle Estate, Thane, Maharashtra, 400604",-,-,-,-,"Corn Starch, Corn Flour, Vegetable Margarine [Vegetable Fats And Oils (Palm, Palm Kernel, Coconut, Canola In Varying Proportions), Water, Salt, Emulsifier (Mono- And Diglycerides Of Fatty Acids), Flavouring], Maltodextrin, Rice Syrup, Modified Tapioca Starch, Soy Flour, Salt, Yeast, Thickener: Guar Gum (E412), Hydroxypropyl Methyl Cellulose (E464); Leavening Agent: Cream Of Tartar (E336), Ammonium Bicarbonate(e500ii), Baking Soda (E500); Emulsifier: Mono-and Diacetyl Tartaric Acid Esters Of Mono- And Diglycerides Of Fatty Acids(e472e), Acid: Citric Acid (E330); Natural Flavours.",-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Sofit,"Sofit Protein Cookies - Raisins & Flax Seeds, 3x150 g Multipack","Sofit protein cookies is a complete package of health and taste with the goodness of protein, omega-3, fibre, 5 essential vitamins, whole wheat flour, oats, soya, and healthy and tasty ingredients like raisins and flax seeds. Protein helps build greater muscle mass and lean tissue. Unlike traditional cookies, the protein cookies are the great addition to your diet if you are health conscious. Make the most of the power-packed protein cookies that is sure to give you all its intended health benefits. Now add a twist to your snack time with protein-based cookies. It helps you have a balanced diet and gives you the energy to do more.",3x150 g Multipack,g,3x150 g Multipack,1,1,195,195,"M/s. Paragon Consumer Care Pvt. Ltd Sy. No. 785/2, 786/2 & 667, Kistapur (V), Medchal (M), Medchal-Malkajgiri - 501401, Telangana",India,['1205632'],['1001504200228'],https://datalabs.siva3.io/image/Eunimart_groceries_205632_1-sofit-protein-cookies-raisins-flax-seeds.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 1205632', 'Country of origin: India', 'FSSAI Number: 1001504200228', 'Manufacturer Name and : M/s. Paragon Consumer Care Pvt. Ltd Sy. No. 785/2, 786/2 & 667, Kistapur (V), Medchal (M), Medchal-Malkajgiri - 501401, Telangana', 'Marketed by: Hersheys India Pvt Ltd', 'Best Before 31-05-2023', '",Hersheys India Pvt Ltd,-,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Sofit,"Sofit Protein Cookies - Raisins & Flax Seeds, 6x150 g Multipack","Sofit protein cookies is a complete package of health and taste with the goodness of protein, omega-3, fibre, 5 essential vitamins, whole wheat flour, oats, soya, and healthy and tasty ingredients like raisins and flax seeds. Protein helps build greater muscle mass and lean tissue. Unlike traditional cookies, the protein cookies are the great addition to your diet if you are health conscious. Make the most of the power-packed protein cookies that is sure to give you all its intended health benefits. Now add a twist to your snack time with protein-based cookies. It helps you have a balanced diet and gives you the energy to do more.",6x150 g Multipack,g,6x150 g Multipack,1,1,390,390,"M/s. Paragon Consumer Care Pvt. Ltd Sy. No. 785/2, 786/2 & 667, Kistapur (V), Medchal (M), Medchal-Malkajgiri - 501401, Telangana",India,['1205642'],['1001504200228'],https://datalabs.siva3.io/image/Eunimart_groceries_205642_1-sofit-protein-cookies-raisins-flax-seeds.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 1205642', 'Country of origin: India', 'FSSAI Number: 1001504200228', 'Manufacturer Name and : M/s. Paragon Consumer Care Pvt. Ltd Sy. No. 785/2, 786/2 & 667, Kistapur (V), Medchal (M), Medchal-Malkajgiri - 501401, Telangana', 'Marketed by: Hersheys India Pvt Ltd', 'Best Before 31-05-2023', '",Hersheys India Pvt Ltd,-,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,Sofit,"Sofit Protein Cookies Natural Cocoa & Flaxseed+Mango & Almond+Raisin & Flaxseed (100G), Combo 3 Items","Sofit protein cookies is a complete package of health and taste with the goodness of protein, omega-3, fibre, 5 essential vitamins, whole wheat flour, oats, soya, and healthy and tasty ingredients like cocoa and flaxseeds. Protein helps build greater muscle mass and lean tissue. Unlike traditional cookies, the protein cookies are the great addition to your diet if you are health conscious. Make the most of the power-packed protein cookies that is sure to give you all its intended health benefits. Now add a twist to your snack time with protein-based cookies. It helps you have a balanced diet and gives you the energy to do more.
Sofit protein cookies is a complete package of health and taste with the goodness of protein, omega-3, fibre, 5 essential vitamins, whole wheat flour, oats, soya, and healthy and tasty ingredients like mango and almonds. Protein helps build greater muscle mass and lean tissue. Unlike traditional cookies, the protein cookies are the great addition to your diet if you are health conscious. Make the most of the power-packed protein cookies that is sure to give you all its intended health benefits. Now add a twist to your snack time with protein-based cookies. It helps you have a balanced diet and gives you the energy to do more.
Sofit protein cookies is a complete package of health and taste with the goodness of protein, omega-3, fibre, 5 essential vitamins, whole wheat flour, oats, soya, and healthy and tasty ingredients like raisins and flax seeds. Protein helps build greater muscle mass and lean tissue. Unlike traditional cookies, the protein cookies are the great addition to your diet if you are health conscious. Make the most of the power-packed protein cookies that is sure to give you all its intended health benefits. Now add a twist to your snack time with protein-based cookies. It helps you have a balanced diet and gives you the energy to do more.",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,135,135,"M/s. Paragon Consumer Care Pvt. Ltd Sy. No. 785/2, 786/2 & 667, Kistapur (V), Medchal (M), Medchal-Malkajgiri - 501401, Telangana",India,-,['1001504200228'],https://datalabs.siva3.io/image/Eunimart_groceries_205639_1-sofit-protein-cookies-natural-cocoa-flaxseedmango-almondraisin-flaxseed-100g.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: &&-EAN-&&', 'FSSAI Number: 1001504200228', 'Manufacturer Name and : M/s. Paragon Consumer Care Pvt. Ltd Sy. No. 785/2, 786/2 & 667, Kistapur (V), Medchal (M), Medchal-Malkajgiri - 501401, Telangana', 'Marketed by: Hersheys India Pvt Ltd', 'Best Before &&-PSL-&& days from the date of delivery', '",Hersheys India Pvt Ltd,-,-,-,-,-,-,-,-,-,"Sofit protein cookies is a complete package of health and taste with the goodness of protein, omega-3, fibre, 5 essential vitamins, whole wheat flour, oats, soya, and healthy and tasty ingredients like cocoa and flaxseeds. Protein helps build greater muscle mass and lean tissue. Unlike traditional cookies, the protein cookies are the great addition to your diet if you are health conscious. Make the most of the power-packed protein cookies that is sure to give you all its intended health benefits. Now add a twist to your snack time with protein-based cookies. It helps you have a balanced diet and gives you the energy to do more.
Sofit protein cookies is a complete package of health and taste with the goodness of protein, omega-3, fibre, 5 essential vitamins, whole wheat flour, oats, soya, and healthy and tasty ingredients like mango and almonds. Protein helps build greater muscle mass and lean tissue. Unlike traditional cookies, the protein cookies are the great addition to your diet if you are health conscious. Make the most of the power-packed protein cookies that is sure to give you all its intended health benefits. Now add a twist to your snack time with protein-based cookies. It helps you have a balanced diet and gives you the energy to do more.
Sofit protein cookies is a complete package of health and taste with the goodness of protein, omega-3, fibre, 5 essential vitamins, whole wheat flour, oats, soya, and healthy and tasty ingredients like raisins and flax seeds. Protein helps build greater muscle mass and lean tissue. Unlike traditional cookies, the protein cookies are the great addition to your diet if you are health conscious. Make the most of the power-packed protein cookies that is sure to give you all its intended health benefits. Now add a twist to your snack time with protein-based cookies. It helps you have a balanced diet and gives you the energy to do more."
