L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut - (For Kalash with Jatta), 1 pc (approx. 250g to 300g)","Coconut is a fruit of the coconut palm tree its stalk is one to two feet in diameter.
It is used to prepare more dishes like biscuits and sweets, gravies and juices.
Coconut meat is used dried or fresh in cooking, especially in desserts and confections such as macaroons.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",1 pc (approx. 250g to 300g),pcs,1 pc (approx. 250g to 300g),1,1,34.21,26,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['30001462'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30001462_11-fresho-coconut-for-kalash-with-jatta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30001462-2_17-fresho-coconut-for-kalash-with-jatta.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconut is to stabilizing blood sugar, lowering cholesterol, healing, hydration and even replacing blood plasma in an emergency.",-,"[{'EAN Code': '30001462'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut - Diced, 150 g",Our freshly diced coconut can be used directly in many ways without having to worry about the rough external shell and fibrous husk,150 g,g,150 g,1,1,47.37,36,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40019379'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40019379_5-fresho-coconut-diced.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconuts are a source of quick energy and refreshment.
They improve digestion and immune system health.
They also prevent heart diseases by increasing good cholesterol and protects cells from cancer and ageing with the Cytokinin present in them.",-,"[{'EAN Code': '40019379'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut - Large, 1 pc (approx. 550g to 650g)","Coconut is a extremely steady fruit. It is a grown-up fruit of the cocos nucifera palm.
The fruit is approximately spherical to oval in shape and measure between 5-10 inches in width. Its hard external husk is light green, and turns gray as the nut grown up.
The husk is concerning 1-2 inches in thickness and completed of solid fibers
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",1 pc (approx. 550g to 650g),pcs,1 pc (approx. 550g to 650g),1,1,48.03,30,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['10000092'],-,https://datalabs.siva3.io/image/Eunimart_groceries_92_15-fresho-coconut-large.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_92-2_24-fresho-coconut-large.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconut is to stabilizing blood sugar, lowering cholesterol, healing, hydration and even replacing blood plasma in an emergency.",-,"[{'EAN Code': '10000092'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut - Medium, 1 pc (approx. 450g to 500)","Coconut is a very stable fruit. It is a mature fruit of the cocos nucifera palm. The fruit is nearly spherical to oval in shape and measure between 5-10 inches in width.
Its rough external husk is light green, and turns gray as the nut grown-up. The husk is about 1-2 inches in thickness and made of tough fibers.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",1 pc (approx. 450g to 500),pcs,1 pc (approx. 450g to 500),1,1,40.13,30.5,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['100000930'],-,https://datalabs.siva3.io/image/Eunimart_groceries_93_16-fresho-coconut-medium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_93-2_25-fresho-coconut-medium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_93-3_1-fresho-coconut-medium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconut is to stabilizing blood sugar, lowering cholesterol, healing, hydration and even replacing blood plasma in an emergency.",-,"[{'EAN Code': '100000930'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut - Organically Grown (Loose), 1 pc (approx. 300g to 400g)","Fresh Coconut - Organically Grown is blessed coconut in its many forms!
The coconut also known as úNariyalù is popular for multiple uses across various regions.
With its water being one of the best sources of hydration there are other benefits too.
The edible portion of the coconut found on its inner side is called its flesh'. And when dried it is called as copra.
You can use all parts of coconut- its water, flesh for making dishes and milk from this and coconut shell also.
Get this coconut for using in kitchen for making delicious recipes and for pooja purposes.
For all poojas the coconut is mandatory and for sabarimala for ganapathy etc we can use this coconut .
Benefits
It is organically grown and handpicked from farm
Organic
Coconut is to stabilizing blood sugar, lowering cholesterol, healing, hydration and even replacing blood plasma in an emergency.",1 pc (approx. 300g to 400g),pcs,1 pc (approx. 300g to 400g),1,1,44.08,33.5,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['94002347'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023478_5-fresho-coconut-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023478-2_1-fresho-coconut-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023478-3_1-fresho-coconut-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023478-4_1-fresho-coconut-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '94002347'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,Fresh Coconut
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Coconut Chunks - Single Serve, 80 g",Our fresh coconut chunks can be directly used without having to worry about the rough external shell and fibrous husk,80 g,g,80 g,1,1,43.42,33,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40119406'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40119406_5-fresho-coconut-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119406-2_3-fresho-coconut-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119406-3_3-fresho-coconut-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119406-4_3-fresho-coconut-chunks-single-serve.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40119406-5_3-fresho-coconut-chunks-single-serve.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Coconuts are a source of quick energy and refreshment. They improve digestion and immune system health.
They also prevent heart diseases by increasing good cholesterol and protect cells from cancer and ageing as they contain Cytokinin.",-,"[{'EAN Code': '40119406'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Crimson Grapes - Seedless, 1 pack (approx. 500 g)","Ruby-coloured Fresho Crimson grapes are uniquely large, round, and best quality grapes. They have a crunchy skin, fleshy pulp and a pinkish tinge in colour. Seedless Crimson Grapes boasts a crisp-juicy texture and an excellent, sweet flavour. Fresho is a brand from the house of Bigbasket. Fresho promises quality and health with its fresh produce. Be assured with Fresho.",1 pack (approx. 500 g),pcs,1 pack (approx. 500 g),1,1,239.47,182,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['402201280001'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40220128_1-fresho-crimson-grapes-seedless.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '402201280001'}, {'FSSAI No': '10015042002228'}, {'Manufactured & Marketed by': '""Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next toEmbassyGolfLinks,Domlur,Bangalore, Karnataka 560071 Country of Origin:India'}, {'ForQueries/Feedback/Complaints, Contact our Customer Care Executive at': 'Phone: 1860 123 1000 | : Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KRPuram,Bangalore560016Email:customerservice@bigbasket.com.'}]","""Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next toEmbassyGolfLinks,Domlur,Bangalore, Karnataka 560071 Country of Origin:India",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Cut - Fruit Salad, 235 g","Fresho Fruit Salad is a tasty assortment of fresh fruits, all cut & packed in our hygienic facilities where all our workers wear caps, gloves & masks.
This nutritious fruit salad tray is preservative free and includes portions of: Black Grapes | Pomegranate Seeds | Sapota (Chikoo) Wedges | Pineapple Chunks | Mint Leaves.
Through Fresho, bigbasket promotes healthy living by providing customers with high quality, farm-fresh fruits and vegetables.
With Fresho, you will always get safe and unadulterated fruits & vegetables.",235 g,g,235 g,1,1,106.58,81,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['20005457'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_20005457_4-fresho-cut-fruit-salad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Black Grapes - Natural source of antioxidants and other polyphenols, also contain a high amount of healthy carbohydrates.
Pomegranate Seeds - Good source of dietary fibre. Aid in reducing weight and controlling cholesterol levels.
Sapota - Excellent source of dietary fibre, which aids in bowel movement. It is also a great source of antioxidants.
Pineapple - Good source of vitamin C, which helps fight cell damage and aids in providing relief from joint pain.
Mint Leaves - Contain a fair amount of vitamin A, which enhances the immune system.",-,"[{'EAN Code': '20005457'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,"Black Grapes - 50 g 
Pomegranate Seeds - 80 g 
Sapota Wedges - 50 g 
Pineapple Chunks - 50 g 
Mint Leaves -5 g"
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Cut Indian Fruit Pack, 400 g","The Fresho Cut Indian Fruit Pack contains nicely sliced and chopped fresh Indian fruits which can be used for many dishes.
Sourced from reliable growers, these fruits are first cleaned, diced and packed with utmost care so that they do not lose their nutritional value.
Rich in Vitamin A and C and essential minerals, these fruits have high water content and helps to keep your body hydrated on a hot summer day.",400 g,g,400 g,1,1,131.58,100,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['30001465'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_30001465_13-fresho-cut-indian-fruit-pack.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30001465-2_4-fresho-cut-indian-fruit-pack.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"This powerhouse packet contains cubes of papaya, musk melon and pineapple.
Whether you eat it as a fruit salad or dress it up with some fresh yogurt, this fruit packet will ensure that your body receives enough nutrients.
Musk melon has high water content and keeps the body cool and hydrated during summers.
Rich in potassium, musk melons help to control blood pressure.
Vitamin A and beta carotene which is present abundantly in this super fruit sharpens eyesight as well.
Papaya is known for its anti-ageing quality and helps to prevent cancer.","Cut fruits are ready to eat
If you plan to look younger, daily consumption of pineapple is a must.
Plus, it is known as a natural fat-cutter, so use pineapples for reducing that extra flab.","[{'EAN Code': '30001465'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Daily fruits combo, Combo 2 Items","Fresho Apple - Red Delicious, Regular 4 pcs
The bright red coloured and heart shaped Red Delicious apples are crunchy, juicy and slightly sweet.
Red Delicious Apples are a natural source of fibre and are fat free. They contain a wide variety of anti-oxidants and polynutrients.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/241/apple-halwa/

Fresho Banana - Robusta 1 kg
Relish the soft, buttery texture of Robusta bananas that are light green and have a great fragrance and taste. The stalks of Robustas are thick and rigid. Fresh fruits are green, which revolve to a bright yellow on ripening and the flesh contains a white - ceramic colour.
Fresho Robusta is fine quality, sweet flavoured, mushy and soft bananas.
Do not forget to check our delicious fruit recipes - https://www.bigbasket.com/cookbook/recipes/1781/banana-smoothie/",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,279.6,212.5,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",USA,['1222456'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222456_1-fresho-fresho-apple-red-delicious-regular-4-pcs-fresho-banana-robusta-1-kg.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Fresho Apple - Red Delicious, Regular 4 pcs
Apples are one of the healthiest fruits. Rich in vitamin C and dietary fiber which keep our digestive and immune system healthy.
Protects from Alzheimers, type 2 diabetes and cancer. It is a natural teeth whitener and prevent bad breath.
Eating apple peel lowers the risk of obesity. Apple mask is an excellent cure for wrinkles.

Fresho Banana - Robusta 1 kg
One banana supplies 30 percent of the daily vitamin B6 requirement and is rich in vitamin C, potassium and fiber.
It reduces appetite and promotes weight loss, while also boosting the immune system and keeping the bones strong. It is very good for pregnant women and athletes.",-,"[{'EAN Code': '1222456'}, {'Country of origin': 'USA'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITEDNo.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITEDNo.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
