L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image_1,Image_2,Image_3,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Type,Saree Fabric,Blouse,Blouse Fabric,Border,Bottom Fabric,Bottom Pattern,Bottom Type,Choli Stitch,Colour Family,Design Styling,Dupatta,Dupatta Border,Dupatta Fabric,Hemline,Kurta Fabric,Lehenga Fabric,Lehenga Lining Fabric,Lehenga Stitch,Set Content,Shape,Sleeve Styling,Slit Detail,Stitch,Top Design Styling,Top Hemline,Top Length,Top Pattern,Top Shape,Top Type,Wash Care,Weave Pattern,Weave Type
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Set Of 2 Fuchsia Solid Leggings,Fuchsia,38,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in fuchsia, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782814SetOf2FuchsiaSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782814SetOf2FuchsiaSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782814SetOf2FuchsiaSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782814SetOf2FuchsiaSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Set Of 2 Solid Blue & Yellow Leggings,"Yellow,Blue",28,1,TAG 7,3099,929,"Solid mid rise leggings in Blue & yellow with fully elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Set Of 2 Solid Blue & Yellow Leggings,"Yellow,Blue",30,1,TAG 7,3099,929,"Solid mid rise leggings in Blue & yellow with fully elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Set Of 2 Solid Blue & Yellow Leggings,"Yellow,Blue",32,1,TAG 7,3099,929,"Solid mid rise leggings in Blue & yellow with fully elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Set Of 2 Solid Blue & Yellow Leggings,"Yellow,Blue",36,1,TAG 7,3099,929,"Solid mid rise leggings in Blue & yellow with fully elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Set Of 2 Solid Blue & Yellow Leggings,"Yellow,Blue",34,1,TAG 7,3099,929,"Solid mid rise leggings in Blue & yellow with fully elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Set Of 2 Solid Blue & Yellow Leggings,"Yellow,Blue",38,1,TAG 7,3099,929,"Solid mid rise leggings in Blue & yellow with fully elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782786WomenSetOf2SolidBlueYellowLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Navy Blue & Mustard Yellow Pack of 2 Straight Fit Ankle-Length Leggings,"Mustard,Navy,Yellow,Blue,Navy Blue",28,1,TAG 7,3099,929,"Pack of 2 solid comfort-fit ankle-length leggings in navy blue and mustard yellow, each has an elasticated waistband, 2 pockets, and slip-on closure",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,"Straight,Straight Fit",,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Navy Blue & Mustard Yellow Pack of 2 Straight Fit Ankle-Length Leggings,"Mustard,Navy,Yellow,Blue,Navy Blue",30,1,TAG 7,3099,929,"Pack of 2 solid comfort-fit ankle-length leggings in navy blue and mustard yellow, each has an elasticated waistband, 2 pockets, and slip-on closure",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,"Straight,Straight Fit",,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Navy Blue & Mustard Yellow Pack of 2 Straight Fit Ankle-Length Leggings,"Mustard,Navy,Yellow,Blue,Navy Blue",32,1,TAG 7,3099,929,"Pack of 2 solid comfort-fit ankle-length leggings in navy blue and mustard yellow, each has an elasticated waistband, 2 pockets, and slip-on closure",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,"Straight,Straight Fit",,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Navy Blue & Mustard Yellow Pack of 2 Straight Fit Ankle-Length Leggings,"Mustard,Navy,Yellow,Blue,Navy Blue",36,1,TAG 7,3099,929,"Pack of 2 solid comfort-fit ankle-length leggings in navy blue and mustard yellow, each has an elasticated waistband, 2 pockets, and slip-on closure",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,"Straight,Straight Fit",,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Navy Blue & Mustard Yellow Pack of 2 Straight Fit Ankle-Length Leggings,"Mustard,Navy,Yellow,Blue,Navy Blue",34,1,TAG 7,3099,929,"Pack of 2 solid comfort-fit ankle-length leggings in navy blue and mustard yellow, each has an elasticated waistband, 2 pockets, and slip-on closure",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,"Straight,Straight Fit",,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Navy Blue & Mustard Yellow Pack of 2 Straight Fit Ankle-Length Leggings,"Mustard,Navy,Yellow,Blue,Navy Blue",38,1,TAG 7,3099,929,"Pack of 2 solid comfort-fit ankle-length leggings in navy blue and mustard yellow, each has an elasticated waistband, 2 pockets, and slip-on closure",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782778WomenNavyBlueMustardYellowPackof2StraightFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,"Straight,Straight Fit",,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Set Of 2 Orange & Green Solid Leggings,"Green,Orange",28,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in orange & green, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Set Of 2 Orange & Green Solid Leggings,"Green,Orange",30,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in orange & green, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Set Of 2 Orange & Green Solid Leggings,"Green,Orange",32,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in orange & green, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Set Of 2 Orange & Green Solid Leggings,"Green,Orange",34,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in orange & green, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Set Of 2 Orange & Green Solid Leggings,"Green,Orange",36,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in orange & green, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Set Of 2 Orange & Green Solid Leggings,"Green,Orange",38,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in orange & green, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782772SetOf2OrangeGreenSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Set Of 2 Fuchsia & Beige Solid Leggings,"Beige,Fuchsia",28,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in fuchsia & beige, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782770SetOf2FuchsiaBeigeSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782770SetOf2FuchsiaBeigeSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782770SetOf2FuchsiaBeigeSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782770SetOf2FuchsiaBeigeSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
